Year,Song,Artist,query_idx,official,topic,channel_artist_same,keywords,video_title,video_channel,video_url
2019,Getting Closer,세븐틴(SEVENTEEN),0,False,False,True,True,[m/v] seventeen(세븐틴) -  숨이 차 (getting closer),seventeen,https://www.youtube.com/watch?v=cr_lx0GSfrA
2019,Home,세븐틴(SEVENTEEN),0,False,False,True,True,[m/v] seventeen(세븐틴) - home,seventeen,https://www.youtube.com/watch?v=R9VDPMk5ls0
2019,Kill This Love,BLACKPINK,0,False,False,True,True,blackpink - 'kill this love' m/v,blackpink,https://www.youtube.com/watch?v=2S24-y0Ij3Y
2019,From Now (딱 잘라서 말해),베리베리 (VERIVERY),0,False,False,True,True,verivery - '딱 잘라서 말해 (from now)' official m/v,verivery,https://www.youtube.com/watch?v=y4mhiwdBMI4
2019,So So,Winner,0,False,False,True,True,winner - 'soso' m/v,winner,https://www.youtube.com/watch?v=oDKMLDH8kqc
2019,Ah Yeah,Winner,0,False,False,True,True,winner - 'ah yeah (아예)' m/v,winner,https://www.youtube.com/watch?v=Pm0_G8Zl0ek
2019,Fever,여자친구,0,False,False,True,True,여자친구 gfriend - 열대야 (fever) m/v,여자친구 gfriend official,https://www.youtube.com/watch?v=VMiYLPP4QCg
2020,Thunder,베리베리 (VERIVERY),0,False,False,True,True,verivery - 'thunder' official m/v,verivery,https://www.youtube.com/watch?v=cBmyToXssjE
2020,FACE YOU,베리베리 (VERIVERY),2,False,False,True,True,verivery - 'g.b.t.b.' official m/v,verivery,https://www.youtube.com/watch?v=iDfFtJcj5x4
2020,Remember,Winner,0,False,False,True,True,winner - 'remember' m/v,winner,https://www.youtube.com/watch?v=NTJ8esMHW2E
2020,Hold,Winner,0,False,False,True,True,winner - '뜸(hold)' m/v,winner,https://www.youtube.com/watch?v=YURT0erwtJc
2020,G.B.T.B. (Go Beyond The Barrier),베리베리 (VERIVERY),0,False,False,True,True,verivery - 'g.b.t.b.' official m/v (performance ver.),verivery,https://www.youtube.com/watch?v=3EZrM6cAV0I
2020,Red Moon,KARD,0,False,False,True,True,kard - red moon _ m/v,kard,https://www.youtube.com/watch?v=ZAEqQPAEkug
2020,GUNSHOT,KARD,0,False,False,True,True,kard - gunshot _ m/v,kard,https://www.youtube.com/watch?v=I_tP-vcTjq4
2020,How You Like That,BLACKPINK,0,False,False,True,True,blackpink - 'how you like that' m/v,blackpink,https://www.youtube.com/watch?v=ioNng23DkIM
2020,Lovesick Girls,BLACKPINK,0,False,False,True,True,blackpink - 'lovesick girls' m/v,blackpink,https://www.youtube.com/watch?v=dyRsYk0LyA8
2020,Ice Cream (with Selena Gomez),BLACKPINK,0,False,False,True,True,blackpink - 'ice cream (with selena gomez)' m/v,blackpink,https://www.youtube.com/watch?v=vRXZj0DzXIA
2020,왜왜왜 (Why Why Why),iKON,0,False,False,True,True,ikon - ‘왜왜왜 (why why why)’ m/v,ikon,https://www.youtube.com/watch?v=DslHQto2V7I
2020,BOY,TREASURE,0,False,False,True,True,treasure - 'boy' m/v,treasure (트레저),https://www.youtube.com/watch?v=JSAfPh1A25E
2020,사랑해 (I Love You),TREASURE,0,False,False,True,True,treasure - ‘사랑해 (i love you)’ m/v,treasure (트레저),https://www.youtube.com/watch?v=_hFarg-Obuc
2020,음 (MMM),TREASURE,0,False,False,True,True,treasure - ‘음 (mmm)’ m/v,treasure (트레저),https://www.youtube.com/watch?v=RjbNMogQw8s
2020,Dive (뛰어들게),iKON,0,False,False,True,True,ikon - '뛰어들게(dive)' m/v,ikon,https://www.youtube.com/watch?v=brP5M0o4hi8
2021,Ring The Alarm,KARD,0,False,False,True,True,kard - ring the alarm _ m/v,kard,https://www.youtube.com/watch?v=sMG9t39BwUU
2021,Outsider,BTOB,1,False,False,True,True,비투비 (btob) - 'outsider' m/v (performance ver.),btob 비투비 (official youtube channel),https://www.youtube.com/watch?v=1eSsZo468OU
2021,MY TREASURE,TREASURE,0,False,False,True,True,treasure - ‘my treasure’ m/v,treasure (트레저),https://www.youtube.com/watch?v=p9LLoijPQfg
2021,Trigger,베리베리 (VERIVERY),0,False,False,True,True,verivery - 'trigger' official m/v,verivery,https://www.youtube.com/watch?v=71gOeMzNEBQ
2021,Get Away,베리베리 (VERIVERY),1,False,False,True,True,verivery - 'get away' official m/v,verivery,https://www.youtube.com/watch?v=CBhqNk19VQM
2021,Encore,GOT7,0,False,False,True,True,"got7 ""encore"" official m/v",got7,https://www.youtube.com/watch?v=tAe0yUEzAaI
2022,I Love U,Winner,0,False,False,True,True,winner - ‘i love u’ m/v,winner,https://www.youtube.com/watch?v=waMAVn2hHBM
2022,HELLO,TREASURE,0,False,False,True,True,treasure - ‘hello’ m/v,treasure (트레저),https://www.youtube.com/watch?v=aPd9exmH17o
2022,VOLKNO,TREASURE,0,False,False,True,True,treasure - ‘volkno’ m/v,treasure (트레저),https://www.youtube.com/watch?v=Dbs3l_ZJR6o
2022,JIKJIN (직진),TREASURE,0,False,False,True,True,treasure - '직진 (jikjin)' m/v,treasure (트레저),https://www.youtube.com/watch?v=ZJaKdBBzUYk
2022,We Fresh (위 프레쉬),케플러 (Kep1er),1,False,False,True,True,kep1er 케플러 | ‘we fresh' m/v,kep1er,https://www.youtube.com/watch?v=zkvIzKwzYNc
2022,Rewind,케플러 (Kep1er),1,False,False,True,True,kep1er 케플러 | 'rewind' self m/v for kep1ian,kep1er,https://www.youtube.com/watch?v=eT9-XeJMsb8
2022,Up! (업!),케플러 (Kep1er),0,False,False,True,True,kep1er 케플러 l 'up!' m/v,kep1er,https://www.youtube.com/watch?v=hr-325mclek
2022,FIRST IMPACT,케플러 (Kep1er),4,False,False,True,True,kep1er 케플러 | ‘wa da da’ m/v,kep1er,https://www.youtube.com/watch?v=n0j5NPptyM0
2022,WA DA DA (와다다),케플러 (Kep1er),0,False,False,True,True,kep1er 케플러 | ‘wa da da’ m/v,kep1er,https://www.youtube.com/watch?v=n0j5NPptyM0
2022,DOUBLAST,케플러 (Kep1er),5,False,False,True,True,kep1er 케플러 l 'up!' m/v,kep1er,https://www.youtube.com/watch?v=hr-325mclek
2022,Blue Moon,NiziU,2,False,False,True,True,niziu(니쥬) 4th single「blue moon」m/v another ver.,niziu official,https://www.youtube.com/watch?v=YF_TA0OA1fs
2022,Still Life,BigBang,0,False,False,True,True,bigbang - '봄여름가을겨울 (still life)' m/v,bigbang,https://www.youtube.com/watch?v=eN5mG_yMDiM
2022,너라는 이유 (But You),iKON,0,False,False,True,True,ikon - '너라는 이유 (but you)' m/v,ikon,https://www.youtube.com/watch?v=r5n1GCY-nYQ
2022,SERIES ‘O’ [ROUND 0 : WHO],베리베리 (VERIVERY),3,False,False,True,True,verivery - 'o' official m/v,verivery,https://www.youtube.com/watch?v=EUMeWvOugVY
2022,O,베리베리 (VERIVERY),0,False,False,True,True,verivery - 'o' official m/v,verivery,https://www.youtube.com/watch?v=EUMeWvOugVY
2022,Tap Tap,베리베리 (VERIVERY),1,False,False,True,True,verivery - 'tap tap' official m/v,verivery,https://www.youtube.com/watch?v=bmy6D1KoFsg
2023,Queencard,(G)I-DLE,1,False,False,True,True,(여자)아이들((g)i-dle) - '퀸카 (queencard)' m/v (performance ver.),(g)i-dle (여자)아이들 (official youtube channel),https://www.youtube.com/watch?v=AKg_9dn_VmA
2023,SLAY,EVERGLOW,1,False,False,True,True,everglow - 'slay' m/v performance,everglow,https://www.youtube.com/watch?v=fUjRLCr9VXQ
2023,Crazy Like That,베리베리 (VERIVERY),0,False,False,True,True,verivery - 'crazy like that' official m/v,verivery,https://www.youtube.com/watch?v=c46Psa0YiuA
2023,Excel,8TURN,0,False,False,True,True,8turn(에잇턴) ‘excel’ m/v,8turn,https://www.youtube.com/watch?v=CTzISCJILd4
2023,Giddy (기디),케플러 (Kep1er),2,False,False,True,True,kep1er 케플러 l 'giddy' m/v,kep1er,https://www.youtube.com/watch?v=w9ueRzymcU0
2023,Galileo (갈릴레오),케플러 (Kep1er),0,False,False,True,True,kep1er 케플러 | ‘galileo’ m/v,kep1er,https://www.youtube.com/watch?v=_Uvi-FgAsy4
2023,Rescue Tayo (TAYO X Kep1er),케플러 (Kep1er),0,False,False,True,True,kep1er 케플러 x tayo | ‘rescue tayo’ m/v,kep1er,https://www.youtube.com/watch?v=cHF0-s0kBME
2023,Why,케플러 (Kep1er),3,False,False,True,True,kep1er 케플러 | ‘wa da da’ m/v,kep1er,https://www.youtube.com/watch?v=n0j5NPptyM0
2023,Batter Up,BABYMONSTER,0,False,False,True,True,babymonster - 'batter up' m/v,babymonster,https://www.youtube.com/watch?v=olDWm2veCrM
2023,MOVE (T5),TREASURE,0,False,False,True,True,treasure - 'move (t5)' m/v,treasure (트레저),https://www.youtube.com/watch?v=IR8gXjm507Y
2023,BONA BONA,TREASURE,0,False,False,True,True,treasure - 'bona bona' m/v,treasure (트레저),https://www.youtube.com/watch?v=gxeyC1cPJsA
2024,Grand Prix,케플러 (Kep1er),0,False,False,True,True,kep1er 케플러 l 'grand prix' m/v,kep1er,https://www.youtube.com/watch?v=4nAdvTkoP1Q
2024,Straight Line,케플러 (Kep1er),0,False,False,True,True,kep1er 케플러 l 'straight line' m/v,kep1er,https://www.youtube.com/watch?v=-8ECgGWuoew
2024,Fly-High,케플러 (Kep1er),2,False,False,True,True,kep1er 케플러 l 'grand prix' m/v,kep1er,https://www.youtube.com/watch?v=4nAdvTkoP1Q
2024,SHEESH,BABYMONSTER,1,False,False,True,True,babymonster - ‘sheesh’ m/v,babymonster,https://www.youtube.com/watch?v=2wA_b6YHjqQ
2024,Ru-Pum Pum,8TURN,0,False,False,True,True,8turn(에잇턴) 'ru-pum pum(러펌펌)' m/v,8turn,https://www.youtube.com/watch?v=gN2SgTVZ2aU
2024,Stuck In The Middle,BABYMONSTER,0,False,False,True,True,babymonster - 'stuck in the middle' m/v,babymonster,https://www.youtube.com/watch?v=GsV1i0QHi-o
2024,There,Tempest,0,False,False,True,True,tempest(템페스트) - there m/v,tempest,https://www.youtube.com/watch?v=yOg3krENfSE
2024,LIGHTHOUSE,Tempest,0,False,False,True,True,tempest(템페스트) - lighthouse m/v,tempest,https://www.youtube.com/watch?v=v6WIePs7U4g
2009,Mysterious,KARA,2,False,False,True,True,kara(카라) - 숙녀가 못 돼 (damaged lady) m/v,kara official,https://www.youtube.com/watch?v=_vHw17-zFa4
2009,Voice,CNBLUE (씨엔블루),2,False,False,True,True,cnblue - 직감 m/v,cnblue (씨엔블루),https://www.youtube.com/watch?v=_500iqJggs0
2010,블루러브 (Bluelove),CNBLUE (씨엔블루),2,False,False,True,True,cnblue - love m/v,cnblue (씨엔블루),https://www.youtube.com/watch?v=sl1U81q_vkY
2010,You and I (Park Bom Solo),2NE1,1,False,False,True,True,park bom - you and i m/v,2ne1,https://www.youtube.com/watch?v=64VZUNTmGQM
2013,Red Motion,AOA (에이오에이),2,False,False,True,True,aoa - 흔들려 (confused) m/v,aoa,https://www.youtube.com/watch?v=R1-BTf3_Mys
2014,Fight,2PM,2,False,False,True,True,"2pm ""again & again"" m/v",2pm,https://www.youtube.com/watch?v=cUgReo37ECw
2016,Practice,비스트,2,False,False,True,True,beast(비스트) - 예이 (yey) m/v,beast 비스트 (official youtube channel),https://www.youtube.com/watch?v=8JQJ83aFNo8
2016,Fxxk It,BigBang,2,False,False,True,True,bigbang - ‘에라 모르겠다(fxxk it)’ m/v,bigbang,https://www.youtube.com/watch?v=iIPH8LFYFRk
2020,Fear (Korean Ver.),세븐틴(SEVENTEEN),0,False,False,True,True,[m/v] seventeen(세븐틴) - 독 : fear,seventeen,https://www.youtube.com/watch?v=ap14O5-G7UA
