title,length,track_artist,release_title,release_artist,release_group_type,country,release_date,label,query_artist
Late Night Calls,161000,P1Harmony,Killin' It,,,XW,2024-02-05,,P1Harmony
Breakthrough (full version),174000,P1Harmony,Breakthrough (full version),,,XW,2020-12-29,,P1Harmony
이거지 (That's It),175586,P1Harmony,DISHARMONY : STAND OUT,,,XW,2020-10-28,,P1Harmony
Swagger,187786,P1Harmony,HARMONY : ZERO IN,,,XW,2022-07-20,,P1Harmony
BFF (Best Friends Forever),160040,P1Harmony,HARMONY : SET IN,,,XW,2022-11-30,,P1Harmony
Do It Like This,192093,P1Harmony,DISHARMONY : FIND OUT,,,XW,2022-01-03,,P1Harmony
꿍꿍이 (Love Story),226000,P1Harmony,Killin' It,,,XW,2024-02-05,,P1Harmony
Yes Man,176586,P1Harmony,HARMONY : ZERO IN,,,XW,2022-07-20,,P1Harmony
Love Me For Me,184907,P1Harmony,HARMONY : ALL IN,,,XW,2023-06-08,,P1Harmony
때깔 (Killin’ It),176000,P1Harmony,Killin' It,,,XW,2024-02-05,,P1Harmony
Fall In Love Again,204000,P1Harmony,Fall In Love Again,,,XW,2023-11-09,,P1Harmony
More Than Words,176587,P1Harmony,HARMONY : ALL IN,,,XW,2023-06-08,,P1Harmony
끝장내 (End It),212973,P1Harmony,DISHARMONY : BREAK OUT,,,XW,2021-04-20,,P1Harmony
Black Hole,193506,P1Harmony,HARMONY : ZERO IN,,,XW,2022-07-20,,P1Harmony
SIREN,181213,P1Harmony,DISHARMONY : STAND OUT,,,XW,2020-10-28,,P1Harmony
2Nite,200000,P1Harmony,Killin' It,,,XW,2024-02-05,,P1Harmony
Intro; 틀 (Breakthrough),83306,P1Harmony,DISHARMONY : STAND OUT,,,XW,2020-10-28,,P1Harmony
New Classic,182067,P1Harmony,HARMONY : ALL IN,,,XW,2023-06-08,,P1Harmony
AYAYA,150533,P1Harmony,DISHARMONY : BREAK OUT,,,XW,2021-04-20,,P1Harmony
Do It Like This (English version),192000,P1Harmony,DISHARMONY: FIND OUT,,,KR,2022-01-03,,P1Harmony
Pyramid,220306,P1Harmony,DISHARMONY : BREAK OUT,,,XW,2021-04-20,,P1Harmony
I See U,172000,P1Harmony,Killin' It,,,XW,2024-02-05,,P1Harmony
Everybody Clap,201000,P1Harmony,Killin' It,,,XW,2024-02-05,,P1Harmony
Emergency,164000,P1Harmony,Killin' It,,,XW,2024-02-05,,P1Harmony
Butterfly,200346,P1Harmony,DISHARMONY : STAND OUT,,,XW,2020-10-28,,P1Harmony
Let Me Love You,193000,P1Harmony,Killin' It,,,XW,2024-02-05,,P1Harmony
Secret Sauce,189786,P1Harmony,HARMONY : SET IN,,,XW,2022-11-30,,P1Harmony
Mirror Mirror,188733,P1Harmony,HARMONY : ZERO IN,,,XW,2022-07-20,,P1Harmony
Back Down,168053,P1Harmony,HARMONY : SET IN,,,XW,2022-11-30,,P1Harmony
Reset,195920,P1Harmony,DISHARMONY : BREAK OUT,,,XW,2021-04-20,,P1Harmony
Follow Me,214400,P1Harmony,DISHARMONY : FIND OUT,,,XW,2022-01-03,,P1Harmony
Heartbeat Drum,183747,P1Harmony,HARMONY : ALL IN,,,XW,2023-06-08,,P1Harmony
Peacemaker,205426,P1Harmony,DISHARMONY : FIND OUT,,,XW,2022-01-03,,P1Harmony
Skit; Disharmony #1,93173,P1Harmony,DISHARMONY : STAND OUT,,,XW,2020-10-28,,P1Harmony
JUMP,163280,P1Harmony,HARMONY : ALL IN,,,XW,2023-06-08,,P1Harmony
If You Call Me,208733,P1Harmony,DISHARMONY : BREAK OUT,,,XW,2021-04-20,,P1Harmony
I Am You,220627,P1Harmony,HARMONY : ALL IN,,,XW,2023-06-08,,P1Harmony
Street Star,172000,P1Harmony,Killin' It,,,XW,2024-02-05,,P1Harmony
Bop,199680,P1Harmony,DISHARMONY : FIND OUT,,,XW,2022-01-03,,P1Harmony
That’$ Money,198586,P1Harmony,DISHARMONY : FIND OUT,,,XW,2022-01-03,,P1Harmony
배낭여행 (Better Together),195400,P1Harmony,HARMONY : SET IN,,,XW,2022-11-30,,P1Harmony
둠두둠 (Doom Du Doom),210333,P1Harmony,HARMONY : ZERO IN,,,XW,2022-07-20,,P1Harmony
Before The Dawn,260720,P1Harmony,DISHARMONY : FIND OUT,,,XW,2022-01-03,,P1Harmony
Countdown To Love,165000,P1Harmony,Killin' It,,,XW,2024-02-05,,P1Harmony
One And Only,200173,P1Harmony,HARMONY : SET IN,,,XW,2022-11-30,,P1Harmony
태양을 삼킨 아이 (Look At Me Now),204320,P1Harmony,HARMONY : SET IN,,,XW,2022-11-30,,P1Harmony
Different Song For Me,188786,P1Harmony,HARMONY : ZERO IN,,,XW,2022-07-20,,P1Harmony
겁나니 (Scared),188306,P1Harmony,DISHARMONY : BREAK OUT,,,XW,2021-04-20,,P1Harmony
네모네이드 (Nemonade),201106,P1Harmony,DISHARMONY : STAND OUT,,,XW,2020-10-28,,P1Harmony
