title,length,track_artist,release_title,release_artist,release_group_type,country,release_date,label,query_artist
0 (YOUNG),,"기리보이, Mad Clown, 주영, No Mercy",NO.MERCY (노머시) Part.3,,,KR,2015-02-05,,기리보이
100°C,192000.0,"기리보이, YUNHWAY",Street Man Fighter Original Vol.3,,,XW,2022-09-06,,기리보이
2000/90,222000.0,기리보이,외롬적인 4곡,,,KR,2015-09-01,,기리보이
A Star Is Falling,119000.0,기리보이,Fatal Album III,,,,2019-12-02,,기리보이
acrnm,184000.0,"기리보이, Jimmy Paige",Science Fiction Music,,,XW,2018-09-22,,기리보이
All Prod by Minit,131200.0,기리보이,Gab Boon Gi,,,FR,2019-08-02,,기리보이
BangBup,168000.0,기리보이,2Songs,,,,2018-03-29,,기리보이
BBQ & Goobne,197000.0,기리보이,hightechnology,,,,2018-07-22,,기리보이
bee,213000.0,기리보이,GRB01,,,,2024-05-25,,기리보이
Beggar,270000.0,"기리보이, YUNHWAY, Jhnovr, JUSTHIS",Fatal Album III,,,,2019-12-02,,기리보이
Bitter Words,193091.0,기리보이,100 Years College Course,,,FR,2019-06-10,,기리보이
Camp,259417.0,"기리보이, Swings",육감적인 앨범,,,KR,2014-01-20,,기리보이
Deep Sea Of Outer Space,197000.0,"기리보이, 김승민",hightechnology,,,,2018-07-22,,기리보이
dive,247000.0,기리보이,GRB01,,,,2024-05-25,,기리보이
Divorce Papers,236000.0,기리보이,2 Little Bites From Fatal Album III,,,,2019-11-09,,기리보이
EmptyHouse,227000.0,"기리보이, THAMA",3Songs,,,,2018-05-26,,기리보이
Eul,179000.0,"기리보이, BIG Naughty",2 Little Bites From Fatal Album III,,,,2019-11-09,,기리보이
EXPRESS HIGHWAY,224000.0,기리보이,5 Songs for Initiation,,,,2017-04-03,,기리보이
Fallin',215040.0,기리보이,avante,,,XW,2021-10-14,,기리보이
flex,226000.0,"기리보이, Kid Milli, NO:EL, Swings",Dingo X Indigo Music,,,KR,2018-07-31,,기리보이
freddy,198000.0,기리보이,GRB01,,,,2024-05-25,,기리보이
Fuck Off,189619.0,기리보이,Gab Boon Gi,,,FR,2019-08-02,,기리보이
Going Home,241000.0,기리보이,Fatal Album III,,,,2019-12-02,,기리보이
Hate You,196000.0,"기리보이, Ahn Byeong Woong",Fatal Album III,,,,2019-12-02,,기리보이
high qual-la,177000.0,"기리보이, OLNL",hightechnology,,,,2018-07-22,,기리보이
Hikikomori,195000.0,기리보이,Graduation,,,,2017-12-19,,기리보이
hooksong,203000.0,기리보이,Science Fiction Music,,,XW,2018-09-22,,기리보이
hur,174000.0,"기리보이, C Jamm",GRB01,,,,2024-05-25,,기리보이
I'm Sick,315477.0,"기리보이, Kid Milli, Lil Tachi, 김승민, NO:EL, C Jamm",100 Years College Course,,,FR,2019-06-10,,기리보이
I4P.KR,212000.0,기리보이,Science Fiction Music,,,XW,2018-09-22,,기리보이
INTIMATE,227000.0,"기리보이, Mad Clown, OLNL, 한요한",5 Songs for Initiation,,,,2017-04-03,,기리보이
It's Heavy,196000.0,"기리보이, Kid Milli",KGVOVC from WYBH vol.1,,,,2019-01-24,,기리보이
Just Kidding,230000.0,기리보이,Just Kidding,,,XW,2020-04-29,,기리보이
Keyboard,212000.0,기리보이,Science Fiction Music,,,XW,2018-09-22,,기리보이
kidmilli technology,168000.0,기리보이,hightechnology,,,,2018-07-22,,기리보이
Kiss,194000.0,"기리보이, YUMDDA",Science Fiction Music,,,XW,2018-09-22,,기리보이
Let's Meet After Work (feat. Kim Seungmin),192000.0,기리보이,Gab Boon Gi,,,FR,2019-08-02,,기리보이
Lion,145133.0,기리보이,avante,,,XW,2021-10-14,,기리보이
login (Prod. By 기리보이),200000.0,"기리보이, YANGHONGWON, Swings",hightechnology : 3Songs & Instrumentals,,,KR,2018-08-30,,기리보이
logout,194000.0,기리보이,hightechnology,,,,2018-07-22,,기리보이
Love Contract,203000.0,"기리보이, VINXEN",hightechnology,,,,2018-07-22,,기리보이
"Maybe, Maybe Not",250413.0,"기리보이, Jinbo",avante,,,XW,2021-10-14,,기리보이
MIX IT UP,217000.0,"기리보이, CHOILB",5 Songs for Initiation,,,,2017-04-03,,기리보이
