title,length,track_artist,release_title,release_artist,release_group_type,country,release_date,label,query_artist
Parallel Lines,243000.0,예성,Pink Magic,,,KR,2019-06-18,,예성
I'll Remember,223000.0,예성,Pink Magic,,,KR,2019-06-18,,예성
Like Us,222000.0,예성,Sensory Flows,,,XW,2023-01-25,,예성
Mermaid,208000.0,예성,Sensory Flows,,,XW,2023-01-25,,예성
Scented Things,259830.0,예성,Unfading Sense,,,XW,2023-10-04,,예성
Carpet (Instrumental),222400.0,"예성, BUMKEY",Carpet - SM STATION,,,XW,2019-01-10,,예성
Butterfly,196435.0,예성,Unfading Sense,,,XW,2023-10-04,,예성
Like Us,210000.0,예성,Beautiful Night,,,KR,2021-05-03,,예성
"Every Day, Wait For Us",230000.0,예성,Pink Magic,,,KR,2019-06-18,,예성
비눗방울 (So Close Yet So Far),242000.0,예성,Spring Falling,,,KR,2017-04-18,,예성
4 Seasons,218000.0,예성,Sensory Flows,,,XW,2023-01-25,,예성
너를 사랑하고 (inst.),244000.0,"예성, LUNA",프레지던트 OST Part.2,,,KR,2010-12-30,,예성
Fireworks,214000.0,예성,Beautiful Night,,,KR,2021-05-03,,예성
Between,192000.0,예성,Here I am,,,KR,2016-04-19,,예성
Small Things,202000.0,예성,Sensory Flows,,,XW,2023-01-25,,예성
Floral Sense,228000.0,"예성, 윈터",Floral Sense - The 1st Album (Special Version),,,XW,2023-02-27,,예성
Kiss Me,216000.0,예성,Super Show 4: Super Junior World Tour Album,,,KR,2013-06-27,,예성
Moment,230000.0,예성,Sensory Flows,,,XW,2023-01-25,,예성
All Night Long,196000.0,예성,Sensory Flows,,,XW,2023-01-25,,예성
먹지 (Gray Paper),278000.0,예성,Super Show 5,,,XW,2015-11-06,,예성
조개껍질 묶어 (A Cappella),,"BoA, XIA, 최강창민, 지연, Sunday, 려욱, 예성",2007 Summer SMTOWN,,,KR,2007-07-05,,예성
Mother,248000.0,예성,Floral Sense - The 1st Album (Special Version),,,XW,2023-02-27,,예성
Happier,163000.0,"강타, 예성, SUHO, 태일, 黄仁俊",2022 Winter SMTOWN : SMCU PALACE,,,KR,2022-12-26,,예성
Floral Sense (Solo Version),228000.0,예성,Floral Sense - The 1st Album (Special Version),,,XW,2023-02-27,,예성
봄은 너니까 (Still Standing) (inst.),195000.0,"예성, SURAN",봄은 너니까 (Still Standing) - SM STATION,,,KR,2020-05-01,,예성
No More Love,200000.0,예성,Beautiful Night,,,KR,2021-05-03,,예성
Corazón Perdido (Lost Heart),261000.0,예성,Beautiful Night,,,KR,2021-05-03,,예성
봄날의 소나기 (Paper Umbrella),249000.0,예성,Spring Falling,,,KR,2017-04-18,,예성
Silhouette,181091.0,예성,Unfading Sense,,,XW,2023-10-04,,예성
Darling U (inst.),189000.0,"예성, SEULGI",Darling U,,,KR,2017-01-22,,예성
그때로 (At the Time),243000.0,"예성, 규현",Spring Falling,,,KR,2017-04-18,,예성
HO,217000.0,"예성, MARK",Sensory Flows,,,XW,2023-01-25,,예성
Bear Hug,257000.0,예성,Sensory Flows,,,XW,2023-01-25,,예성
널 기다리며 (Waiting For You),,예성,파라다이스 목장 Part 2,,,KR,2011-01-31,,예성
I am,218468.0,예성,Unfading Sense,,,XW,2023-10-04,,예성
Corazón Perdido (Lost Heart),,예성,,,,,,,예성
체념,192000.0,예성,Super Show 2: The 2nd Asia Tour,,,KR,2009-12-10,,예성
Phantom Pain,218000.0,예성,Beautiful Night,,,KR,2021-05-03,,예성
Under the Sea,,"다나, Stephanie, 이특, 김희철, 예성, 강인, 은혁, 동해, 성민, 려욱, 張力尹",2007 Summer SMTOWN,,,KR,2007-07-05,,예성
어떤 말로도 (Confession),234000.0,"예성, CHANYEOL",Here I am,,,KR,2016-04-19,,예성
Pink Magic,194000.0,예성,Pink Magic,,,KR,2019-06-18,,예성
그때로 (At the Time) (예성 Solo ver.),,예성,Spring Falling,,,KR,2017-04-18,,예성
벚꽃잎 (Spring in me),270000.0,"예성, 달총",Here I am,,,KR,2016-04-19,,예성
우리 (We),216000.0,예성,Here I am,,,KR,2016-04-19,,예성
겨울잠 (Hibernation),195000.0,예성,Spring Falling,,,KR,2017-04-18,,예성
문 열어봐 (Here I am),268000.0,예성,Here I am,,,KR,2016-04-19,,예성
Slide Away,240057.0,예성,Unfading Sense,,,XW,2023-10-04,,예성
A Letter In The Wind,267000.0,예성,Beautiful Night,,,KR,2021-05-03,,예성
Fornever,150759.0,예성,Unfading Sense,,,XW,2023-10-04,,예성
너를 사랑하고,244000.0,"예성, LUNA",프레지던트 OST Part.2,,,KR,2010-12-30,,예성
Fly (번지점프),220000.0,예성,Spring Falling,,,KR,2017-04-18,,예성
Eat's OK,207000.0,예성,Pink Magic,,,KR,2019-06-18,,예성
봄은 너니까 (Still Standing),195000.0,"예성, SURAN",봄은 너니까 (Still Standing) - SM STATION,,,KR,2020-05-01,,예성
Beautiful,210000.0,예성,Sensory Flows,,,XW,2023-01-25,,예성
Under the Sea (Instrumental Ver.),,"다나, Stephanie, 이특, 김희철, 예성, 강인, 은혁, 동해, 성민, 려욱, 張力尹",2007 Summer SMTOWN,,,KR,2007-07-05,,예성
Beautiful Night,219000.0,예성,Beautiful Night,,,KR,2021-05-03,,예성
Together,253000.0,예성,Sensory Flows,,,XW,2023-01-25,,예성
Wish,246000.0,예성,Pink Magic,,,KR,2019-06-18,,예성
메아리 (Your echo),278000.0,예성,Here I am,,,KR,2016-04-19,,예성
그대뿐인지 (All but You),241000.0,예성,Spring Falling,,,KR,2017-04-18,,예성
먹지,280213.0,예성,"그 겨울, 바람이 분다 OST",,,KR,2013-05-16,,예성
달의 노래 (My Dear),192000.0,예성,Here I am,,,KR,2016-04-19,,예성
Carpet,222400.0,"예성, BUMKEY",Carpet - SM STATION,,,XW,2019-01-10,,예성
Darling U,189000.0,"예성, SEULGI",Darling U,,,KR,2017-01-22,,예성
Are you ready?,250705.0,예성,꽃미남 연쇄테러사건 OST,,,KR,2007-07-30,,예성
