title,length,track_artist,release_title,release_artist,release_group_type,country,release_date,label,query_artist
10 Months,194000,ENHYPEN,BORDER : DAY ONE,,,KR,2020-11-30,,ENHYPEN
A Kind Of Magic - Coke Studio Session,169559,ENHYPEN,A Kind Of Magic (Coke Studio Session),,,,2022-06-07,,ENHYPEN
Always,188000,ENHYPEN,DIMENSION : SENKOU,,,XW,2022-05-03,,ENHYPEN
"Attention, please!",167594,ENHYPEN,DIMENSION : DILEMMA,,,KR,2021-10-12,,ENHYPEN
Bills,175000,ENHYPEN,DARK BLOOD,,,KR,2023-05-22,,ENHYPEN
BILLY POCO,145204,ENHYPEN,BILLY POCO,,,KR,2021-08-11,,ENHYPEN
Bite Me,157000,ENHYPEN,DARK BLOOD,,,KR,2023-05-22,,ENHYPEN
Blessed‐Cursed,170805,ENHYPEN,DIMENSION : ANSWER,,,DE,2022-01-10,,ENHYPEN
Blockbuster (액션 영화처럼),227454,"ENHYPEN, 연준",DIMENSION : DILEMMA,,,KR,2021-10-12,,ENHYPEN
BLOSSOM,236000,ENHYPEN,BLOSSOM,,,,2023-08-02,,ENHYPEN
Chaconne,213000,ENHYPEN,DARK BLOOD,,,KR,2023-05-22,,ENHYPEN
CRIMINAL LOVE,215631,ENHYPEN,CRIMINAL LOVE,,,XW,2023-07-31,,ENHYPEN
Drunk‐Dazed,193000,ENHYPEN,BORDER : CARNIVAL,,,KR,2021-04-26,,ENHYPEN
Fatal Trouble,170197,ENHYPEN,MEMORABILIA,,,,2024-05-13,,ENHYPEN
Fate,151000,ENHYPEN,DARK BLOOD,,,KR,2023-05-22,,ENHYPEN
FEVER,172000,ENHYPEN,BORDER : CARNIVAL,,,KR,2021-04-26,,ENHYPEN
Flicker,144000,ENHYPEN,BORDER : DAY ONE,,,KR,2020-11-30,,ENHYPEN
Foreshadow,147485,ENHYPEN,MANIFESTO : DAY 1,,,XW,2022-07-04,,ENHYPEN
Forget Me Not,205000,ENHYPEN,BORDER: 儚い,,,JP,2021-06-06,,ENHYPEN
Future Perfect (Pass the MIC),179000,ENHYPEN,MANIFESTO : DAY 1,,,XW,2022-07-04,,ENHYPEN
Given-Taken,183000,ENHYPEN,BORDER : DAY ONE,,,KR,2020-11-30,,ENHYPEN
Given‐Taken,184000,ENHYPEN,BORDER: 儚い,,,JP,2021-06-06,,ENHYPEN
Hey Tayo (Tayo Opening Theme Song),111386,ENHYPEN,HEY TAYO,,,KR,2021-07-29,,ENHYPEN
I Need the Light,185000,ENHYPEN,I Need the Light,,,XW,2022-08-12,,ENHYPEN
I NEED U,181722,ENHYPEN,I NEED U,,,XW,2024-02-16,,ENHYPEN
Interlude : Question,84965,ENHYPEN,DIMENSION : DILEMMA,,,KR,2021-10-12,,ENHYPEN
Intro : The Invitation,130000,ENHYPEN,BORDER : CARNIVAL,,,KR,2021-04-26,,ENHYPEN
Intro : Whiteout,99338,ENHYPEN,DIMENSION : DILEMMA,,,KR,2021-10-12,,ENHYPEN
Intro: Walk the Line,108000,ENHYPEN,BORDER : DAY ONE,,,KR,2020-11-30,,ENHYPEN
Karma,192000,ENHYPEN,DARK BLOOD,,,KR,2023-05-22,,ENHYPEN
Let Me In (20 CUBE),189000,ENHYPEN,BORDER : DAY ONE,,,KR,2020-11-30,,ENHYPEN
Lucifer,227309,ENHYPEN,MEMORABILIA,,,,2024-05-13,,ENHYPEN
Make The Change,187000,ENHYPEN,Sadame,,,AF,2022-10-25,,ENHYPEN
Mixed Up,183000,ENHYPEN,BORDER : CARNIVAL,,,KR,2021-04-26,,ENHYPEN
Mortal,227769,ENHYPEN,ORANGE BLOOD,,,,2023-11-17,,ENHYPEN
Not For Sale,181000,ENHYPEN,BORDER : CARNIVAL,,,KR,2021-04-26,,ENHYPEN
One and Only,168000,ENHYPEN,One and Only,,,XW,2023-07-11,,ENHYPEN
One In A Billion,196000,ENHYPEN,One In A Billion,,,XW,2022-09-06,,ENHYPEN
Orange Flower (You Complete Me),180285,ENHYPEN,ORANGE BLOOD,,,,2023-11-17,,ENHYPEN
Outro : The Wormhole,94000,ENHYPEN,BORDER : CARNIVAL,,,KR,2021-04-26,,ENHYPEN
Outro: Cross the Line,115000,ENHYPEN,BORDER : DAY ONE,,,KR,2020-11-30,,ENHYPEN
Outro: Day 2,112289,ENHYPEN,DIMENSION : ANSWER,,,DE,2022-01-10,,ENHYPEN
ParadoXXX Invasion,187490,ENHYPEN,MANIFESTO : DAY 1,,,XW,2022-07-04,,ENHYPEN
Polaroid Love,184602,ENHYPEN,DIMENSION : ANSWER,,,DE,2022-01-10,,ENHYPEN
Sacrifice (Eat Me Up),202000,ENHYPEN,DARK BLOOD,,,KR,2023-05-22,,ENHYPEN
Scream,187433,ENHYPEN,MEMORABILIA,,,,2024-05-13,,ENHYPEN
SHOUT OUT,228115,ENHYPEN,MANIFESTO : DAY 1,,,XW,2022-07-04,,ENHYPEN
Still Monster,186119,ENHYPEN,ORANGE BLOOD,,,,2023-11-17,,ENHYPEN
Sweet Venom,148753,"ENHYPEN, Bella Poarch",ORANGE BLOOD,,,,2023-11-17,,ENHYPEN
Tamed-Dashed (Japanese Version),196000,ENHYPEN,DIMENSION : SENKOU,,,XW,2022-05-03,,ENHYPEN
Tamed‐Dashed,196170,ENHYPEN,DIMENSION : DILEMMA,,,KR,2021-10-12,,ENHYPEN
Teeth,191889,ENHYPEN,MEMORABILIA,,,,2024-05-13,,ENHYPEN
TFW (That Feeling When),197795,ENHYPEN,MANIFESTO : DAY 1,,,XW,2022-07-04,,ENHYPEN
Upper Side Dreamin',189402,ENHYPEN,DIMENSION : DILEMMA,,,KR,2021-10-12,,ENHYPEN
WALK THE LINE,123822,ENHYPEN,MANIFESTO : DAY 1,,,XW,2022-07-04,,ENHYPEN
What Makes You Beautiful,138306,ENHYPEN,What Makes You Beautiful,,,XW,2024-02-23,,ENHYPEN
ZERO MOMENT,152000,ENHYPEN,"Summer Strike, Pt. 4 (Original Soundtrack)",,,XW,2022-11-28,,ENHYPEN
멀어,198233,ENHYPEN,ORANGE BLOOD,,,,2023-11-17,,ENHYPEN
모 아니면 도 (Go Big or Go Home),201707,ENHYPEN,DIMENSION : DILEMMA,,,KR,2021-10-12,,ENHYPEN
몰랐어,167821,ENHYPEN,DIMENSION : DILEMMA,,,KR,2021-10-12,,ENHYPEN
