title,length,track_artist,release_title,release_artist,release_group_type,country,release_date,label,query_artist
남보다 못한 사이,232000,"Lee Su Jeong, 휘성",Girls' Invasion,,,KR,2014-11-17,,Lee Su Jeong
Mirror (거울),264000,Lee Su Jeong,My Name,,,XW,2022-04-26,,Lee Su Jeong
우리 하나되어 2021 (inst.),286000,"도영, SEULGI, 백지영, 서은광, 이창섭, 현재, 민영, MJ, 김재환, 하성운, 10cm, 인순이, 옥주현, Park Bom, 김태우, 황치열, Y, Tiger JK, Bizzy, WEi, Lee Su Jeong, 지수연, 김수윤, 제인, 주이, 아인, 차준호, Kang Hyung Ho, 김조한, Letteamor, SIYEON, YOOHYEON, SINCHONTIGER, IZ, WAX, 이상민, CHEETAH, Teo, TRI.BE",2021 Now N New,,,AF,2021-05-17,,Lee Su Jeong
크리스마스의 기적,246853,"Lee Su Jeong, 이우",크리스마스의 기적,,,KR,2022-12-19,,Lee Su Jeong
Cosmos,171000,Lee Su Jeong,My Name,,,XW,2022-04-26,,Lee Su Jeong
Walking Through The Moon (달을 걸어서),212000,Lee Su Jeong,My Name,,,XW,2022-04-26,,Lee Su Jeong
Fly High,222000,"INFINITE H, Lee Su Jeong",Fly High,,,KR,2013-01-11,,Lee Su Jeong
Amigo,210000,"KWON EUNBI, Lee Su Jeong",OPEN,,,XW,2021-08-24,,Lee Su Jeong
Warmth of Love (체온),231000,Lee Su Jeong,My Name,,,XW,2022-04-26,,Lee Su Jeong
그녀는 바람둥이야,191000,"Lee Su Jeong, Kei, 동우",Girls' Invasion,,,KR,2014-11-17,,Lee Su Jeong
My Name,68000,Lee Su Jeong,My Name,,,XW,2022-04-26,,Lee Su Jeong
우리 하나되어 2021,286000,"도영, SEULGI, 백지영, 서은광, 이창섭, 현재, 민영, MJ, 김재환, 하성운, 10cm, 인순이, 옥주현, Park Bom, 김태우, 황치열, Y, Tiger JK, Bizzy, WEi, Lee Su Jeong, 지수연, 김수윤, 제인, 주이, 아인, 차준호, Kang Hyung Ho, 김조한, Letteamor, SIYEON, YOOHYEON, SINCHONTIGER, IZ, WAX, 이상민, CHEETAH, Teo, TRI.BE",2021 Now N New,,,AF,2021-05-17,,Lee Su Jeong
우리 하나되어 2021 (3D SOUND),286000,"도영, SEULGI, 백지영, 서은광, 이창섭, 현재, 민영, MJ, 김재환, 하성운, 10cm, 인순이, 옥주현, Park Bom, 김태우, 황치열, Y, Tiger JK, Bizzy, WEi, Lee Su Jeong, 지수연, 김수윤, 제인, 주이, 아인, 차준호, Kang Hyung Ho, 김조한, Letteamor, SIYEON, YOOHYEON, SINCHONTIGER, IZ, WAX, 이상민, CHEETAH, Teo, TRI.BE",2021 Now N New,,,AF,2021-05-17,,Lee Su Jeong
Crying,246000,"INFINITE H, Lee Su Jeong",Over The Top,,,KR,2011-07-21,,Lee Su Jeong
Say Goodbye (진작에 헤어질 걸 그랬어),196000,Lee Su Jeong,My Name,,,XW,2022-04-26,,Lee Su Jeong
