title,length,track_artist,release_title,release_artist,release_group_type,country,release_date,label,query_artist
9 Days,160205,RIIZE,RIIZING,,,,2024-04-28,,RIIZE
Get a Guitar,174000,RIIZE,Get a Guitar,,,,2023-09-04,,RIIZE
HAPPY! HAPPY! HAPPY!,167000,RIIZE,씰룩 (SEALOOK) OST,,,KR,2023-11-04,,RIIZE
Honestly,194090,RIIZE,RIIZING,,,,2024-04-28,,RIIZE
Impossible,182332,RIIZE,Impossible,,,,2024-04-18,,RIIZE
Look at me SEALOOK,193000,RIIZE,씰룩 (SEALOOK) OST,,,KR,2023-11-04,,RIIZE
Love 119,173489,RIIZE,Love 119,,,XW,2024-01-05,,RIIZE
Memories,196000,RIIZE,Memories,,,,2023-06-21,,RIIZE
One Kiss,212062,RIIZE,RIIZING,,,,2024-04-28,,RIIZE
Siren,147961,RIIZE,Siren,,,,2024-04-03,,RIIZE
Talk Saxy,190941,RIIZE,Talk Saxy,,,,2023-10-27,,RIIZE
