title,length,track_artist,release_title,release_artist,release_group_type,country,release_date,label,query_artist
Sign,203000.0,Brown Eyed Girls,Brown Eyed Girls BEST - Special Moments,,,KR,2014-08-08,,"Brown Eyed Girls, 조PD"
Must Have Friends,250000.0,Brown Eyed Girls,Brown Eyed Girls BEST - Special Moments,,,KR,2014-08-08,,"Brown Eyed Girls, 조PD"
L.O.V.E (instrumental),217000.0,Brown Eyed Girls,"With L.O.V.E, BROWN EYED GIRLS",,,KR,2008-01-17,,"Brown Eyed Girls, 조PD"
east4A translates YOU (east4A Soulsome Mix),255000.0,Brown Eyed Girls,Sound-G,,,,2009-07-21,,"Brown Eyed Girls, 조PD"
Magic (Foi 2010 주제곡),192000.0,Brown Eyed Girls,Brown Eyed Girls BEST - Special Moments,,,KR,2014-08-08,,"Brown Eyed Girls, 조PD"
Boy,210000.0,Brown Eyed Girls,Black Box,,,KR,2013-07-29,,"Brown Eyed Girls, 조PD"
Good Fellas,238000.0,Brown Eyed Girls,Black Box,,,KR,2013-07-29,,"Brown Eyed Girls, 조PD"
Second,256000.0,Brown Eyed Girls,Brown Eyed Girls BEST - Special Moments,,,KR,2014-08-08,,"Brown Eyed Girls, 조PD"
Fractal,215000.0,Brown Eyed Girls,Basic,,,KR,2015-11-05,,"Brown Eyed Girls, 조PD"
Come With Me,234000.0,Brown Eyed Girls,The Original,,,KR,2012-07-17,,"Brown Eyed Girls, 조PD"
Candy Man,204000.0,Brown Eyed Girls,Brown Eyed Girls BEST - Special Moments,,,KR,2014-08-08,,"Brown Eyed Girls, 조PD"
My Style (junjaman wet dream remix),242000.0,Brown Eyed Girls,Sound-G,,,KR,2009-07-21,,"Brown Eyed Girls, 조PD"
Far away,239000.0,"Brown Eyed Girls, MC 몽",Your Story,,,KR,2006-03-02,,"Brown Eyed Girls, 조PD"
Abracadabra (Japanese version),184000.0,Brown Eyed Girls,Sound-G,,,JP,2010-08-25,,"Brown Eyed Girls, 조PD"
Far Away (feat. Mc Mong),,Brown Eyed Girls,Brown Eyed Girls BEST - Special Moments,,,KR,2014-08-08,,"Brown Eyed Girls, 조PD"
L.O.V.E,217000.0,Brown Eyed Girls,"With L.O.V.E, BROWN EYED GIRLS",,,KR,2008-01-17,,"Brown Eyed Girls, 조PD"
junjaman translates MY STYLE – (junjaman wet dream remix),242000.0,Brown Eyed Girls,Sound-G,,,,2009-07-21,,"Brown Eyed Girls, 조PD"
Wave,208000.0,Brown Eyed Girls,Basic,,,KR,2015-11-05,,"Brown Eyed Girls, 조PD"
Saintbinary translates HOLD THE LINE (Saintbinary Sweet Purple remix),342000.0,Brown Eyed Girls,Sound-G,,,,2009-07-21,,"Brown Eyed Girls, 조PD"
Sign (Junjaman Remix),206000.0,Brown Eyed Girls,Sound-G .S.I.G.N.,,,KR,2009-10-29,,"Brown Eyed Girls, 조PD"
Hold The Line (With Cho PD),,Brown Eyed Girls,Brown Eyed Girls BEST - Special Moments,,,KR,2014-08-08,,"Brown Eyed Girls, 조PD"
Abracadabra－(video clip),,Brown Eyed Girls,Sound-G,,,JP,2010-08-25,,"Brown Eyed Girls, 조PD"
Triangle,235000.0,Brown Eyed Girls,떠나라 미스김,,,KR,2007-09-06,,"Brown Eyed Girls, 조PD"
Hush,196000.0,Brown Eyed Girls,Brown Eyed Girls BEST - Special Moments,,,KR,2014-08-08,,"Brown Eyed Girls, 조PD"
Candy Man (instrumental),207000.0,Brown Eyed Girls,Sound-G,,,KR,2009-07-21,,"Brown Eyed Girls, 조PD"
Second (Hip-Hop version),,Brown Eyed Girls,Your Story,,,KR,2006-08-30,,"Brown Eyed Girls, 조PD"
Abracadabra,184000.0,Brown Eyed Girls,Sound-G,,,KR,2009-07-21,,"Brown Eyed Girls, 조PD"
Hold the Line (Inst.),,Brown Eyed Girls,Your Story,,,KR,2006-08-30,,"Brown Eyed Girls, 조PD"
Satisfaction,217000.0,Brown Eyed Girls,Black Box,,,KR,2013-07-29,,"Brown Eyed Girls, 조PD"
You,210000.0,Brown Eyed Girls,My Style,,,KR,2008-09-16,,"Brown Eyed Girls, 조PD"
