title,length,track_artist,release_title,release_artist,release_group_type,country,release_date,label,query_artist
1Up on Milhouse,165000,"PENIEL, Joe J. Lee, Typoh",Homesick Mixtape Vol. 1,,,XW,2016-04-28,,PENIEL
B.O.D,148000,PENIEL,B.O.D,,,XW,2019-05-13,,PENIEL
Farewell,211000,"PENIEL, Joe J. Lee, K.O",Homesick Mixtape Vol. 1,,,XW,2016-04-28,,PENIEL
Flip,191000,"PENIEL, Beenzino",Flip,,,XW,2019-08-27,,PENIEL
Body Roll,195000,"PENIEL, Joe J. Lee",Homesick Mixtape Vol. 1,,,XW,2016-04-28,,PENIEL
FLY23,209000,PENIEL,FLY23,,,XW,2019-07-31,,PENIEL
THAT GIRL,194000,PENIEL,'THAT GIRL' (Choreography Practice Video),,,XW,2017-07-26,,PENIEL
Flip (Feat. Beenzino),199000,PENIEL,'Flip (Feat. Beenzino)' Official Music Video,,,XW,2019-08-26,,PENIEL
FLY23,228000,PENIEL,'FLY23' Official Music Video,,,XW,2019-07-30,,PENIEL
B.O.D,148000,PENIEL,'B.O.D' (PERFORMANCE VIDEO),,,XW,2019-05-30,,PENIEL
Valentine,186000,PENIEL,Valentine,,,XW,2021-02-14,,PENIEL
Repeat,142000,"PENIEL, Joe J. Lee, Legaci",Homesick Mixtape Vol. 1,,,XW,2016-04-28,,PENIEL
THAT GIRL,174000,PENIEL,Piece of BTOB Vol.3,,,KR,2017-06-27,,PENIEL
Homesick,183000,"PENIEL, Joe J. Lee",Homesick Mixtape Vol. 1,,,XW,2016-04-28,,PENIEL
