title,length,track_artist,release_title,release_artist,release_group_type,country,release_date,label,query_artist
2nite 3x,183000,더블에이,오케바리 (Ok About It),,,KR,2013-08-19,,더블에이
뒹굴뒹굴 (Rollin' Rollin') (Inst.),204000,더블에이,뒹굴뒹굴,,,KR,2013-03-07,,더블에이
불러 (Call Me),189000,더블에이,Come Back,,,KR,2013-03-27,,더블에이
AGEHA DANCE,190000,더블에이,Come Back,,,KR,2013-03-27,,더블에이
뒹굴뒹굴 (Rollin' Rollin'),204000,더블에이,뒹굴뒹굴,,,KR,2013-03-07,,더블에이
새벽택시 (Midnight Taxi),199000,더블에이,새벽택시,,,KR,2013-07-25,,더블에이
W (INTERLUDE),73000,더블에이,Come Back,,,KR,2013-03-27,,더블에이
COME BACK,190000,더블에이,Come Back,,,KR,2013-03-27,,더블에이
오케바리 (Ok About It),195000,더블에이,오케바리 (Ok About It),,,KR,2013-08-19,,더블에이
미쳐서 그래,218000,더블에이,미쳐서 그래,,,KR,2011-11-03,,더블에이
불러,191000,더블에이,미쳐서 그래,,,KR,2011-11-03,,더블에이
Intro,45000,더블에이,미쳐서 그래,,,KR,2011-11-03,,더블에이
