title,length,track_artist,release_title,release_artist,release_group_type,country,release_date,label,query_artist
1,181840.0,N.Flying,Dearest,,,XW,2022-10-17,,N.Flying
4242,243840.0,N.Flying,YAHO,,,XW,2019-10-15,,N.Flying
All in,211000.0,N.Flying,기가 막혀,,,KR,2015-05-20,,N.Flying
ANYWAY,,N.Flying,HOW ARE YOU?,,,KR,2018-05-16,,N.Flying
Ask,204000.0,N.Flying,Man on the Moon,,,KR,2021-06-07,,N.Flying
Autumn Dream,206133.0,N.Flying,YAHO,,,XW,2019-10-15,,N.Flying
Bitter Sweet,,N.Flying,BASKET,,,JP,2013-10-01,,N.Flying
Blue Moon,215093.0,N.Flying,Once in a BLUE MOON,,,XW,2023-05-20,,N.Flying
Blue Scene (파란 배경),184000.0,N.Flying,Man on the Moon,,,KR,2021-06-07,,N.Flying
Chance,223853.0,N.Flying,Lord of Heroes OST Part 1,,,XW,2021-08-17,,N.Flying
Color,239346.0,N.Flying,BROTHERHOOD,,,,2019-05-22,,N.Flying
"Comma, (쉼표)",188000.0,N.Flying,Man on the Moon,,,KR,2021-06-07,,N.Flying
Delight,245946.0,N.Flying,BROTHERHOOD,,,,2019-05-22,,N.Flying
Endless Summer,207000.0,N.Flying,Endless Summer,,,JP,2016-07-13,,N.Flying
Fate (이 별 저 별),211000.0,N.Flying,Man on the Moon,,,KR,2021-06-07,,N.Flying
Firefly,185386.0,N.Flying,Dearest,,,XW,2022-10-17,,N.Flying
Flashback,247000.0,N.Flying,Man on the Moon,,,KR,2021-06-07,,N.Flying
FLOWER FANTASY,220000.0,N.Flying,"So, 通 (COMMUNICATION)",,,XW,2020-06-10,,N.Flying
From You,228000.0,N.Flying,Alice OST,,,KR,2020-10-24,,N.Flying
Hello SOLO,225000.0,N.Flying,Endless Summer,,,JP,2016-07-13,,N.Flying
HOW R U TODAY,,N.Flying,HOW ARE YOU?,,,KR,2018-05-16,,N.Flying
I Know U Know,190000.0,N.Flying,THE HOTTEST : N.Flying,,,KR,2018-01-03,,N.Flying
I Like You,206093.0,N.Flying,Dearest,,,XW,2022-10-17,,N.Flying
I'll Find You,270146.0,N.Flying,암행어사 (Original Television Soundtrack) Pt. 1,,,XW,2021-01-11,,N.Flying
Into Bloom,191400.0,N.Flying,TURBULENCE,,,XW,2021-10-06,,N.Flying
It's fine,193413.0,N.Flying,It's fine,,,XW,2019-12-20,,N.Flying
"Kiss me, Miss me",,N.Flying,BASKET,,,JP,2013-10-01,,N.Flying
Knock Knock,209000.0,N.Flying,Lonely,,,KR,2015-10-22,,N.Flying
Let Me Show You,185000.0,N.Flying,"Familiar Wife (Original Television Soundtrack), Pt. 4",,,XW,2018-09-06,,N.Flying
Let's Get Down to It,70000.0,N.Flying,THE REAL : N.Flying,,,KR,2017-08-02,,N.Flying
Lonely,210000.0,N.Flying,Lonely,,,KR,2015-10-22,,N.Flying
Lupin,215773.0,N.Flying,BROTHERHOOD,,,,2019-05-22,,N.Flying
Monster,187520.0,N.Flying,Dearest,,,XW,2022-10-17,,N.Flying
Moonshot,180000.0,N.Flying,Man on the Moon,,,KR,2021-06-07,,N.Flying
Oh yeah,,N.Flying,One and Only,,,JP,2014-01-01,,N.Flying
One and Only,,N.Flying,One and Only,,,JP,2014-01-01,,N.Flying
One N Only,194000.0,N.Flying,기가 막혀,,,KR,2015-05-20,,N.Flying
Pinhole,190666.0,N.Flying,BROTHERHOOD,,,,2019-05-22,,N.Flying
Preview,221000.0,N.Flying,Spring Memories,,,XW,2019-04-24,,N.Flying
R U Ready?,184000.0,N.Flying,THE REAL : N.Flying,,,KR,2017-08-02,,N.Flying
Reason,,N.Flying,One and Only,,,JP,2014-01-01,,N.Flying
Run,230280.0,N.Flying,BROTHERHOOD,,,,2019-05-22,,N.Flying
Shooting Star,200093.0,N.Flying,Dearest,,,XW,2022-10-17,,N.Flying
Sober,191400.0,N.Flying,TURBULENCE,,,XW,2021-10-06,,N.Flying
Songbird,226760.0,N.Flying,BROTHERHOOD,,,,2019-05-22,,N.Flying
Stand By Me,233786.0,N.Flying,BROTHERHOOD,,,,2019-05-22,,N.Flying
STARLIGHT,204480.0,N.Flying,STARLIGHT,,,XW,2020-07-24,,N.Flying
Sunset,199360.0,N.Flying,YAHO,,,XW,2019-10-15,,N.Flying
The Night,196440.0,N.Flying,Dearest,,,XW,2022-10-17,,N.Flying
The World Is Mine,200920.0,N.Flying,BROTHERHOOD,,,,2019-05-22,,N.Flying
To You (너에게),196000.0,N.Flying,Man on the Moon,,,KR,2021-06-07,,N.Flying
TREE,184373.0,N.Flying,Once in a BLUE MOON,,,XW,2023-05-20,,N.Flying
Undo (지우개),187000.0,N.Flying,Man on the Moon,,,KR,2021-06-07,,N.Flying
UP ALL NIGHT,,N.Flying,HOW ARE YOU?,,,KR,2018-05-16,,N.Flying
Video Therapy,171800.0,N.Flying,TURBULENCE,,,XW,2021-10-06,,N.Flying
Wanna Be,233133.0,N.Flying,BROTHERHOOD,,,,2019-05-22,,N.Flying
You,204000.0,N.Flying,Man on the Moon,,,KR,2021-06-07,,N.Flying
Zip. (빈집),220000.0,N.Flying,Man on the Moon,,,KR,2021-06-07,,N.Flying
ㅈㅅ (Pardon?),170760.0,N.Flying,YAHO,,,XW,2019-10-15,,N.Flying
가슴이 놀래 (Heartbreak),228000.0,N.Flying,기가 막혀,,,KR,2015-05-20,,N.Flying
골목길에서,225000.0,N.Flying,THE HOTTEST : N.Flying,,,KR,2018-01-03,,N.Flying
굿밤 (GOOD BAM),212000.0,N.Flying,YAHO,,,XW,2019-10-15,,N.Flying
그러니까 우리,215000.0,N.Flying,THE HOTTEST : N.Flying,,,KR,2018-01-03,,N.Flying
기가 막혀 (Awesome),208000.0,N.Flying,기가 막혀,,,KR,2015-05-20,,N.Flying
꽃 (Like a Flower),264000.0,N.Flying,Spring Memories,,,XW,2019-04-24,,N.Flying
