title,length,track_artist,release_title,release_artist,release_group_type,country,release_date,label,query_artist
Magnetic (sped up),123000,ILLIT,SUPER REAL ME (sped up),,,XW,2024-04-01,,ILLIT
Midnight Fiction,168000,ILLIT,Super Real Me,,,KR,2024-03-25,,ILLIT
Magnetic (Starlight remix),168778,ILLIT,Magnetic (remixes),,,XW,2024-04-19,,ILLIT
Magnetic (City Night remix),174669,ILLIT,Magnetic (remixes),,,XW,2024-04-19,,ILLIT
Lucky Girl Syndrome,140000,ILLIT,Super Real Me,,,KR,2024-03-25,,ILLIT
My World (sped up),80000,ILLIT,SUPER REAL ME (sped up),,,XW,2024-04-01,,ILLIT
Midnight Fiction (sped up),130000,ILLIT,SUPER REAL ME (sped up),,,XW,2024-04-01,,ILLIT
Magnetic (R&B remix),171818,ILLIT,Magnetic (remixes),,,XW,2024-04-19,,ILLIT
My World,107000,ILLIT,Super Real Me,,,KR,2024-03-25,,ILLIT
Lucky Girl Syndrome (sped up),104000,ILLIT,SUPER REAL ME (sped up),,,XW,2024-04-01,,ILLIT
Magnetic,160000,ILLIT,Super Real Me,,,KR,2024-03-25,,ILLIT
