title,length,track_artist,release_title,release_artist,release_group_type,country,release_date,label,query_artist
Rose (feat. A's),,Bobby,"Argent Automatique, Vol. 3",,,CH,2016-06-15,,BOBBY
Cash (feat. LG's),,Bobby,"Argent Automatique, Vol. 2",,,CH,2015-12-02,,BOBBY
Amusement (feat. Deza'Roi),,Bobby,Argent Automatique,,,CH,2015-07-31,,BOBBY
Rhilliss II (feat. Ziprex),,Bobby,Argent Automatique,,,CH,2015-07-31,,BOBBY
Sarcophage (feat. Mr White & A's),,Bobby,"Argent Automatique, Vol. 2",,,CH,2015-12-02,,BOBBY
Les Portes de l'Enfer (A's),,Bobby,"Argent Automatique, Vol. 2",,,CH,2015-12-02,,BOBBY
Terrain (feat. LG's),,Bobby,"Argent Automatique, Vol. 2",,,CH,2015-12-02,,BOBBY
Cash (feat. LG's),,Bobby,Bande Originale,,,CH,2017-03-27,,BOBBY
Thuglife (feat. Mr White),,Bobby,Bande Originale,,,CH,2017-03-27,,BOBBY
Marekage,,Bobby,"Argent Automatique, Vol. 4",,,CH,2018-01-15,,BOBBY
Bonchar,,Bobby,"Argent Automatique, Vol. 4",,,CH,2018-01-15,,BOBBY
Petit Cochon (Unconito),,Bobby,"Argent Automatique, Vol. 2",,,CH,2015-12-02,,BOBBY
Sweeney Todd,,Bobby,"Argent Automatique, Vol. 4",,,CH,2018-01-15,,BOBBY
Joli Bobby,,Bobby,Argent Automatique,,,CH,2015-07-31,,BOBBY
Jour et Nuit (feat. Jeune Ras),,Bobby,"Argent Automatique, Vol. 3",,,CH,2016-06-15,,BOBBY
Jour et Nuit (feat. Jeune Ras),,Bobby,Bande Originale,,,CH,2017-03-27,,BOBBY
Bibo,,Bobby,Bande Originale,,,CH,2017-03-27,,BOBBY
Reste amis,,Bobby,"Argent Automatique, Vol. 3",,,CH,2016-06-15,,BOBBY
B.O,,Bobby,Bande Originale,,,CH,2017-03-27,,BOBBY
Sangoku,,Bobby,Argent Automatique,,,CH,2015-07-31,,BOBBY
Thuglife (feat. Mr White),,Bobby,Argent Automatique,,,CH,2015-07-31,,BOBBY
Marie Jeanne (feat. Ouss),,Bobby,"Argent Automatique, Vol. 3",,,CH,2016-06-15,,BOBBY
Piges (feat. LG's),,Bobby,Bande Originale,,,CH,2017-03-27,,BOBBY
Shanna,,Bobby,"Argent Automatique, Vol. 4",,,CH,2018-01-15,,BOBBY
Vol de nuit,,Bobby,"Argent Automatique, Vol. 2",,,CH,2015-12-02,,BOBBY
1000 (feat. Vilo),,Bobby,Argent Automatique,,,CH,2015-07-31,,BOBBY
Rose (feat. A's),,Bobby,Bande Originale,,,CH,2017-03-27,,BOBBY
"Million (feat. WeezDan, Flowlly Kid & Miiiiz)",,Bobby,Bande Originale,,,CH,2017-03-27,,BOBBY
Rien (feat. WeezDan & LG's),,Bobby,"Argent Automatique, Vol. 2",,,CH,2015-12-02,,BOBBY
Adresse (feat. Jeune Ras),,Bobby,"Argent Automatique, Vol. 3",,,CH,2016-06-15,,BOBBY
Pyramide (feat. LG's & Jeune Ras),,Bobby,"Argent Automatique, Vol. 3",,,CH,2016-06-15,,BOBBY
Sangoku,,Bobby,Bande Originale,,,CH,2017-03-27,,BOBBY
Foncedé,,Bobby,Bande Originale,,,CH,2017-03-27,,BOBBY
Club de Surf (feat. Mr Bil & Mr White),,Bobby,Bande Originale,,,CH,2017-03-27,,BOBBY
Vol de nuit,,Bobby,Bande Originale,,,CH,2017-03-27,,BOBBY
Vanessa,,Bobby,"Argent Automatique, Vol. 3",,,CH,2016-06-15,,BOBBY
Rhilliss,,Bobby,Argent Automatique,,,CH,2015-07-31,,BOBBY
RR,,Bobby,"Argent Automatique, Vol. 4",,,CH,2018-01-15,,BOBBY
Croyez en Bobby,,Bobby,Argent Automatique,,,CH,2015-07-31,,BOBBY
Joli Bobby,,Bobby,Bande Originale,,,CH,2017-03-27,,BOBBY
14 Piges (feat. LG's),,Bobby,"Argent Automatique, Vol. 2",,,CH,2015-12-02,,BOBBY
Juste moi,,Bobby,Bande Originale,,,CH,2017-03-27,,BOBBY
Olalala (feat. Akirate & Flowlly Kid),,Bobby,"Argent Automatique, Vol. 2",,,CH,2015-12-02,,BOBBY
Streetz,,Bobby,"Argent Automatique, Vol. 4",,,CH,2018-01-15,,BOBBY
Croyez en Bobby,,Bobby,Bande Originale,,,CH,2017-03-27,,BOBBY
Ailleurs (Ouss),,Bobby,"Argent Automatique, Vol. 2",,,CH,2015-12-02,,BOBBY
Pyramide (feat. LG's & Jeune Ras),,Bobby,Bande Originale,,,CH,2017-03-27,,BOBBY
B.O,,Bobby,Argent Automatique,,,CH,2015-07-31,,BOBBY
Madame,,Bobby,Argent Automatique,,,CH,2015-07-31,,BOBBY
Cartable (feat. LG's),,Bobby,"Argent Automatique, Vol. 2",,,CH,2015-12-02,,BOBBY
Club de Surf (feat. Mr Bil & Mr White),,Bobby,"Argent Automatique, Vol. 3",,,CH,2016-06-15,,BOBBY
Ce soir (feat. Yung Tarpei & Ziprex),,Bobby,Bande Originale,,,CH,2017-03-27,,BOBBY
Sacré,,Bobby,"Argent Automatique, Vol. 4",,,CH,2018-01-15,,BOBBY
Juste moi,,Bobby,"Argent Automatique, Vol. 2",,,CH,2015-12-02,,BOBBY
Reste amis,,Bobby,Bande Originale,,,CH,2017-03-27,,BOBBY
1000 (feat. Vilo),,Bobby,Bande Originale,,,CH,2017-03-27,,BOBBY
Téléphone (feat. LG's),,Bobby,"Argent Automatique, Vol. 2",,,CH,2015-12-02,,BOBBY
Madame,,Bobby,Bande Originale,,,CH,2017-03-27,,BOBBY
Jour de paie (feat. Emotion Lafolie),,Bobby,"Argent Automatique, Vol. 2",,,CH,2015-12-02,,BOBBY
PAV,,Bobby,"Argent Automatique, Vol. 4",,,CH,2018-01-15,,BOBBY
HDC,,Bobby,"Argent Automatique, Vol. 3",,,CH,2016-06-15,,BOBBY
Billets (feat. WeezDan),,Bobby,Bande Originale,,,CH,2017-03-27,,BOBBY
Ideal,,Bobby,"Argent Automatique, Vol. 4",,,CH,2018-01-15,,BOBBY
Blues,,Bobby,"Argent Automatique, Vol. 4",,,CH,2018-01-15,,BOBBY
"Crackhouse (feat. Mr White, amp & Jeune Ras)",,Bobby,"Argent Automatique, Vol. 3",,,CH,2016-06-15,,BOBBY
Grenat,,Bobby,Argent Automatique,,,CH,2015-07-31,,BOBBY
Rue du Rhône (feat. Unconito),,Bobby,Argent Automatique,,,CH,2015-07-31,,BOBBY
Neptune,,Bobby,"Argent Automatique, Vol. 4",,,CH,2018-01-15,,BOBBY
Bon sens,,Bobby,"Argent Automatique, Vol. 2",,,CH,2015-12-02,,BOBBY
Rebondir,,Bobby,"Argent Automatique, Vol. 4",,,CH,2018-01-15,,BOBBY
Les Portes de l'Enfer (A's),,Bobby,Bande Originale,,,CH,2017-03-27,,BOBBY
HDC,,Bobby,Bande Originale,,,CH,2017-03-27,,BOBBY
