title,length,track_artist,release_title,release_artist,release_group_type,country,release_date,label,query_artist
A Little Moment,152000,Halo,Scenes from the four seasons,,,IT,2013-03-03,,HALO
An Isolated Railway,188000,Halo,Song of the Highest Tower,,,US,2014-03-06,,HALO
Angel,336000,Halo,Late Winter Tales,,,CA,2012-05-14,,HALO
Cleyra,144000,Halo,Haneda/Cleyra,,,XW,2011-10-26,,HALO
Cloud Gate,270000,Halo,Song of the Highest Tower,,,US,2014-03-06,,HALO
Drift,288000,Halo,Late Winter Tales,,,CA,2012-05-14,,HALO
First Kiss,260000,Halo,Scenes from the four seasons,,,IT,2013-03-03,,HALO
Grímsvötn,296000,Halo,The Rain on Vatnajökull,,,IT,2011-05-28,,HALO
Haneda,346000,Halo,Haneda/Cleyra,,,XW,2011-10-26,,HALO
Harvest,191000,Halo,Scenes from the four seasons,,,IT,2013-03-03,,HALO
Hollow City,472000,Halo,Late Winter Tales,,,CA,2012-05-14,,HALO
Interlude,100000,Halo,Scenes from the four seasons,,,IT,2013-03-03,,HALO
Interlude,124000,Halo,Scenes from the four seasons,,,IT,2013-03-03,,HALO
"January, 24th",120000,Halo,Scenes from the four seasons,,,IT,2013-03-03,,HALO
"January, 24th [#]",120000,Halo,Scenes from the four seasons,,,IT,2013-03-03,,HALO
Kiri,171000,Halo,Late Winter Tales,,,CA,2012-05-14,,HALO
Kiri (Reprise),160000,Halo,Reflections,,,CA,2015-12-08,,HALO
La profondità dei pensieri,345000,Halo,The depth of thought,,,IT,2011-06-16,,HALO
Late Autumn Melody,88000,Halo,Scenes from the four seasons,,,IT,2013-03-03,,HALO
Lullaby,167000,Halo,The depth of thought,,,IT,2011-06-16,,HALO
Marine,200000,Halo,Late Winter Tales,,,CA,2012-05-14,,HALO
Marine (Piano & Strings version),192000,Halo,Late Winter Tales,,,CA,2012-05-14,,HALO
Nyubai,139000,Halo,Scenes from the four seasons,,,IT,2013-03-03,,HALO
Of Windflowers and Wings,87000,Halo,Scenes from the four seasons,,,IT,2013-03-03,,HALO
Peace Loop,236000,Halo,Late Winter Tales,,,CA,2012-05-14,,HALO
Rain Says,246000,Halo,Europe,,,US,2015-01-26,,HALO
Sea and Sand,305000,Halo,Scenes from the four seasons,,,IT,2013-03-03,,HALO
Seashore,179000,Halo,Spring in Greyscale,,,IT,2012-03-30,,HALO
Sedna,334000,Halo,The depth of thought,,,IT,2011-06-16,,HALO
Soirée,238000,Halo,Scenes from the four seasons,,,IT,2013-03-03,,HALO
Song of the Highest Tower,244000,Halo,Song of the Highest Tower,,,US,2014-03-06,,HALO
Spring in Greyscale,174000,Halo,Spring in Greyscale,,,IT,2012-03-30,,HALO
Spring in Greyscale,320000,Halo,Scenes from the four seasons,,,IT,2013-03-03,,HALO
Sunset,342000,Halo,Late Winter Tales,,,CA,2012-05-14,,HALO
The Enchanted Horizon,284000,Halo,The Rain on Vatnajökull,,,IT,2011-05-28,,HALO
The Inner Realm,330000,Halo,Song of the Highest Tower,,,US,2014-03-06,,HALO
The Rain on Vatnajökull,591000,Halo,The Rain on Vatnajökull,,,IT,2011-05-28,,HALO
The Silence of the Ice,356000,Halo,The Rain on Vatnajökull,,,IT,2011-05-28,,HALO
The Wastelands,191000,Halo,Song of the Highest Tower,,,US,2014-03-06,,HALO
Transmission,131000,Halo,The depth of thought,,,IT,2011-06-16,,HALO
Winter Lullaby Ⅰ,72000,Halo,Late Winter Tales,,,CA,2012-05-14,,HALO
Winter Lullaby Ⅱ,106000,Halo,Late Winter Tales,,,CA,2012-05-14,,HALO
Winter's Passage,120000,Halo,Scenes from the four seasons,,,IT,2013-03-03,,HALO
