title,length,track_artist,release_title,release_artist,release_group_type,country,release_date,label,query_artist
Alive,207453.0,Rocket Punch,BOOM,,,XW,2023-09-06,,Rocket Punch
BIM BAM BUM (Japanese ver.),198672.0,Rocket Punch,Bubble Up!,,,XW,2021-08-04,,Rocket Punch
BLUE PUNCH,64458.0,Rocket Punch,BLUE PUNCH,,,XW,2020-08-04,,Rocket Punch
BOOM,195307.0,Rocket Punch,BOOM,,,XW,2023-09-06,,Rocket Punch
BOUNCY,209000.0,Rocket Punch,RED PUNCH,,,KR,2020-02-10,,Rocket Punch
BOUNCY (Japanese ver.),210957.0,Rocket Punch,Fiore,,,JP,2022-06-29,,Rocket Punch
Beep Beep,206000.0,Rocket Punch,FLASH,,,KR,2022-08-29,,Rocket Punch
Behind the scenes in JAPAN,,Rocket Punch,ドキドキLOVE,,,JP,2022-10-05,,Rocket Punch
Bim Bam Bum Japanese Ver.,200000.0,Rocket Punch,Bubble Up!,,,JP,2021-08-04,,Rocket Punch
Bubble Up!,197000.0,Rocket Punch,Bubble Up!,,,JP,2021-08-04,,Rocket Punch
Bubble Up!,196050.0,Rocket Punch,Bubble Up!,,,XW,2021-08-04,,Rocket Punch
Bubble Up! Multi Angle Yeonhee/Juri/Suyun/Yunkyoung/Sohee/Dahyun,,Rocket Punch,Bubble Up!,,,JP,2021-08-04,,Rocket Punch
Bubble Up! Music Video Limited Ver.,,Rocket Punch,Bubble Up!,,,JP,2021-08-04,,Rocket Punch
CHIQUITA,186000.0,Rocket Punch,YELLOW PUNCH,,,KR,2022-02-28,,Rocket Punch
FLASH,200000.0,Rocket Punch,FLASH,,,KR,2022-08-29,,Rocket Punch
Favorite (특이점),196000.0,Rocket Punch,Pink Punch,,,XW,2019-08-07,,Rocket Punch
Fiore,188323.0,Rocket Punch,Fiore,,,JP,2022-06-29,,Rocket Punch
Fireworks,209000.0,Rocket Punch,RED PUNCH,,,KR,2020-02-10,,Rocket Punch
Give Me Your Heart,195987.0,Rocket Punch,BOOM,,,XW,2023-09-06,,Rocket Punch
I Want U Bad,205000.0,Rocket Punch,Ring Ring,,,XW,2021-05-17,,Rocket Punch
JOLLY JOLLY,200835.0,Rocket Punch,Bubble Up!,,,XW,2021-08-04,,Rocket Punch
JUICY,199436.0,Rocket Punch,BLUE PUNCH,,,XW,2020-08-04,,Rocket Punch
Jolly Jolly,201000.0,Rocket Punch,Bubble Up!,,,JP,2021-08-04,,Rocket Punch
LOUDER,198000.0,Rocket Punch,YELLOW PUNCH,,,KR,2022-02-28,,Rocket Punch
Let's Dance,190000.0,Rocket Punch,Bubble Up!,,,JP,2021-08-04,,Rocket Punch
Let's Dance,189890.0,Rocket Punch,Bubble Up!,,,XW,2021-08-04,,Rocket Punch
Love Is Over,209000.0,Rocket Punch,Pink Punch,,,XW,2019-08-07,,Rocket Punch
Lucid Dream,244000.0,Rocket Punch,Pink Punch,,,XW,2019-08-07,,Rocket Punch
Making Of Bubble Up!,,Rocket Punch,Bubble Up!,,,JP,2021-08-04,,Rocket Punch
