title,length,track_artist,release_title,release_artist,release_group_type,country,release_date,label,query_artist
Snow Prince,205354,MIRAE,Snow Prince,,,,2022-12-20,,MIRAE
New Days,200000,MIRAE,Splash,,,,2021-08-25,,MIRAE
Bang-Up,217000,MIRAE,Splash,,,,2021-08-25,,MIRAE
비밀 (#Secret),200000,MIRAE,Splash,,,,2021-08-25,,MIRAE
Higher,215000,MIRAE,KILLA,,,,2021-03-17,,MIRAE
Welcome To The Future,198000,MIRAE,Ourturn,,,,2022-09-28,,MIRAE
Daydreamin',183000,MIRAE,Ourturn,,,,2022-09-28,,MIRAE
Drip N' Drop,187000,MIRAE,Ourturn,,,,2022-09-28,,MIRAE
Final Cut,208000,MIRAE,Marvelous,,,,2022-01-12,,MIRAE
Falling Stars,223000,MIRAE,Ourturn,,,,2022-09-28,,MIRAE
What Are You Doing?,205000,MIRAE,Ourturn,,,,2022-09-28,,MIRAE
Learn To Fly,184840,MIRAE,Boys will be Boys,,,AF,2023-07-19,,MIRAE
Future Land,201000,MIRAE,Marvelous,,,,2022-01-12,,MIRAE
So Different,165160,MIRAE,Boys will be Boys,,,AF,2023-07-19,,MIRAE
Splash,205000,MIRAE,Splash,,,,2021-08-25,,MIRAE
We Are Future,220000,MIRAE,KILLA,,,,2021-03-17,,MIRAE
JUICE,171000,MIRAE,Marvelous,,,,2022-01-12,,MIRAE
소름 (Amazing),195000,MIRAE,Marvelous,,,,2022-01-12,,MIRAE
SWAGGER,198000,MIRAE,KILLA,,,,2021-03-17,,MIRAE
Marvelous,189000,MIRAE,Marvelous,,,,2022-01-12,,MIRAE
KILLA,212000,MIRAE,KILLA,,,,2021-03-17,,MIRAE
SUGAR,231000,MIRAE,Splash,,,,2021-08-25,,MIRAE
NOW & FOREVER,195960,MIRAE,Boys will be Boys,,,AF,2023-07-19,,MIRAE
1 Thing,183000,MIRAE,KILLA,,,,2021-03-17,,MIRAE
JUMP!,172640,MIRAE,Boys will be Boys,,,AF,2023-07-19,,MIRAE
Don't Stop,190000,MIRAE,Splash,,,,2021-08-25,,MIRAE
일곱페이지 (Dear My Friend),232000,MIRAE,Marvelous,,,,2022-01-12,,MIRAE
Drop The Bass,188467,MIRAE,Boys will be Boys,,,AF,2023-07-19,,MIRAE
Sweet Dreams,199000,MIRAE,KILLA,,,,2021-03-17,,MIRAE
GIRL,183920,MIRAE,Boys will be Boys,,,AF,2023-07-19,,MIRAE
