title,length,track_artist,release_title,release_artist,release_group_type,country,release_date,label,query_artist
1AM,191000.0,TAEYANG,RISE,,,KR,2014-06-03,,TAEYANG
AMAZIN',218000.0,TAEYANG,WHITE NIGHT,,,KR,2017-08-16,,TAEYANG
Baby I'm Sorry,246000.0,TAEYANG,HOT,,,KR,2008-05-22,,TAEYANG
"BAD BOY (acoustic ver.) <LIVE> (JAPAN TOUR ""RISE"" 2014 -ENCORE-)",327000.0,TAEYANG,"SOL JAPAN TOUR ""RISE"" 2014",,,JP,2015-01-28,,TAEYANG
"BODY -KR- <LIVE> (JAPAN TOUR ""RISE"" 2014 -ENCORE-)",196000.0,TAEYANG,"SOL JAPAN TOUR ""RISE"" 2014",,,JP,2015-01-28,,TAEYANG
"BODY -KR- <LIVE> (JAPAN TOUR ""RISE"" 2014)",198000.0,TAEYANG,"SOL JAPAN TOUR ""RISE"" 2014",,,JP,2015-01-28,,TAEYANG
Break Down,243000.0,TAEYANG,SOLAR,,,US,2010-07-01,,TAEYANG
CONNECTION (ENG.),211000.0,"TAEYANG, Big Tone",SOLAR (INTERNATIONAL),,,US,2010-08-25,,TAEYANG
DARLING,210000.0,TAEYANG,WHITE NIGHT,,,KR,2017-08-16,,TAEYANG
"EYES, NOSE, LIPS",224000.0,TAEYANG,RISE [+ SOLAR & HOT],,,JP,2014-08-13,,TAEYANG
"FANTASTIC BABY(Japanese ver.) <LIVE> (JAPAN TOUR ""RISE"" 2014 -ENCORE-)",263000.0,TAEYANG,"SOL JAPAN TOUR ""RISE"" 2014",,,JP,2015-01-28,,TAEYANG
I Need a Girl,220000.0,"TAEYANG, G‐Dragon",SOLAR,,,US,2010-07-01,,TAEYANG
I'LL BE THERE (ENG.),,TAEYANG,SOLAR (INTERNATIONAL),,,US,2010-08-25,,TAEYANG
I'LL BE THERE (KOR.),195000.0,TAEYANG,SOLAR (INTERNATIONAL),,,US,2010-08-25,,TAEYANG
Inspiration,212211.0,"TAEYANG, Beenzino",Down to Earth,,,KR,2023-04-25,,TAEYANG
Intro (Hot),89000.0,TAEYANG,HOT,,,KR,2008-05-22,,TAEYANG
INTRO (RISE),105000.0,TAEYANG,RISE,,,KR,2014-06-03,,TAEYANG
Just a Feeling,219800.0,TAEYANG,SOLAR,,,US,2010-07-01,,TAEYANG
