title,length,track_artist,release_title,release_artist,release_group_type,country,release_date,label,query_artist
247,191000.0,STAYC,YOUNG‐LUV.COM,,,KR,2022-02-21,,STAYC
ASAP,194000.0,STAYC,STAYDOM,,,KR,2021-04-08,,STAYC
ASAP,195000.0,STAYC,POPPY,,,JP,2022-11-23,,STAYC
Be Mine,165000.0,STAYC,TEENFRESH,,,KR,2023-08-16,,STAYC
BEAUTIFUL MONSTER,180000.0,STAYC,WE NEED LOVE,,,KR,2022-07-19,,STAYC
Bubble,179000.0,STAYC,TEENFRESH,,,KR,2023-08-16,,STAYC
Bubble,179000.0,STAYC,TEENFRESH,,,KR,2023-08-16,,STAYC
Bubble,179000.0,STAYC,Bubble (Japanese Ver.),,,,2023-12-06,,STAYC
Bubble (sped up),157000.0,STAYC,TEENFRESH,,,KR,2023-08-16,,STAYC
BUTTERFLY,207000.0,STAYC,YOUNG‐LUV.COM,,,KR,2022-02-21,,STAYC
COMPLEX,186000.0,STAYC,STEREOTYPE,,,KR,2021-09-06,,STAYC
Fancy,193277.0,STAYC,Fancy,,,XW,2024-03-15,,STAYC
I LIKE IT,158000.0,STAYC,WE NEED LOVE,,,KR,2022-07-19,,STAYC
I Wanna Do,174000.0,STAYC,TEENFRESH,,,KR,2023-08-16,,STAYC
I WANT U BABY,174000.0,STAYC,YOUNG‐LUV.COM,,,KR,2022-02-21,,STAYC
I'LL BE THERE,189000.0,STAYC,STEREOTYPE,,,KR,2021-09-06,,STAYC
LIKE THIS,186035.0,STAYC,Star to a Young Culture,,,KR,2020-11-12,,STAYC
LIT,171000.0,STAYC,LIT,,,,2023-11-29,,STAYC
LIT (Special Interview),,STAYC,LIT,,,JP,2023-12-06,,STAYC
LIT (Special Making),,STAYC,LIT,,,JP,2023-12-06,,STAYC
LOVE,186000.0,STAYC,WE NEED LOVE,,,KR,2022-07-19,,STAYC
Not Like You,169000.0,STAYC,TEENFRESH,,,KR,2023-08-16,,STAYC
POPPY,180000.0,STAYC,POPPY,,,XW,2022-11-16,,STAYC
Poppy,178000.0,STAYC,Poppy (Korean ver.),,,XW,2023-02-03,,STAYC
RUN2U,213000.0,STAYC,YOUNG‐LUV.COM,,,KR,2022-02-21,,STAYC
RUN2U (TAK remix),211000.0,STAYC,WE NEED LOVE,,,KR,2022-07-19,,STAYC
SAME SAME,181000.0,STAYC,YOUNG‐LUV.COM,,,KR,2022-02-21,,STAYC
SLOW DOWN,190000.0,STAYC,STEREOTYPE,,,KR,2021-09-06,,STAYC
SO BAD,212265.0,STAYC,Star to a Young Culture,,,KR,2020-11-12,,STAYC
SO BAD (TAK remix),186000.0,STAYC,STAYDOM,,,KR,2021-04-08,,STAYC
SO WHAT,179000.0,STAYC,STAYDOM,,,KR,2021-04-08,,STAYC
Star,257473.0,STAYC,"Our Blues, Pt. 8 (Original Television Soundtrack)",,,XW,2022-05-15,,STAYC
Star (inst.),257000.0,STAYC,"Our Blues, Pt. 8 (Original Television Soundtrack)",,,XW,2022-05-15,,STAYC
STAYC Special Movie,,STAYC,POPPY,,,JP,2022-11-23,,STAYC
Stereotype,191440.0,STAYC,Teddy Bear -Japanese Ver.-,,,JP,2023-04-05,,STAYC
Teddy Bear,190000.0,STAYC,Teddy Bear,,,KR,2023-02-14,,STAYC
Teddy Bear,189773.0,STAYC,Teddy Bear -Japanese Ver.-,,,JP,2023-04-05,,STAYC
Teddy Bear (Acca ver.),,STAYC,Teddy Bear,,,KR,2023-03-03,,STAYC
Teddy Bear (inst.),190000.0,STAYC,Teddy Bear,,,KR,2023-03-03,,STAYC
Wannabe,172000.0,STAYC,Wannabe,,,XW,2023-11-23,,STAYC
YOUNG LUV,206000.0,STAYC,YOUNG‐LUV.COM,,,KR,2022-02-21,,STAYC
사랑은 원래 이렇게 아픈 건가요,218000.0,STAYC,STAYDOM,,,KR,2021-04-08,,STAYC
색안경 (STEREOTYPE),191000.0,STAYC,STEREOTYPE,,,KR,2021-09-06,,STAYC
