title,length,track_artist,release_title,release_artist,release_group_type,country,release_date,label,query_artist
[THE SHOW] BEHIND EP.1 [BAND SESSION],,BLACKPINK,BLACKPINK LIVESTREAM CONCERT: THE SHOW,,,KR,2021-06-18,,BLACKPINK
[THE SHOW] BEHIND EP.2 [Pretty Savage @ BAND SESSION],,BLACKPINK,BLACKPINK LIVESTREAM CONCERT: THE SHOW,,,KR,2021-06-18,,BLACKPINK
[THE SHOW] BEHIND EP.3 [CONCERT VIDEO SHOOT],,BLACKPINK,BLACKPINK LIVESTREAM CONCERT: THE SHOW,,,KR,2021-06-18,,BLACKPINK
[THE SHOW] BEHIND EP.4 [REHEARSAL SITE],,BLACKPINK,BLACKPINK LIVESTREAM CONCERT: THE SHOW,,,KR,2021-06-18,,BLACKPINK
[THE SHOW] BEHIND EP.5 [THE SHOW D-DAY],,BLACKPINK,BLACKPINK LIVESTREAM CONCERT: THE SHOW,,,KR,2021-06-18,,BLACKPINK
[THE SHOW] TRAILER,,BLACKPINK,BLACKPINK LIVESTREAM CONCERT: THE SHOW,,,KR,2021-06-18,,BLACKPINK
a-nation 2017,,BLACKPINK,Re: BLACKPINK,,,JP,2018-03-28,,BLACKPINK
AS IF IT'S YOUR LAST,213000.0,BLACKPINK,BLACKPINK,,,AL,2017-08-29,,BLACKPINK
Bet You Wanna,159000.0,"BLACKPINK, Cardi B",THE ALBUM,,,AL,2020-10-02,,BLACKPINK
BLACKPINK PREMIUM DEBUT SHOWCASE,,BLACKPINK,Re: BLACKPINK,,,JP,2018-03-28,,BLACKPINK
BOOMBAYAH,241000.0,BLACKPINK,SQUARE ONE,,,KR,2016-08-08,,BLACKPINK
Bridge VCR #1,,BLACKPINK,BLACKPINK LIVESTREAM CONCERT: THE SHOW,,,KR,2021-06-18,,BLACKPINK
Bridge VCR #2,,BLACKPINK,BLACKPINK LIVESTREAM CONCERT: THE SHOW,,,KR,2021-06-18,,BLACKPINK
