title,length,track_artist,release_title,release_artist,release_group_type,country,release_date,label,query_artist
Goodbye Summer,190000.0,"Amber Liu, LUNA, Krystal, D.O.",Pink Tape,,,KR,2013-07-29,,Amber Liu
"1,2 STEP",160000.0,"YURI, Amber Liu",Into The New World (The 1st Asia Tour Concert),,,KR,2010-12-30,,Amber Liu
Other People,192740.0,Amber Liu,Other People,,,XW,2019-10-16,,Amber Liu
complicated (英文),234000.0,Amber Liu,y?,,,,2021-05-07,,Amber Liu
Take It on Home,203000.0,Amber Liu,"Mud Digger, Volume 6",,,US,2015-08-28,,Amber Liu
Running Song,266890.0,Amber Liu,Tower Records Sampler,,,,,,Amber Liu
Can’t Go Yet,187372.0,"Amber Liu, Scott Hoying",Can’t Go Yet,,,,2023-06-09,,Amber Liu
Lifeline,185000.0,Amber Liu,Rogue Rouge,,,US,2018-04-15,,Amber Liu
blue,192000.0,"Amber Liu, MaSiWei",y?,,,,2021-05-07,,Amber Liu
別假裝,152000.0,Amber Liu,Z!,,,US,2022-02-25,,Amber Liu
DON'T DANCE,152000.0,Amber Liu,Z!,,,US,2022-02-25,,Amber Liu
Beautiful Stranger,246000.0,"Amber Liu, LUNA, Krystal",Electric Shock,,,KR,2012-06-10,,Amber Liu
Need to Feel Needed,208000.0,Amber Liu,Need to Feel Needed,,,XW,2016-05-25,,Amber Liu
DONE THINKING (Mandarin Version),218000.0,"Amber Liu, Gen Neo, Psy.P",Z!,,,US,2022-02-25,,Amber Liu
Breathe Again,192000.0,"KSUKE, Amber Liu",GirlsAward Selection mixed by KSUKE,,,JP,2016-10-05,,Amber Liu
Heartbeat,206000.0,"Amber Liu, LUNA, Ferry Corsten, Kago Pengchi",Heartbeat,,,KR,2016-10-02,,Amber Liu
SHAKE THAT BRASS,193000.0,"Amber Liu, TAEYEON",Beautiful,,,KR,2015-02-13,,Amber Liu
1-4-3 (I Love You),,"HENRY, Amber Liu",1-4-3 (I Love You),,,KR,2013-08-23,,Amber Liu
Borders,232000.0,Amber Liu,Borders,,,KR,2016-03-25,,Amber Liu
make it better,177000.0,Amber Liu,y?,,,,2021-05-07,,Amber Liu
EASIER,204000.0,"Amber Liu, Jackson Wang",Z!,,,US,2022-02-25,,Amber Liu
