title,length,track_artist,release_title,release_artist,release_group_type,country,release_date,label,query_artist
Hai Cheng,232426,THE 8,Hai Cheng,,,,2022-03-18,,THE 8
Side by Side (Chinese Version),179000,THE 8,Side by Side,,,XW,2021-04-21,,THE 8
Side by Side (Korean Version),179000,THE 8,Side by Side,,,XW,2021-04-21,,THE 8
