title,length,track_artist,release_title,release_artist,release_group_type,country,release_date,label,query_artist
12월의 인사 (Goodbye),206960.0,"SUNNY, 정우, 黄仁俊",2021 Winter SMTOWN : SMCU EXPRESS,,,KR,2021-12-27,,SUNNY
3,206000.0,SUNNY,2011 GIRLS GENERATION TOUR,,,KR,2013-04-11,,SUNNY
First Kiss,219000.0,SUNNY,황성제 Project 슈퍼히어로 3rd Line Up,,,KR,2014-11-20,,SUNNY
SUNNY,187680.0,SUNNY,Into The New World (The 1st Asia Tour Concert),,,KR,2010-12-30,,SUNNY
그대 인형,226000.0,SUNNY,오! 마이 레이디 (Oh! My Lady),,,,2010-03-23,,SUNNY
그대 인형,225000.0,SUNNY,마이 레이디 OST,,,KR,2010-04-15,,SUNNY
나야 (It's Me),222000.0,"SUNNY, LUNA",아름다운 그대에게 OST - 나야 (It's Me),,,KR,2012-08-22,,SUNNY
두번째 서랍 (The 2nd Drawer),225000.0,SUNNY,여왕의 교실 OST `두 번째 서랍`,,,KR,2013-06-13,,SUNNY
두번째 서랍 (The 2nd Drawer) (Inst.),225000.0,SUNNY,여왕의 교실 OST `두 번째 서랍`,,,KR,2013-06-13,,SUNNY
사랑을 몰라요,214000.0,SUNNY,워킹맘 OST,,,KR,2008-08-08,,SUNNY
심쿵주의보,213000.0,"SUNNY, 옥탑방 작업실",심쿵주의보,,,KR,2015-04-21,,SUNNY
심쿵주의보 (Inst.),212000.0,"SUNNY, 옥탑방 작업실",심쿵주의보,,,KR,2015-04-21,,SUNNY
이제서야,249000.0,SUNNY,스토리 오브 와인 OST,,,KR,2009-03-05,,SUNNY
쟤 보지 마 (U&I),201000.0,"SUNNY, HENRY",쟤 보지 마 (U&I),,,KR,2017-09-15,,SUNNY
쟤 보지 마 (U&I) (inst.),201000.0,"SUNNY, HENRY",쟤 보지 마 (U&I),,,KR,2017-09-15,,SUNNY
