title,length,track_artist,release_title,release_artist,release_group_type,country,release_date,label,query_artist
Ra Pam Pam,211000.0,Golden Child,DDARA,,,KR,2021-10-05,,Golden Child
Ra Pam Pam,211160.0,Golden Child,Game Changer,,,XW,2021-08-02,,Golden Child
Dear,205000.0,Golden Child,Feel me,,,,2023-11-02,,Golden Child
Moment,212000.0,Golden Child,Take a Leap,,,,2020-06-23,,Golden Child
Out The Window,197000.0,Golden Child,DDARA,,,KR,2021-10-05,,Golden Child
Genie,223000.0,Golden Child,WISH,,,KR,2018-10-24,,Golden Child
그러다 봄,231000.0,Golden Child,Re-boot,,,KR,2019-11-18,,Golden Child
OMG,207000.0,Golden Child,Take a Leap,,,,2020-06-23,,Golden Child
That Feeling,246000.0,Golden Child,DDARA,,,KR,2021-10-05,,Golden Child
놓지 않기로 해 (Jae Hyun & Ji Beom & Bo Min),238733.0,Golden Child,Re-boot,,,KR,2019-11-18,,Golden Child
Bottom Of The Ocean,198306.0,Golden Child,Game Changer,,,XW,2021-08-02,,Golden Child
Replay,207506.0,Golden Child,AURA,,,AF,2022-08-08,,Golden Child
Thank You,208000.0,Golden Child,Goldenness,,,KR,2018-07-04,,Golden Child
I Love U Crazy!,231000.0,Golden Child,Without You,,,KR,2020-01-29,,Golden Child
느껴져 (Lately),205640.0,Golden Child,Re-boot,,,KR,2019-11-18,,Golden Child
Spell (주문을 걸어),204240.0,Golden Child,Game Changer,,,XW,2021-08-02,,Golden Child
담다디,202000.0,Golden Child,Gol-Cha!,,,KR,2017-08-28,,Golden Child
3! 6! 5!,202600.0,Golden Child,AURA,,,AF,2022-08-08,,Golden Child
빵빠레,183346.0,Golden Child,Game Changer,,,XW,2021-08-02,,Golden Child
Pump It Up,,Golden Child,Pump It Up,,,KR,2020-10-07,,Golden Child
Love Letter,208000.0,Golden Child,20세기 소년소녀 OST,,,KR,2017-11-28,,Golden Child
너,185000.0,Golden Child,WISH,,,KR,2018-10-24,,Golden Child
Miracle,197240.0,Golden Child,AURA,,,AF,2022-08-08,,Golden Child
Purpose,203800.0,Golden Child,AURA,,,AF,2022-08-08,,Golden Child
Make Me Love,189000.0,Golden Child,Take a Leap,,,,2020-06-23,,Golden Child
Blind Love,199000.0,Golden Child,Feel me,,,,2023-11-02,,Golden Child
Knocking On My Door,194813.0,Golden Child,AURA,,,AF,2022-08-08,,Golden Child
순천의 하늘 아래에서,203000.0,"Lovelyz, Golden Child",순천의 하늘 아래에서,,,KR,2020-12-24,,Golden Child
OASIS,188000.0,Golden Child,DDARA,,,KR,2021-10-05,,Golden Child
너만 보인다,184000.0,Golden Child,WISH,,,KR,2018-10-24,,Golden Child
Re-boot,88117.0,Golden Child,Re-boot,,,KR,2019-11-18,,Golden Child
DDARA,225000.0,Golden Child,DDARA,,,KR,2021-10-05,,Golden Child
Burn It,209360.0,Golden Child,Yes.,,,US,2021-01-25,,Golden Child
Breathe,204987.0,Golden Child,Yes.,,,US,2021-01-25,,Golden Child
Fantasia,199453.0,Golden Child,Re-boot,,,KR,2019-11-18,,Golden Child
나랑 해,210000.0,Golden Child,Gol-Cha!,,,KR,2017-08-28,,Golden Child
Would U Be My,183000.0,Golden Child,WISH,,,KR,2018-10-24,,Golden Child
Game Changer,95586.0,Golden Child,Game Changer,,,XW,2021-08-02,,Golden Child
POPPIN',210000.0,Golden Child,DDARA,,,KR,2021-10-05,,Golden Child
ONE (Lucid Dream),235000.0,Golden Child,Take a Leap,,,,2020-06-23,,Golden Child
Gol-Cha!,64000.0,Golden Child,Gol-Cha!,,,KR,2017-08-28,,Golden Child
Game Changer,96000.0,Golden Child,DDARA,,,KR,2021-10-05,,Golden Child
난 알아요,194040.0,Golden Child,Game Changer,,,XW,2021-08-02,,Golden Child
