title,length,track_artist,release_title,release_artist,release_group_type,country,release_date,label,query_artist
9LIVES,203000.0,Hyolyn,Good Girl (Episode 2),,,XW,2020-06-12,,Hyolyn
Ah yeah,191120.0,Hyolyn,iCE,,,KR,2022-07-18,,Hyolyn
A‐Ha,186586.0,Hyolyn,A‐Ha,,,XW,2021-12-22,,Hyolyn
BAE,206000.0,Hyolyn,BAE,,,KR,2018-08-16,,Hyolyn
BLUE MOON,203000.0,"Hyolyn, 창모",BLUE MOON,,,KR,2017-04-14,,Hyolyn
BODY TALK,152253.0,Hyolyn,iCE,,,KR,2022-07-18,,Hyolyn
Chemistry,179000.0,Hyolyn,Street Woman Fighter2 (SWF2) Crew Songs,,,XW,2023-08-22,,Hyolyn
Closer,238000.0,Hyolyn,LOVE & HATE,,,KR,2013-11-25,,Hyolyn
Dope,190000.0,Hyolyn,IT’S ME,,,KR,2016-11-08,,Hyolyn
Falling,215000.0,Hyolyn,LOVE & HATE,,,KR,2013-11-25,,Hyolyn
Fat Donkey,116000.0,"Hyolyn, 정차식, Moon Seong-nam, 타린, Lucia, Brand New Day",서른이지만 열일곱입니다 OST,,,KR,2018-09-18,,Hyolyn
Fizzled,208093.0,Hyolyn,Fizzled,,,XW,2023-09-15,,Hyolyn
FRUITY,202000.0,"Hyolyn, Kisum",FRUITY,,,KR,2017-06-29,,Hyolyn
Funco,106000.0,"Hyolyn, 정차식, Moon Seong-nam, 타린, Lucia, Brand New Day",서른이지만 열일곱입니다 OST,,,KR,2018-09-18,,Hyolyn
Just Stay,212000.0,Hyolyn,서른이지만 열일곱입니다 OST,,,KR,2018-09-18,,Hyolyn
Layin' Low,188146.0,"Hyolyn, 주영",Layin’ Low,,,XW,2022-01-12,,Hyolyn
Little Carnival,120000.0,"Hyolyn, 정차식, Moon Seong-nam, 타린, Lucia, Brand New Day",서른이지만 열일곱입니다 OST,,,KR,2018-09-18,,Hyolyn
Lonely,199000.0,Hyolyn,LOVE & HATE,,,KR,2013-11-25,,Hyolyn
Love Like This,211000.0,"Hyolyn, Dok2",Love Like This,,,KR,2016-10-26,,Hyolyn
Love Line,202000.0,"Hyolyn, BUMKEY, 주영",Love Line,,,KR,2015-12-18,,Hyolyn
My Love,254000.0,"Hyolyn, Basick","Unpretty Rapstar, Vol. 2",,,KR,2015-12-02,,Hyolyn
NO THANKS,181373.0,Hyolyn,iCE,,,KR,2022-07-18,,Hyolyn
O.M.G,192000.0,"Hyolyn, lIlBOI",LOVE & HATE,,,KR,2013-11-25,,Hyolyn
One Step,196000.0,"Hyolyn, Jay Park",One Step,,,KR,2016-11-01,,Hyolyn
Over you,208213.0,Hyolyn,iCE,,,KR,2022-07-18,,Hyolyn
Paradise,204000.0,Hyolyn,IT’S ME,,,KR,2016-11-08,,Hyolyn
SAY MY NAME,205000.0,Hyolyn,SAY MY NAME,,,KR,2020-08-19,,Hyolyn
Slow,226000.0,"Hyolyn, JOOHONEY",IT’S ME,,,KR,2016-11-08,,Hyolyn
So What,243000.0,Hyolyn,<Queendom2> Part.2-2,,,XW,2022-04-22,,Hyolyn
Spell,183507.0,Hyolyn,Spell,,,AF,2020-11-23,,Hyolyn
Super Star,218000.0,"Hyolyn, 지연, Ailee",드림하이2 OST Part.4,,,KR,2012-02-21,,Hyolyn
To Find a Reason,230000.0,"Hyolyn, Mad Clown, 김승민",To Find a Reason,,,XW,2021-07-08,,Hyolyn
Touch my Body,214000.0,Hyolyn,<Queendom2> Part.1-1,,,XW,2022-04-01,,Hyolyn
Turnaround,207000.0,Hyolyn,어린왕자 OST,,,KR,2015-12-16,,Hyolyn
Unravel,50000.0,"Hyolyn, 정차식, Moon Seong-nam, 타린, Lucia, Brand New Day",서른이지만 열일곱입니다 OST,,,KR,2018-09-18,,Hyolyn
Waka Boom (My Way),273013.0,"Hyolyn, 이영지",<Queendom2> FINAL,,,XW,2022-05-27,,Hyolyn
Waka Boom (original ver.),241133.0,"Hyolyn, 이영지",iCE,,,KR,2022-07-18,,Hyolyn
꺼져,187000.0,Hyolyn,IT’S ME,,,KR,2016-11-08,,Hyolyn
내겐 너니까,233000.0,Hyolyn,영광의 재인 OST Part.1,,,KR,2011-10-19,,Hyolyn
내일할래 (To Do List),200000.0,Hyolyn,To Do List,,,US,2018-02-06,,Hyolyn
너 밖에 몰라 (One Way Love),197000.0,Hyolyn,LOVE & HATE,,,KR,2013-11-25,,Hyolyn
널 사랑하겠어,210468.0,Hyolyn,사랑을 보다 2 OST,,,KR,2012-01-19,,Hyolyn
니가 더 잘 알잖아 (youknowbetter),218000.0,Hyolyn,#xhyolynx,,,KR,2019-05-22,,Hyolyn
다 잊어 (Korean end credit version),225226.0,Hyolyn,Let It Go,,,KR,2014-02-10,,Hyolyn
다크팬더 (DARK PANDA),210000.0,"Hyolyn, ZICO, Paloalto",Dark Panda,,,XW,2015-08-26,,Hyolyn
달리 (Dally),203000.0,"Hyolyn, GRAY",Dally,,,US,2018-04-23,,Hyolyn
더 가까이,220000.0,Hyolyn,맨도롱 또똣 OST Part 3,,,KR,2015-05-21,,Hyolyn
둘 중에 골라 (Summer or Summer),199000.0,"Hyolyn, 다솜",Summer or Summer,,,XW,2021-08-10,,Hyolyn
립스틱 짙게 바르고 (Red Lipstick),196000.0,"Hyolyn, ZICO",LOVE & HATE,,,KR,2013-11-25,,Hyolyn
마사지 (Massage),193000.0,"Hyolyn, Dok2",LOVE & HATE,,,KR,2013-11-25,,Hyolyn
말 없이 안아줘 (Hug Me Silently),249000.0,"Hyolyn, CRUCiAL STAR",말 없이 안아줘 (Hug Me Silently),,,,2020-01-31,,Hyolyn
모닝콜 (Morning Call),210000.0,Hyolyn,SAY MY NAME,,,KR,2020-08-19,,Hyolyn
미치게 만들어,270000.0,Hyolyn,주군의 태양 OST Part.3,,,KR,2013-08-21,,Hyolyn
바다보러갈래 (SEE SEA),200000.0,Hyolyn,SEE SEA,,,US,2018-07-20,,Hyolyn
보고싶어,229000.0,Hyolyn,함부로 애틋하게 OST Part.5,,,KR,2016-07-15,,Hyolyn
사랑 하지 마 (Don't Love Me),218000.0,Hyolyn,LOVE & HATE,,,KR,2013-11-25,,Hyolyn
사랑 할 때 아니야 (Money),206000.0,"Hyolyn, 박재범, Geegooin",언프리티 랩스타 2 Track 5,,,KR,2015-10-10,,Hyolyn
서로의 눈물이 되어,263000.0,Hyolyn,화랑 OST Part 5,,,KR,2017-01-10,,Hyolyn
스토커 (Stalker),240000.0,"Hyolyn, Mad Clown",LOVE & HATE,,,KR,2013-11-25,,Hyolyn
안녕,218000.0,Hyolyn,별에서 온 그대 OST Part.4,,,KR,2014-01-22,,Hyolyn
오늘 밤 (Tonight),217000.0,Hyolyn,LOVE & HATE,,,KR,2013-11-25,,Hyolyn
이게 사랑이지 뭐야,174933.0,"Hyolyn, Paul Blanco",This love,,,XW,2023-07-12,,Hyolyn
지워,228000.0,"Hyolyn, 주영, 아이언",지워,,,KR,2014-11-20,,Hyolyn
