title,length,track_artist,release_title,release_artist,release_group_type,country,release_date,label,query_artist
1+1=LOVE,212000.0,SUPER JUNIOR-D&E,The Beat Goes On,,,KR,2015-03-23,,SUPER JUNIOR-D&E
Android Syndrome,,SUPER JUNIOR-D&E,RIDE ME,,,JP,2014-02-26,,SUPER JUNIOR-D&E
B.A.D,200786.0,SUPER JUNIOR-D&E,BAD BLOOD,,,KR,2020-09-03,,SUPER JUNIOR-D&E
B.A.D (Japanese Version),203106.0,SUPER JUNIOR-D&E,Wings,,,XW,2020-11-25,,SUPER JUNIOR-D&E
Bari 5!,,SUPER JUNIOR-D&E,RIDE ME,,,JP,2014-02-26,,SUPER JUNIOR-D&E
Beautiful Liar,198826.0,SUPER JUNIOR-D&E,COUNTDOWN,,,,2021-11-02,,SUPER JUNIOR-D&E
Breaking Up,220000.0,SUPER JUNIOR-D&E,The Beat Goes On,,,KR,2015-03-06,,SUPER JUNIOR-D&E
Can I Stay...,211894.0,SUPER JUNIOR-D&E,Can I Stay...,,,JP,2018-04-25,,SUPER JUNIOR-D&E
Can I Stay...,213213.0,SUPER JUNIOR-D&E,STYLE,,,JP,2018-08-08,,SUPER JUNIOR-D&E
Champagne Girl,,SUPER JUNIOR-D&E,RIDE ME,,,JP,2014-02-26,,SUPER JUNIOR-D&E
Change (變花),235893.0,SUPER JUNIOR-D&E,BAD BLOOD,,,KR,2020-09-03,,SUPER JUNIOR-D&E
Circus,223573.0,SUPER JUNIOR-D&E,Circus,,,JP,2018-02-28,,SUPER JUNIOR-D&E
Contact,197400.0,SUPER JUNIOR-D&E,BAD BLOOD,,,KR,2020-09-03,,SUPER JUNIOR-D&E
D&E Special Interview,,SUPER JUNIOR-D&E,Let's Get It On,,,JP,2015-09-30,,SUPER JUNIOR-D&E
Dreamer,238000.0,SUPER JUNIOR-D&E,DANGER,,,XW,2019-04-14,,SUPER JUNIOR-D&E
Far away,194506.0,SUPER JUNIOR-D&E,COUNTDOWN,,,,2021-11-02,,SUPER JUNIOR-D&E
Feel That Feelin',179480.0,SUPER JUNIOR-D&E,COUNTDOWN,,,,2021-11-02,,SUPER JUNIOR-D&E
GIFT,,SUPER JUNIOR-D&E,Present,,,JP,2015-04-01,,SUPER JUNIOR-D&E
Growing Pains,,SUPER JUNIOR-D&E,Present,,,JP,2015-04-01,,SUPER JUNIOR-D&E
Hang Over,177080.0,SUPER JUNIOR-D&E,606,,,XW,2024-03-26,,SUPER JUNIOR-D&E
Have a Nice Day,208826.0,SUPER JUNIOR-D&E,COUNTDOWN,,,,2021-11-02,,SUPER JUNIOR-D&E
Hello,,SUPER JUNIOR-D&E,RIDE ME,,,JP,2014-02-26,,SUPER JUNIOR-D&E
Hello,151000.0,SUPER JUNIOR-D&E,Super Show 6 – Super Junior World Tour Concert Album,,,XW,2015-11-06,,SUPER JUNIOR-D&E
Here We Are,196200.0,SUPER JUNIOR-D&E,Here We Are,,,JP,2017-11-29,,SUPER JUNIOR-D&E
Home,238546.0,SUPER JUNIOR-D&E,COUNTDOWN,,,,2021-11-02,,SUPER JUNIOR-D&E
Hot Babe,236760.0,SUPER JUNIOR-D&E,Hot Babe,,,JP,2018-05-30,,SUPER JUNIOR-D&E
I WANNA DANCE,,SUPER JUNIOR-D&E,RIDE ME,,,JP,2014-02-26,,SUPER JUNIOR-D&E
