title,length,track_artist,release_title,release_artist,release_group_type,country,release_date,label,query_artist
02:34,226000.0,JONGHYUN,소품집 : 이야기 Op.1,,,KR,2015-09-17,,JONGHYUN
02:34,154000.0,JONGHYUN,소품집: 이야기 Op.1,,,XW,2016-08-01,,JONGHYUN
1000,,JONGHYUN,소품집: 이야기 Op.2,,,KR,2017-01-30,,JONGHYUN
1000,,JONGHYUN,소품집: 이야기 Op.2,,,KR,2017-04-24,,JONGHYUN
1000,241000.0,JONGHYUN,소품집 : 이야기 Op.2,,,KR,2017-04-24,,JONGHYUN
AURORA,,JONGHYUN,She Is,,,KR,2015-05-25,,JONGHYUN
AURORA,234000.0,JONGHYUN,좋아,,,KR,2016-05-24,,JONGHYUN
Beautiful Lady,195000.0,JONGHYUN,오 마이 비너스 OST Part 1,,,KR,2015-11-17,,JONGHYUN
Cocktail,,JONGHYUN,She Is,,,KR,2015-05-25,,JONGHYUN
Cocktail,219000.0,JONGHYUN,좋아,,,KR,2016-05-24,,JONGHYUN
Crazy (Guilty Pleasure),221000.0,"JONGHYUN, 아이언",BASE,,,KR,2015-01-12,,JONGHYUN
Crazy (Guilty Pleasure),,"JONGHYUN, 아이언",BASE,,,KR,2015-01-31,,JONGHYUN
Crazy (Guilty Pleasure) (feat. 아이언),221000.0,JONGHYUN,BASE,,,KR,2016-01-06,,JONGHYUN
Deja-Boo,277000.0,JONGHYUN,SHINee World 2014 ~ I’m Your Boy ~ Special Edition In Tokyo Dome,,,JP,2015-07-01,,JONGHYUN
Dress Up,,JONGHYUN,She Is,,,KR,2015-05-25,,JONGHYUN
Dress Up,185000.0,JONGHYUN,좋아,,,KR,2016-05-24,,JONGHYUN
Girls,249000.0,JONGHYUN,SHINee World (The 1st Asia Tour Concert Album),,,KR,2012-02-01,,JONGHYUN
Happy Birthday,171000.0,JONGHYUN,소품집 : 이야기 Op.1,,,KR,2015-09-17,,JONGHYUN
Happy Birthday,,JONGHYUN,소품집: 이야기 Op.1,,,XW,2016-08-01,,JONGHYUN
Inspiration,217000.0,JONGHYUN,Inspiration,,,KR,2016-12-09,,JONGHYUN
Inspiration (inst.),217000.0,JONGHYUN,Inspiration,,,KR,2016-12-09,,JONGHYUN
Like You,195000.0,JONGHYUN,소품집 : 이야기 Op.1,,,KR,2015-09-17,,JONGHYUN
Like You,,JONGHYUN,소품집: 이야기 Op.1,,,XW,2016-08-01,,JONGHYUN
Lonely,244000.0,"JONGHYUN, TAEYEON",소품집 : 이야기 Op.2,,,KR,2017-04-24,,JONGHYUN
Lonely (feat. 태연),,JONGHYUN,소품집: 이야기 Op.2,,,KR,2017-01-30,,JONGHYUN
Lonely (feat. 태연),,JONGHYUN,소품집: 이야기 Op.2,,,KR,2017-04-24,,JONGHYUN
