title,length,track_artist,release_title,release_artist,release_group_type,country,release_date,label,query_artist
Mayday,,SUHO,1 to 3,,,XW,2024-05-31,,SUHO
Decanting,,SUHO,Grey Suit,,,KR,2022-04-04,,SUHO
O₂,229000.0,SUHO,Self-Portrait,,,KR,2020-03-30,,SUHO
점선면,,SUHO,1 to 3,,,XW,2024-05-31,,SUHO
The Cure,220000.0,"강타, BoA, 유노윤호, TAEYEON, 이특, ONEW, SUHO, IRENE, TAEYONG, MARK, 乾坤, 카리나",2022 Winter SMTOWN : SMCU PALACE,,,KR,2022-12-26,,SUHO
이리 溫 (Bear Hug),,SUHO,Grey Suit,,,KR,2022-04-04,,SUHO
낮에 뜨는 별,188000.0,"SUHO, 레미",우주의 별이 OST,,,KR,2017-02-10,,SUHO
너의 차례 (For You Now),224000.0,"SUHO, 윤하",Self-Portrait,,,KR,2020-03-30,,SUHO
FOREVER (Inst.),216706.0,SUHO,Gyeongseong Creature OST Part 1,,,XW,2023-12-22,,SUHO
Turn Off The Alarm,200000.0,"Mew Suppasit, SUHO",Turn Off The Alarm,,,,2022-10-22,,SUHO
Happier,163000.0,"강타, 예성, SUHO, 태일, 黄仁俊",2022 Winter SMTOWN : SMCU PALACE,,,KR,2022-12-26,,SUHO
Dinner (inst.),204000.0,"SUHO, 장재인",Dinner,,,KR,2018-03-10,,SUHO
커튼 (Curtain),257000.0,"SUHO, 송영주",커튼 (Curtain),,,KR,2017-02-03,,SUHO
나의 영웅 (My Hero),241000.0,"이특, SUHO, 케이시",나의 영웅 (My Hero),,,KR,2016-07-01,,SUHO
암막 커튼 (Starry Night),278000.0,SUHO,Self-Portrait,,,KR,2020-03-30,,SUHO
낮에 뜨는 별 (inst.),188000.0,"SUHO, 레미",우주의 별이 OST,,,KR,2017-02-10,,SUHO
75분의 1초 (Moment),,SUHO,Grey Suit,,,KR,2022-04-04,,SUHO
Dinner,204000.0,"SUHO, 장재인",Dinner,,,KR,2018-03-10,,SUHO
미워서,222000.0,"2NB, SUHO",2comfortable,,,KR,2009-11-10,,SUHO
Hurdle,,SUHO,Grey Suit,,,KR,2022-04-04,,SUHO
Grey Suit,,SUHO,Grey Suit,,,KR,2022-04-04,,SUHO
Made In You,210000.0,SUHO,Self-Portrait,,,KR,2020-03-30,,SUHO
나의 영웅 (My Hero) (inst.),241000.0,"이특, SUHO, 케이시",나의 영웅 (My Hero),,,KR,2016-07-01,,SUHO
Beautiful Accident,177402.0,"SUHO, CHEN",Beautiful Accident,,,XW,2017-05-30,,SUHO
Moonlight,,SUHO,1 to 3,,,XW,2024-05-31,,SUHO
무중력,,SUHO,1 to 3,,,XW,2024-05-31,,SUHO
"사랑, 하자 (Let's Love)",230000.0,SUHO,Self-Portrait,,,KR,2020-03-30,,SUHO
Alright Alright,,"SUHO, 기리보이",1 to 3,,,XW,2024-05-31,,SUHO
FOREVER,216706.0,SUHO,Gyeongseong Creature OST Part 1,,,XW,2023-12-22,,SUHO
Morning Star,,SUHO,Grey Suit,,,KR,2022-04-04,,SUHO
커튼 (Curtain) (inst.),257000.0,"SUHO, 송영주",커튼 (Curtain),,,KR,2017-02-03,,SUHO
자화상 (Self-Portrait),230000.0,SUHO,Self-Portrait,,,KR,2020-03-30,,SUHO
Wishful Thinking,,SUHO,1 to 3,,,XW,2024-05-31,,SUHO
치즈,,"SUHO, WENDY",1 to 3,,,XW,2024-05-31,,SUHO
