title,length,track_artist,release_title,release_artist,release_group_type,country,release_date,label,query_artist
Angel's Wing,214000.0,려욱,A Wild Rose,,,KR,2022-05-03,,려욱
Calendar,231141.0,려욱,"Traveller, No.301",,,XW,2020-10-16,,려욱
Crying,218000.0,려욱,A Wild Rose,,,KR,2022-05-03,,려욱
Foxy Girl,198000.0,"려욱, DinDin",The Little Prince,,,,2016-01-28,,려욱
Goodbye,224266.0,려욱,It Was All a Mistake OST Part. 1 (Soundtrack),,,XW,2022-07-28,,려욱
If you love me more,234626.0,려욱,Spy Myung Wol Pt. 3 (Original Television Soundtrack),,,XW,2011-07-18,,려욱
Insomnia,174000.0,려욱,Super Show 2: The 2nd Asia Tour,,,KR,2009-12-10,,려욱
It's okay,277672.0,려욱,It’s okay,,,,2023-11-20,,려욱
Like a Star,213000.0,려욱,The Little Prince,,,,2016-01-28,,려욱
Lingering,216906.0,려욱,Lingering,,,,2023-12-19,,려욱
Love is,187300.0,려욱,Music Collaboration‐Love is,,,,2024-01-29,,려욱
Moves Like Jagger,222000.0,려욱,Super Show 4: Super Junior World Tour Album,,,KR,2013-06-27,,려욱
My Dear,248000.0,려욱,A Wild Rose,,,KR,2022-05-03,,려욱
Something Good,212997.0,려욱,Drunk on love,,,,2019-01-02,,려욱
Starry Night,258786.0,려욱,Youth of May OST Part. 5,,,XW,2021-05-18,,려욱
Sugar,212000.0,려욱,Drunk on love,,,,2019-01-02,,려욱
Without You,206000.0,려욱,Drunk on love,,,,2019-01-02,,려욱
그대 (Hello),201000.0,려욱,The Little Prince,,,,2016-01-28,,려욱
나에게 (To Me),204000.0,려욱,A Wild Rose,,,KR,2022-05-03,,려욱
너에게 (I'm Not Over You),277000.0,려욱,Drunk on love,,,,2019-01-02,,려욱
넌 어디에 (Where You Are),266000.0,"려욱, ONEW, 도영, 钟辰乐, 肖德俊",2022 Winter SMTOWN : SMCU PALACE,,,KR,2022-12-26,,려욱
사랑한다는 흔한 말 (Never Got To Say That I Love You),188000.0,려욱,Super Show 6 – Super Junior World Tour Concert Album,,,XW,2015-11-06,,려욱
알 수도 있는 사람 (People you may know),260000.0,려욱,The Little Prince,,,,2016-01-28,,려욱
어린왕자 (The Little Prince),261000.0,려욱,The Little Prince,,,,2016-01-28,,려욱
오늘만은 (Hiding Words),216000.0,려욱,A Wild Rose,,,KR,2022-05-03,,려욱
우리의 거리 (One and Only),218000.0,려욱,Drunk on love,,,,2019-01-02,,려욱
우리의 시작을 (Start of Something New),194000.0,"려욱, LUNA",하이스쿨뮤지컬 OST,,,KR,2013-06-19,,려욱
찬란한 나의 그대 (Everlasting Love),226000.0,려욱,A Wild Rose,,,KR,2022-05-03,,려욱
취해 (Drunk in the Morning),210000.0,려욱,Drunk on love,,,,2019-01-02,,려욱
파란 별 (The 2nd Story),286000.0,려욱,Drunk on love,,,,2019-01-02,,려욱
파랑새 (Bluebird),224000.0,려욱,A Wild Rose,,,KR,2022-05-03,,려욱
품 (POOM),250000.0,려욱,The Little Prince,,,,2016-01-28,,려욱
