title,length,track_artist,release_title,release_artist,release_group_type,country,release_date,label,query_artist
Adios,204000,EVERGLOW,Adios,,,XW,2019-08-19,,EVERGLOW
Adios,189000,EVERGLOW,HUSH,,,KR,2019-08-19,,EVERGLOW
Back Together,240000,EVERGLOW,Return of the Girl,,,KR,2021-12-01,,EVERGLOW
Bon Bon Chocolat,228000,EVERGLOW,Bon Bon Chocolat,,,XW,2019-03-18,,EVERGLOW
Company,178000,EVERGLOW,Return of the Girl,,,KR,2021-12-01,,EVERGLOW
D+1,276000,EVERGLOW,ARRIVAL OF EVERGLOW,,,KR,2019-03-18,,EVERGLOW
DON'T ASK DON'T TELL,208000,EVERGLOW,Last Melody,,,XW,2021-05-25,,EVERGLOW
DUN DUN,208000,EVERGLOW,DUN DUN,,,XW,2020-02-03,,EVERGLOW
DUN DUN,192000,EVERGLOW,reminiscence,,,KR,2020-02-03,,EVERGLOW
Don't Speak,207000,EVERGLOW,Return of the Girl,,,KR,2021-12-01,,EVERGLOW
FIRST,212000,EVERGLOW,Last Melody,,,XW,2021-05-25,,EVERGLOW
GxxD BOY,205533,EVERGLOW,−77.82X−78.29,,,KR,2020-09-21,,EVERGLOW
Hush,164000,EVERGLOW,HUSH,,,KR,2019-08-19,,EVERGLOW
LA DI DA,212880,EVERGLOW,−77.82X−78.29,,,KR,2020-09-21,,EVERGLOW
Let Me Dance,201000,EVERGLOW,The Spies Who Loved Me OST Special Track,,,KR,2020-11-12,,EVERGLOW
Let Me Dance,200893,EVERGLOW,The Spies Who Loved Me OST,,,KR,2020-12-09,,EVERGLOW
Let Me Dance (instrumental),201000,EVERGLOW,The Spies Who Loved Me OST Special Track,,,KR,2020-11-12,,EVERGLOW
Make Me Feel,181000,EVERGLOW,ALL MY GIRLS,,,XW,2023-08-18,,EVERGLOW
NO GOOD REASON,216080,EVERGLOW,−77.82X−78.29,,,KR,2020-09-21,,EVERGLOW
NO LIE,218000,EVERGLOW,reminiscence,,,KR,2020-02-03,,EVERGLOW
Nighty Night,162000,EVERGLOW,Return of the Girl,,,KR,2021-12-01,,EVERGLOW
Oh Ma Ma God,188000,EVERGLOW,ALL MY GIRLS,,,XW,2023-08-18,,EVERGLOW
PLAYER,193000,EVERGLOW,reminiscence,,,KR,2020-02-03,,EVERGLOW
PLEASE PLEASE,241000,EVERGLOW,Last Melody,,,XW,2021-05-25,,EVERGLOW
PROMISE (for UNICEF Promise Campaign),214440,EVERGLOW,EVERGLOW FOR UNICEF PROMISE CAMPAIGN,,,AF,2021-08-25,,EVERGLOW
Pirate,210000,EVERGLOW,Return of the Girl,,,KR,2021-12-01,,EVERGLOW
Pirate (R3HAB remix),312000,EVERGLOW,Pirate (R3HAB remix),,,AL,2022-04-15,,EVERGLOW
SALUTE,189000,EVERGLOW,reminiscence,,,KR,2020-02-03,,EVERGLOW
SLAY,220000,EVERGLOW,ALL MY GIRLS,,,XW,2023-08-18,,EVERGLOW
UNTOUCHABLE,192946,EVERGLOW,−77.82X−78.29,,,KR,2020-09-21,,EVERGLOW
You Don't Know Me,189000,EVERGLOW,HUSH,,,KR,2019-08-19,,EVERGLOW
달아 (Moon),194000,EVERGLOW,ARRIVAL OF EVERGLOW,,,KR,2019-03-18,,EVERGLOW
봉봉쇼콜라 (Bon Bon Chocolat),228000,EVERGLOW,ARRIVAL OF EVERGLOW,,,KR,2019-03-18,,EVERGLOW
