title,length,track_artist,release_title,release_artist,release_group_type,country,release_date,label,query_artist
Amore,223693.0,UNIQ,Club Latino 99,,,CA,1999,,UNIQ
Best Friend,179000.0,UNIQ,Best Friend,,,,2015-10-16,,UNIQ
Born to Fight,181000.0,UNIQ,Born To Fight,,,XW,2014-10-23,,UNIQ
Born To Fight,,UNIQ,EOEO,,,KR,2015-04-24,,UNIQ
EOEO,,UNIQ,EOEO,,,KR,2015-04-24,,UNIQ
EOEO,187000.0,UNIQ,EOEO,,,KR,2015-04-24,,UNIQ
Falling In Love,214000.0,UNIQ,Falling In Love,,,KR,2014-10-20,,UNIQ
Falling In Love,,UNIQ,EOEO,,,KR,2015-04-24,,UNIQ
Falling in Love (Chinese Ver.),214000.0,UNIQ,Falling in Love (Chinese Ver.),,,,2015-01-05,,UNIQ
Listen To Me,,UNIQ,EOEO,,,KR,2015-04-24,,UNIQ
Listen To Me,223000.0,UNIQ,EOEO,,,KR,2015-04-24,,UNIQ
Luv Again,,UNIQ,EOEO,,,KR,2015-04-24,,UNIQ
Luv Again,219000.0,UNIQ,EOEO,,,KR,2015-04-24,,UNIQ
Someday,216000.0,UNIQ,Mr Music Hits 9. 1998,,,SE,1998,,UNIQ
Someday,213293.0,UNIQ,"Maximum Dance, Volume 9/98",,,SE,1998,,UNIQ
Take No Notice,46280.0,UNIQ,"Short, Fast+ Loud!, Volume I",,,US,2001,,UNIQ
