title,length,track_artist,release_title,release_artist,release_group_type,country,release_date,label,query_artist
Excuse Me,198000,BESTie,Love Emotion,,,KR,2015-05-08,,BESTie
Excuse Me (inst.),199000,BESTie,Love Emotion,,,KR,2015-05-08,,BESTie
Hot Baby,205000,BESTie,Hot Baby,,,KR,2014-07-28,,BESTie
Hot Baby,205000,BESTie,Mini Album Digital Repackage,,,KR,2014-08-29,,BESTie
Hush Baby,215000,BESTie,Love Emotion,,,KR,2015-05-08,,BESTie
I'm So Fine,208000,"BESTie, 알맹",Love Emotion,,,KR,2015-05-08,,BESTie
I'm So Into You,231000,BESTie,Hot Baby,,,KR,2014-07-28,,BESTie
I'm So Into You,231000,BESTie,Mini Album Digital Repackage,,,KR,2014-08-29,,BESTie
THANK U VERY MUCH,192000,BESTie,THANK U VERY MUCH,,,KR,2014-02-28,,BESTie
Thank U Very Much,192000,BESTie,Hot Baby,,,KR,2014-07-28,,BESTie
Thank U Very Much,192000,BESTie,Mini Album Digital Repackage,,,KR,2014-08-29,,BESTie
THANK U VERY MUCH (inst.),192000,BESTie,THANK U VERY MUCH,,,KR,2014-02-28,,BESTie
니가 필요해 (I Need You),181000,BESTie,니가 필요해,,,KR,2014-08-29,,BESTie
니가 필요해 (I Need You),181000,BESTie,Mini Album Digital Repackage,,,KR,2014-08-29,,BESTie
니가 필요해 (I Need You) (inst.),181000,BESTie,Mini Album Digital Repackage,,,KR,2014-08-29,,BESTie
니가 필요해 (I Need You) (inst.),181000,BESTie,니가 필요해,,,KR,2014-08-29,,BESTie
두근두근 (Pit Pat) (Remix),184000,BESTie,Hot Baby,,,KR,2014-07-28,,BESTie
두근두근 (Pit Pat) (Remix),184000,BESTie,Mini Album Digital Repackage,,,KR,2014-08-29,,BESTie
두근두근 (Pitapat),194000,BESTie,Pitapat,,,,2013-07-11,,BESTie
두근두근 (Pitapat) (inst.),194000,BESTie,Pitapat,,,,2013-07-11,,BESTie
롤러걸 (Roller Girl),218000,BESTie,Hot Baby,,,KR,2014-07-28,,BESTie
롤러걸 (Roller Girl),218000,BESTie,Mini Album Digital Repackage,,,KR,2014-08-29,,BESTie
별처럼 (Like a Star),254000,BESTie,Like a Star,,,XW,2014-07-11,,BESTie
별처럼 (Like A Star),254000,BESTie,Hot Baby,,,KR,2014-07-28,,BESTie
별처럼 (Like A Star),254000,BESTie,Mini Album Digital Repackage,,,KR,2014-08-29,,BESTie
싱글베드 (Single Bed),191000,BESTie,Love Emotion,,,KR,2015-05-08,,BESTie
연애의 조건 (Love Options),194000,BESTie,연애의 조건 (Love Options),,,KR,2013-10-17,,BESTie
연애의 조건 (Love Options),192000,BESTie,Hot Baby,,,KR,2014-07-28,,BESTie
연애의 조건 (Love Options),192000,BESTie,Mini Album Digital Repackage,,,KR,2014-08-29,,BESTie
연애의 조건 (Love Options) (inst.),194000,BESTie,연애의 조건 (Love Options),,,KR,2013-10-17,,BESTie
이런 날,210000,BESTie,Love Emotion,,,KR,2015-05-08,,BESTie
짱 크리스마스,202000,"BESTie, 유세윤",Zzang Christmas,,,XW,2013-12-17,,BESTie
짱 크리스마스 (inst.),202000,BESTie,Zzang Christmas,,,XW,2013-12-17,,BESTie
