title,length,track_artist,release_title,release_artist,release_group_type,country,release_date,label,query_artist
1.2 집모음(전사의후예/캔디/늑대와양/We Are The Future),242000.0,H.O.T.,Greatest H.O.T. Hits-Song Collection Live Album,,,KR,1999,,H.O.T.
12번째 생일 Lost 12th birthday,238093.0,H.O.T.,Wolf and Sheep,,,KR,1997-07-01,,H.O.T.
3집 모음,269000.0,H.O.T.,Greatest H.O.T. Hits-Song Collection Live Album,,,KR,1999,,H.O.T.
8.15 (제2의 독립을 위하여...),270000.0,H.O.T.,I yah!,,,KR,1999-09-15,,H.O.T.
ABOUT 女子,203000.0,H.O.T.,We Hate all Kinds of violence...,,,KR,1996-06-05,,H.O.T.
Age of Peace (instrumental),253000.0,H.O.T.,Age of Peace: The Original Soundtrack,,,KR,2000-07-16,,H.O.T.
Bridge Talk,70000.0,H.O.T.,Greatest H.O.T. Hits-Song Collection Live Album,,,KR,1999,,H.O.T.
Bridge Talk,92000.0,H.O.T.,Greatest H.O.T. Hits-Song Collection Live Album,,,KR,1999,,H.O.T.
CANDY,213000.0,H.O.T.,We Hate all Kinds of violence...,,,KR,1996-06-05,,H.O.T.
CANDY Promotion Video,,H.O.T.,We Hate all Kinds of violence...,,,JP,2001-10-24,,H.O.T.
Dance & Rap,198000.0,H.O.T.,Greatest H.O.T. Hits-Song Collection Live Album,,,KR,1999,,H.O.T.
Do or die,224000.0,H.O.T.,I yah!,,,KR,1999-09-15,,H.O.T.
For 姸歌 (A Song For Lady),260000.0,H.O.T.,Outside Castle,,,KR,2000-09-29,,H.O.T.
For 연가 (A Song For Lady),263000.0,H.O.T.,H.O.T. Forever 2001 Live Concert,,,KR,2001-05-04,,H.O.T.
GO! H.O.T.!,180400.0,H.O.T.,Wolf and Sheep,,,KR,1997-07-01,,H.O.T.
Go 3(재원이의자작곡),220000.0,H.O.T.,Greatest H.O.T. Hits-Song Collection Live Album,,,KR,1999,,H.O.T.
Good-Bye 이젠 (Good-Bye For The Last),256000.0,H.O.T.,Outside Castle,,,KR,2000-09-29,,H.O.T.
Good-Bye 이젠(Good-Bye For The Last) (우혁 Special)-With Tony,258000.0,H.O.T.,H.O.T. Forever 2001 Live Concert,,,KR,2001-05-04,,H.O.T.
H.O.T. (House Of Trust) -아빠 사랑해요-,195000.0,H.O.T.,Resurrection,,,KR,1998-09-24,,H.O.T.
House of Trance,262000.0,H.O.T.,"Tunnel Trance Force, Volume 33",,,DE,2005-06-20,,H.O.T.
