title,length,track_artist,release_title,release_artist,release_group_type,country,release_date,label,query_artist
Bangkok City,168000.0,Orange Caramel,방콕시티,,,KR,2011-03-31,,Orange Caramel
Bubble Bath,224000.0,Orange Caramel,Lipstick,,,KR,2012-09-12,,Orange Caramel
Funny Hunny,188000.0,Orange Caramel,조영수 All Star - 오렌지캬라멜,,,KR,2011-12-16,,Orange Caramel
Jacket Shooting Making Movie,,Orange Caramel,LIPSTICK / ラムのラブソング,,,JP,2012-12-12,,Orange Caramel
LIPSTICK,207000.0,Orange Caramel,LIPSTICK / ラムのラブソング,,,JP,2012-12-12,,Orange Caramel
One Love,202000.0,Orange Caramel,The Second Mini Album,,,KR,2010-11-18,,Orange Caramel
So Sorry,182000.0,Orange Caramel,까탈레나,,,KR,2014-03-12,,Orange Caramel
Superwoman,202000.0,Orange Caramel,Lipstick,,,KR,2012-09-12,,Orange Caramel
The day you went away,,Orange Caramel,Lipstick,,,TW,2013-03-08,,Orange Caramel
Tonight,190000.0,Orange Caramel,괜찮아 사랑이야 OST Part 8,,,KR,2014-09-11,,Orange Caramel
やさしい悪魔,188933.0,Orange Caramel,やさしい悪魔,,,JP,2012-09-05,,Orange Caramel
アイン♡,211466.0,Orange Caramel,ORANGE CARAMEL,,,JP,2013-03-13,,Orange Caramel
オレキャラチャンネル！～ORANGE CARAMELのバツゲームはイヤよ♥～,,Orange Caramel,LIPSTICK / ラムのラブソング,,,JP,2012-12-12,,Orange Caramel
クッキークリーム&ミント,211000.0,Orange Caramel,クッキークリーム&ミント,,,JP,2013-03-06,,Orange Caramel
ラムのラブソング,162000.0,Orange Caramel,LIPSTICK / ラムのラブソング,,,JP,2012-12-12,,Orange Caramel
上海ロマン,,Orange Caramel,PLAYGIRLZ,,,JP,2012-03-14,,Orange Caramel
天使のウィンク,216493.0,Orange Caramel,ORANGE CARAMEL,,,JP,2013-03-13,,Orange Caramel
赤いくつ,229973.0,Orange Caramel,ORANGE CARAMEL,,,JP,2013-03-13,,Orange Caramel
魔法少女,191160.0,Orange Caramel,やさしい悪魔,,,JP,2012-09-05,,Orange Caramel
강남거리,196000.0,Orange Caramel,My Copycat,,,,2014-08-18,,Orange Caramel
까탈레나 (Catallena),193000.0,Orange Caramel,까탈레나,,,KR,2014-03-12,,Orange Caramel
나처럼 해봐요,200000.0,Orange Caramel,My Copycat,,,,2014-08-18,,Orange Caramel
눈을 감아,251000.0,Orange Caramel,Shanghai Romance,,,XW,2011-10-13,,Orange Caramel
마법소녀,191000.0,Orange Caramel,The First Mini Album,,,KR,2010-06-17,,Orange Caramel
미친 듯이 울었어,202000.0,Orange Caramel,까탈레나,,,KR,2014-03-12,,Orange Caramel
밀크쉐이크,217000.0,Orange Caramel,Lipstick,,,KR,2012-09-12,,Orange Caramel
방콕시티 (2012 New Recording),170000.0,Orange Caramel,Lipstick,,,KR,2012-09-12,,Orange Caramel
사랑을 미룰 순 없나요,207000.0,Orange Caramel,The First Mini Album,,,KR,2010-06-17,,Orange Caramel
샹하이 로맨스 (上海之戀),228000.0,Orange Caramel,Shanghai Romance,,,XW,2011-10-13,,Orange Caramel
아빙아빙,190480.0,Orange Caramel,Abing abing,,,XW,2014-05-20,,Orange Caramel
아잉♡,208000.0,Orange Caramel,The Second Mini Album,,,KR,2010-11-18,,Orange Caramel
아직...,211000.0,Orange Caramel,The Second Mini Album,,,KR,2010-11-18,,Orange Caramel
어떤가요 (What Can I Do),221000.0,Orange Caramel,Happy Pledis 2012 ' Love Letter ',,,KR,2011-12-01,,Orange Caramel
이곳에 서서,220000.0,Orange Caramel,The Second Mini Album,,,KR,2010-11-18,,Orange Caramel
클라라의 꿈,240000.0,Orange Caramel,Lipstick,,,KR,2012-09-12,,Orange Caramel
흰눈 사이로 하이힐 타고,210000.0,"Orange Caramel, NU'EST",흰눈 사이로 하이힐 타고,,,KR,2012-12-13,,Orange Caramel
