title,length,track_artist,release_title,release_artist,release_group_type,country,release_date,label,query_artist
Cooing,136000,YOUNG POSSE,MACARONI CHEESE,,,,2023-10-18,,YOUNG POSSE
DND,222000,"YOUNG POSSE, BM",XXL,,,KR,2024-03-20,,YOUNG POSSE
MACARONI CHEESE,145000,YOUNG POSSE,MACARONI CHEESE,,,,2023-10-18,,YOUNG POSSE
OTB,168000,YOUNG POSSE,MACARONI CHEESE,,,,2023-10-18,,YOUNG POSSE
POSSE UP!,138000,YOUNG POSSE,MACARONI CHEESE,,,,2023-10-18,,YOUNG POSSE
Scars,195000,YOUNG POSSE,XXL,,,KR,2024-03-20,,YOUNG POSSE
Sky Line,204000,YOUNG POSSE,XXL,,,KR,2024-03-20,,YOUNG POSSE
XXL,152000,YOUNG POSSE,XXL,,,KR,2024-03-20,,YOUNG POSSE
YOUNG POSSE UP,200816,"YOUNG POSSE, Verbal Jint, NSW yoon, Token",YOUNG POSSE UP,,,,2024-02-04,,YOUNG POSSE
YOUNG POSSE UP (inst.),200816,YOUNG POSSE,YOUNG POSSE UP,,,,2024-02-04,,YOUNG POSSE
나의이름은 (ROTY),200000,YOUNG POSSE,XXL,,,KR,2024-03-20,,YOUNG POSSE
