title,length,track_artist,release_title,release_artist,release_group_type,country,release_date,label,query_artist
Affection,204814,gugudan,To You Project - Sugarman2 Part. 1,,,XW,2018-01-15,,gugudan
Be Myself,181000,gugudan,ACT.5 New Action,,,KR,2018-11-06,,gugudan
Chococo,220000,gugudan,Act.3 Chococo Factory,,,KR,2017-11-08,,gugudan
Chococo (inst.),220000,gugudan,Act.3 Chococo Factory,,,KR,2017-11-08,,gugudan
Do it,197000,gugudan,ACT.5 New Action,,,KR,2018-11-06,,gugudan
Good Boy,175000,gugudan,Act.1 The Little Mermaid,,,KR,2016-06-28,,gugudan
Lovesick,217000,gugudan,Act.4 Cait Sith,,,KR,2018-02-01,,gugudan
Lucky,184000,gugudan,Act.3 Chococo Factory,,,KR,2017-11-08,,gugudan
Maybe Tomorrow,289000,gugudan,Act.1 The Little Mermaid,,,KR,2016-06-28,,gugudan
Not That Type,191000,gugudan,ACT.5 New Action,,,KR,2018-11-06,,gugudan
Pastel Sweater,265000,gugudan,ACT.5 New Action,,,KR,2018-11-06,,gugudan
Rainbow,216000,gugudan,Act.2 Narcissus,,,KR,2017-02-27,,gugudan
Shotgun,177000,gugudan,ACT.5 New Action,,,KR,2018-11-06,,gugudan
Silly,240000,gugudan,Act.4 Cait Sith,,,KR,2018-02-01,,gugudan
The Boots,201000,gugudan,Act.4 Cait Sith,,,KR,2018-02-01,,gugudan
The Boots (inst.),201000,gugudan,Act.4 Cait Sith,,,KR,2018-02-01,,gugudan
Wonderland,185000,gugudan,Act.1 The Little Mermaid,,,KR,2016-06-28,,gugudan
Wonderland (inst.),185000,gugudan,Act.1 The Little Mermaid,,,KR,2016-06-28,,gugudan
거리,228000,gugudan,Act.2 Narcissus,,,KR,2017-02-27,,gugudan
구름 위로,194000,gugudan,Act.1 The Little Mermaid,,,KR,2016-06-28,,gugudan
나 같은 애 (A Girl Like Me),175000,gugudan,Act.2 Narcissus,,,KR,2017-02-27,,gugudan
나 같은 애 (A Girl Like Me) (inst.),175000,gugudan,Act.2 Narcissus,,,KR,2017-02-27,,gugudan
너에게,233000,gugudan,ACT.5 New Action,,,KR,2018-11-06,,gugudan
미워지려 해,191000,gugudan,Act.2 Narcissus,,,KR,2017-02-27,,gugudan
사랑일 것 같더라,215000,gugudan,"Story About : 썸, 한달 Episode 5",,,KR,2017-06-28,,gugudan
소원 들어주기,243000,gugudan,Act.2 Narcissus,,,KR,2017-02-27,,gugudan
스노우 볼 (Snowball),244000,gugudan,Act.3 Chococo Factory,,,KR,2017-11-08,,gugudan
이순간을 믿을게,196000,gugudan,"School 2017, Pt. 1 (Original Television Soundtrack)",,,US,2017-07-17,,gugudan
이순간을 믿을게 (inst.),196000,gugudan,"School 2017, Pt. 1 (Original Television Soundtrack)",,,US,2017-07-17,,gugudan
일기 (2001 Remix ver.),217000,gugudan,"20th Century Boy and Girl (Original Television Soundtrack, Pt. 2)",,,US,2017-10-10,,gugudan
일기 (2001 Remix.ver) (inst.),217000,gugudan,"20th Century Boy and Girl (Original Television Soundtrack, Pt. 2)",,,US,2017-10-10,,gugudan
일기 (Diary),219000,gugudan,Act.1 The Little Mermaid,,,KR,2016-06-28,,gugudan
