title,length,track_artist,release_title,release_artist,release_group_type,country,release_date,label,query_artist
漆黑的空间《灰色轨迹 (国语版)》,259028,YUQI,Grey Track,,,,2023-11-28,,YUQI
한걸음,272000,"조권, 서은광, 이창섭, 임현식, 육성재, 오승희, 최유진, 장승연, SORN, ELKIE, 권은빈, 진호, 후이, 홍석, 신원, 여원, YAN AN, 키노, 유선호, MIYEON, MINNIE, SOOJIN, YUQI, 叶叔华",ONE,,,KR,2018-06-17,,YUQI
Sweet Dream,219000,"MIYEON, YUQI","Love to Hate You, Pt. 1 (Original Soundtrack from the Netflix Series)",,,XW,2023-02-06,,YUQI
Red Rover,123000,YUQI,YUQ1,,,,2024-04-23,,YUQI
On Clap,118000,"YUQI, 刘柏辛Lexie",YUQ1,,,,2024-04-23,,YUQI
Giant,209000,YUQI,A Page,,,AF,2021-05-13,,YUQI
Fire!,123624,"Alan Walker, YUQI, JVKE",Fire!,,,XW,2023-12-14,,YUQI
My Way,168000,YUQI,YUQ1,,,,2024-04-23,,YUQI
漆黑的空间《灰色轨迹 (国语版)》(伴奏),259028,YUQI,Grey Track,,,,2023-11-28,,YUQI
Could It Be,189000,YUQI,Could It Be,,,JP,2024-04-05,,YUQI
Sweet Dream (inst.),219000,"MIYEON, YUQI","Love to Hate You, Pt. 1 (Original Soundtrack from the Netflix Series)",,,XW,2023-02-06,,YUQI
On Clap,118000,"YUQI, 刘柏辛Lexie",YUQ1,,,,2024-04-23,,YUQI
FREAK,171000,YUQI,YUQ1,,,,2024-04-23,,YUQI
Everytime,191000,"YUQI, MINNIE",YUQ1,,,,2024-04-23,,YUQI
Drink It Up,196000,"YUQI, pH‐1",YUQ1,,,,2024-04-23,,YUQI
Drink It Up,196000,"YUQI, pH‐1",YUQ1,,,,2024-04-23,,YUQI
Could It Be,189000,YUQI,Could It Be,,,,2024-04-05,,YUQI
연극 (inst.),230613,YUQI,Marry My Husband OST Special Track,,,XW,2024-02-27,,YUQI
Everytime,191000,"YUQI, MINNIE",YUQ1,,,,2024-04-23,,YUQI
Not Cinderella,241000,"YUQI, Hypeertime",신데렐라는 내가 아니었다 OST Part 1,,,,2023-02-23,,YUQI
연극,230613,YUQI,Marry My Husband OST Special Track,,,XW,2024-02-27,,YUQI
Hate Rodrigo,181013,"YENA, YUQI",HATE XX,,,XW,2023-06-27,,YUQI
My Way,168000,YUQI,YUQ1,,,,2024-04-23,,YUQI
FREAK,171000,YUQI,YUQ1,,,,2024-04-23,,YUQI
How To Twerk,176493,"MIYEON, YUQI",Street Woman Fighter2 (SWF2) Class Mission,,,XW,2023-09-05,,YUQI
Bonnie & Clyde,174000,YUQI,A Page,,,AF,2021-05-13,,YUQI
Red Rover,123000,YUQI,YUQ1,,,,2024-04-23,,YUQI
造亿万吨光芒,223951,"李晨, Angelababy, 郑恺, 朱亚文, 王彦霖, YUQI, LUCAS",奔跑吧 第三季,,,CN,,,YUQI
