title,length,track_artist,release_title,release_artist,release_group_type,country,release_date,label,query_artist
Hold me tight,185000.0,VERIVERY,FACE US,,,XW,2020-10-13,,VERIVERY
MY FACE,229000.0,VERIVERY,FACE US,,,XW,2020-10-13,,VERIVERY
Alright!,187000.0,VERIVERY,VERI-US,,,KR,2019-01-09,,VERIVERY
Get Away,200000.0,VERIVERY,Series ‘O’ [Round 1: Hall],,,,2021-03-02,,VERIVERY
딱 잘라서 말해 (From Now),170000.0,VERIVERY,VERI-ABLE,,,KR,2019-04-24,,VERIVERY
Curtain Call,232000.0,VERIVERY,FACE ME,,,XW,2020-01-07,,VERIVERY
Fine,246546.0,VERIVERY,SERIES ’O’ [ROUND 3 : WHOLE],,,XW,2022-04-25,,VERIVERY
Undercover,187520.0,VERIVERY,SERIES ’O’ [ROUND 3 : WHOLE],,,XW,2022-04-25,,VERIVERY
불러줘 (Ring Ring Ring),186000.0,VERIVERY,VERI-US,,,KR,2019-01-09,,VERIVERY
With Us (Inst.),257000.0,VERIVERY,ITAEWON CLASS (Original Television Soundtrack),,,AL,2020-03-20,,VERIVERY
Get Outta My Way,182000.0,VERIVERY,FACE US,,,XW,2020-10-13,,VERIVERY
PHOTO,221000.0,VERIVERY,FACE ME,,,XW,2020-01-07,,VERIVERY
Super Special (Acoustic ver.),178000.0,VERIVERY,VERI-US,,,KR,2019-01-09,,VERIVERY
With Us (Inst.),257173.0,VERIVERY,ITAEWON CLASS (Original Television Soundtrack),,,XW,2020-03-20,,VERIVERY
"Thank you, NEXT?",,VERIVERY,VERI-CHILL,,,KR,2019-07-31,,VERIVERY
Fallin’,200706.0,VERIVERY,SERIES ’O’ [ROUND 3 : WHOLE],,,XW,2022-04-25,,VERIVERY
Privacy,214000.0,VERIVERY,FACE YOU,,,XW,2020-07-01,,VERIVERY
Emotion,200213.0,VERIVERY,SERIES ’O’ [ROUND 3 : WHOLE],,,XW,2022-04-25,,VERIVERY
TRIGGER (Japanese ver.),183000.0,VERIVERY,Undercover (Japanese ver.),,,JP,2022-06-22,,VERIVERY
Flower,196000.0,VERIVERY,VERI-US,,,KR,2019-01-09,,VERIVERY
Tag Tag Tag,185000.0,VERIVERY,VERI-CHILL,,,KR,2019-07-31,,VERIVERY
gogobebe,241013.0,VERIVERY,"Road to Kingdom (Your Song), Pt. 2",,,US,2020-06-12,,VERIVERY
O,195893.0,VERIVERY,SERIES ’O’ [ROUND 0 : WHO],,,XW,2022-03-23,,VERIVERY
Prom,204706.0,VERIVERY,SERIES ’O’ [ROUND 2 : HOLE],,,XW,2021-08-23,,VERIVERY
Motive,190240.0,VERIVERY,Liminality - EP.LOVE,,,AF,2022-11-14,,VERIVERY
Thunder,178000.0,VERIVERY,FACE YOU,,,XW,2020-07-01,,VERIVERY
