title,length,track_artist,release_title,release_artist,release_group_type,country,release_date,label,query_artist
4시 44분,223000.0,"Park Bom, Whee In",re:BLUE ROSE,,,KR,2019-05-02,,Park Bom
All I Want for Christmas Is You,217000.0,"Park Bom, LEE HI",All I Want for Christmas Is You,,,KR,2013-12-19,,Park Bom
DON’t CRY – “NOLZA in Japan”Ver.,117000.0,Park Bom,2NE1 1st Japan Tour “NOLZA in Japan”,,,AL,2012-02-29,,Park Bom
Don't Cry & You And I,369000.0,Park Bom,2NE1 2012 1st Global Tour - NEW EVOLUTION in Japan,,,AL,2013-03-13,,Park Bom
Don’t Cry,195000.0,Park Bom,2NE1 2nd Mini Album,,,TW,2011,,Park Bom
Don’t Cry,192000.0,Park Bom,Don’t Cry,,,KR,2011-04-21,,Park Bom
Don’t Cry,138475.0,Park Bom,2NE1 1st Live Concert [NOLZA!],,,KR,2011-11-23,,Park Bom
First Snow 첫눈,232000.0,Park Bom,First Snow,,,KR,2019-12-10,,Park Bom
Holding the End of This Night,226400.0,Park Bom,Holding the End of This Night,,,XW,2023-06-18,,Park Bom
I Do I Do,236000.0,Park Bom,"퍼퓸 (Original Soundtrack), Pt. 8",,,US,2019-07-01,,Park Bom
I Do I Do (inst.),236000.0,Park Bom,"퍼퓸 (Original Soundtrack), Pt. 8",,,US,2019-07-01,,Park Bom
Remembered,235987.0,Park Bom,Remembered,,,,2022-11-01,,Park Bom
Remembered (inst.),236000.0,Park Bom,Remembered,,,,2022-11-01,,Park Bom
Wanna go back 되돌릴 수 없는 돌아갈 수 없는 돌아갈 곳 없는,217000.0,Park Bom,First Snow,,,KR,2019-12-10,,Park Bom
YOU AND I,234000.0,Park Bom,YOU AND I,,,KR,2009-10-28,,Park Bom
YOU AND I – “NOLZA in Japan”Ver.,180000.0,Park Bom,2NE1 1st Japan Tour “NOLZA in Japan”,,,AL,2012-02-29,,Park Bom
You and I,269000.0,Park Bom,2NE1 1st Mini Album,,,TH,2010-08-20,,Park Bom
You and I,186200.0,Park Bom,2NE1 1st Live Concert [NOLZA!],,,KR,2011-11-23,,Park Bom
Yours and I,,"Park Bom, Jason Mraz",K-BOOTIE vol. 3,,,XW,2010-04-17,,Park Bom
꽃,275253.0,"Park Bom, 김민석",Flower,,,XW,2022-03-11,,Park Bom
꽃 (inst.),275266.0,Park Bom,Flower,,,XW,2022-03-11,,Park Bom
내 연인,205000.0,Park Bom,re:BLUE ROSE,,,KR,2019-05-02,,Park Bom
내연인,205000.0,Park Bom,Spring,,,KR,2019-03-13,,Park Bom
"눈, 코, 입",237389.0,Park Bom,"Queendom <Box of Pandora>, Pt. 2",,,XW,2019-10-25,,Park Bom
도레미파솔,184000.0,"Park Bom, 창모",Do Re Mi Fa Sol,,,XW,2021-03-31,,Park Bom
되돌릴 수 없는 돌아갈 수 없는 돌아갈 곳 없는,217009.0,Park Bom,Queendom < FINAL Comeback >,,,AF,2019-10-25,,Park Bom
되돌릴 수 없는 돌아갈 수 없는 돌아갈 곳 없는,217013.0,Park Bom,첫눈,,,XW,2019-12-10,,Park Bom
봄,242000.0,"Park Bom, Sandara Park",Spring,,,KR,2019-03-13,,Park Bom
봄 (Ballad ver.),275000.0,"Park Bom, 박고운",re:BLUE ROSE,,,KR,2019-05-02,,Park Bom
봄 (Reggae ver.),221000.0,"Park Bom, Sandara Park",re:BLUE ROSE,,,KR,2019-05-02,,Park Bom
아이 (I),233573.0,"Park Bom, DAWN",I,,,,2023-11-22,,Park Bom
아이 (I) (inst.),233560.0,"Park Bom, DAWN",I,,,,2023-11-22,,Park Bom
창피해,212000.0,Park Bom,Spring,,,KR,2019-03-13,,Park Bom
창피해,212000.0,Park Bom,re:BLUE ROSE,,,KR,2019-05-02,,Park Bom
첫눈,232653.0,"Park Bom, Sandara Park",첫눈,,,XW,2019-12-10,,Park Bom
한(一),226647.0,"Park Bom, CHEETAH","Queendom <Cover Contest>, Pt. 1",,,XW,2019-09-13,,Park Bom
