title,length,track_artist,release_title,release_artist,release_group_type,country,release_date,label,query_artist
1 of 1,203000.0,SHINee,1 of 1,,,KR,2016-10-05,,SHINee
1000年、ずっとそばにいて…,254000.0,SHINee,1000年、ずっとそばにいて…,,,JP,2012-12-05,,SHINee
1000年、ずっとそばにいて･･･,261000.0,SHINee,SHINee World 2014 ~ I’m Your Boy ~ Special Edition In Tokyo Dome,,,JP,2015-07-01,,SHINee
10X,221000.0,SHINee,HARD,,,KR,2023-06-26,,SHINee
1st Album Special Comment,,SHINee,AMIGO,,,JP,2009-12-09,,SHINee
1st Mini LIVE & FAN MEETING in JAPAN Member Comment,,SHINee,AMIGO,,,JP,2009-12-09,,SHINee
1분만 (One Minute Back),223000.0,SHINee,Everybody,,,KR,2013-10-14,,SHINee
3 2 1,213000.0,SHINee,3 2 1,,,JP,2013-12-04,,SHINee
365,191000.0,SHINee,I'm Your Boy,,,JP,2014-09-24,,SHINee
A-Yo,267000.0,SHINee,Lucifer,,,XW,2010-07-19,,SHINee
ABOAB,226000.0,SHINee,FIVE,,,JP,2017-01-27,,SHINee
Alive,185000.0,SHINee,Odd,,,KR,2015-05-18,,SHINee
All Day All Night,199000.0,SHINee,'The Story of Light' EP.1,,,KR,2018-05-28,,SHINee
Always Love,224000.0,SHINee,THE FIRST,,,JP,2011-12-07,,SHINee
Amazing Grace,220000.0,SHINee,The 2nd Concert Album 'SHINee WORLD Ⅱ In SEOUL',,,KR,2014-04-02,,SHINee
Amigo,178000.0,SHINee,THE FIRST,,,JP,2011-12-07,,SHINee
Atlantis,178000.0,SHINee,Atlantis,,,XW,2021-04-12,,SHINee
Attention,224000.0,SHINee,Don’t Call Me,,,KR,2021-02-22,,SHINee
Become Undone,197000.0,SHINee,FIVE,,,JP,2017-01-27,,SHINee
Behind the scenes of visual shootings,,SHINee,Sunny Side,,,JP,2018-08-01,,SHINee
BETTER,191000.0,SHINee,THE FIRST,,,JP,2011-12-07,,SHINee
Black Hole,172000.0,SHINee,Odd,,,KR,2015-05-18,,SHINee
Body Rhythm,192000.0,SHINee,Don’t Call Me,,,KR,2021-02-22,,SHINee
Bodyguard,206000.0,SHINee,SHINee World 2014 ~ I’m Your Boy ~ Special Edition In Tokyo Dome,,,JP,2015-07-01,,SHINee
Bounce,205000.0,SHINee,LUCKY STAR,,,JP,2014-06-25,,SHINee
Boys Meet U,170000.0,SHINee,Boys Meet U,,,JP,2013-08-07,,SHINee
BOYS WILL BE BOYS,239000.0,SHINee,D×D×D,,,JP,2015-12-29,,SHINee
Breaking News,218000.0,SHINee,Boys Meet U,,,JP,2013-06-26,,SHINee
BURNING UP!,215000.0,SHINee,Boys Meet U,,,JP,2013-06-26,,SHINee
Chemistry,216000.0,SHINee,'The Story of Light' EP.2,,,KR,2018-06-11,,SHINee
Chocolate,251000.0,SHINee,Married to the Music,,,KR,2015-08-03,,SHINee
Closer,163000.0,SHINee,SUPERSTAR,,,XW,2021-06-28,,SHINee
Clue,217000.0,SHINee,Sherlock,,,KR,2012-03-19,,SHINee
Code to SHINee WORLD,65626.0,SHINee,The 3rd Concert Album 'SHINee WORLD Ⅲ In SEOUL',,,KR,2014-12-12,,SHINee
Colorful,247000.0,SHINee,Everybody,,,KR,2013-10-14,,SHINee
Colors of the season,269000.0,SHINee,3 2 1,,,JP,2013-12-04,,SHINee
CØDE,194000.0,SHINee,Don’t Call Me,,,KR,2021-02-22,,SHINee
Dangerous (Medusa Ⅱ),211718.0,SHINee,Why So Serious?: The Misconceptions of Me,,,US,2013-04-26,,SHINee
Days and Years,236000.0,SHINee,Atlantis,,,XW,2021-04-12,,SHINee
Dazzling Girl,211000.0,SHINee,Dazzling Girl,,,JP,2012-10-03,,SHINee
Destination,221000.0,SHINee,Everybody,,,KR,2013-10-14,,SHINee
Diamond Sky,252000.0,SHINee,FIVE,,,JP,2017-01-27,,SHINee
Do Me Right,222000.0,SHINee,FIVE,,,JP,2017-01-27,,SHINee
Don't Call Me,220000.0,SHINee,Don’t Call Me,,,KR,2021-02-22,,SHINee
Don't Stop,245000.0,SHINee,1 of 1,,,KR,2016-10-05,,SHINee
Downtown Baby,235000.0,SHINee,I'm Your Boy,,,JP,2014-09-24,,SHINee
Dream Girl,180165.0,SHINee,Dream Girl: The Misconceptions of You,,,XW,2013-02-19,,SHINee
Drive,188000.0,SHINee,'The Story of Light' EP.2,,,KR,2018-06-11,,SHINee
D×D×D,207000.0,SHINee,D×D×D,,,JP,2015-12-29,,SHINee
Electric,203000.0,SHINee,'The Story of Light' EP.2,,,KR,2018-06-11,,SHINee
Every Time,217920.0,SHINee,FROM NOW ON,,,,2018-04-18,,SHINee
Everybody,248000.0,SHINee,Everybody,,,KR,2013-10-14,,SHINee
Evil,207034.0,SHINee,Why So Serious?: The Misconceptions of Me,,,US,2013-04-26,,SHINee
Excuse Me Miss,222031.0,SHINee,Why So Serious?: The Misconceptions of Me,,,US,2013-04-26,,SHINee
Feel Good,219000.0,SHINee,1 of 1,,,KR,2016-10-05,,SHINee
Fire,211000.0,SHINee,Fire,,,JP,2013-03-13,,SHINee
Fly High,,SHINee,검사 프린세스 OST (Part 1),,,KR,2010-04-01,,SHINee
Forever or Never,186070.0,SHINee,Amigo,,,US,2008-10-28,,SHINee
From Now On,284173.0,SHINee,FROM NOW ON,,,,2018-04-18,,SHINee
Gentleman,170000.0,SHINee,FIVE,,,JP,2017-01-27,,SHINee
Get Down,193000.0,SHINee,SHINee World (The 1st Asia Tour Concert Album),,,KR,2012-02-01,,SHINee
Get It,203000.0,SHINee,Hello,,,KR,2010-09-30,,SHINee
Get the Treasure,222000.0,SHINee,FIVE,,,JP,2017-01-27,,SHINee
"Girls, Girls, Girls",166000.0,SHINee,Dream Girl: The Misconceptions of You,,,XW,2013-02-19,,SHINee
Good Good Feeling,224000.0,SHINee,Sing Your Song,,,JP,2015-10-27,,SHINee
Gravity,197000.0,SHINee,HARD,,,KR,2023-06-26,,SHINee
HARD,177000.0,SHINee,HARD,,,KR,2023-06-26,,SHINee
Heart Attack,179000.0,SHINee,Don’t Call Me,,,KR,2021-02-22,,SHINee
Heart of Darkness,262346.0,SHINee,The 3rd Concert Album 'SHINee WORLD Ⅲ In SEOUL',,,KR,2014-12-12,,SHINee
Hello,183613.0,SHINee,Hello,,,KR,2010-09-30,,SHINee
Hitchhiking,252000.0,SHINee,SHINee World 2014 ~ I’m Your Boy ~ Special Edition In Tokyo Dome,,,JP,2015-07-01,,SHINee
Hold You,216000.0,SHINee,Married to the Music,,,KR,2015-08-03,,SHINee
I Really Want You,197000.0,SHINee,Don’t Call Me,,,KR,2021-02-22,,SHINee
I Say,190000.0,SHINee,'The Story of Light' EP.3,,,KR,2018-06-25,,SHINee
I Want You,184000.0,SHINee,'The Story of Light' EP.2,,,KR,2018-06-11,,SHINee
I'm with you,244000.0,SHINee,Boys Meet U,,,JP,2013-06-26,,SHINee
I'm Your Boy Jacket Shooting Sketch & SPECIAL INTERVIEW,807000.0,SHINee,I'm Your Boy,,,JP,2014-09-24,,SHINee
Identity,195000.0,SHINee,HARD,,,KR,2023-06-26,,SHINee
If You Love Her,249000.0,SHINee,1 and 1,,,KR,2016-11-15,,SHINee
