title,length,track_artist,release_title,release_artist,release_group_type,country,release_date,label,query_artist
Gray,215000.0,"Mayson the Soul, Brother Su",Gray,,,,2014-06-25,,Brother Su
이뻐서 힘들어,,"CRUCiAL STAR, 루이, Brother Su, Lovey",Fall 2,,,KR,2016-11-01,,Brother Su
당신이 잠든 사이에,201000.0,"Brother Su, SE O",당신이 잠든 사이에 OST,,,KR,2017-11-16,,Brother Su
바질,,"Mad Clown, Brother Su",Anything Goes,,,KR,2011-11-04,,Brother Su
살냄새,216506.0,"Mad Clown, Brother Su",표독,,,KR,2014-04-04,,Brother Su
너 앞에서 나는,240000.0,"박경, Brother Su",NOTEBOOK,,,KR,2017-01-18,,Brother Su
르르 (Softly),210000.0,"K.Will, SISTAR, BOYFRIEND, Mad Clown, 정기고, 주영, MONSTA X, 유승우, Brother Su, Exy",STARSHIP PLANET 2015 (스타쉽플래닛),,,KR,2015-12-02,,Brother Su
Ordinary Christmas,208000.0,"dress, Brother Su, CHEEZE",Ordinary Christmas,,,,2018-12-12,,Brother Su
괜찮다면,,"정세운, Brother Su",EVER,,,KR,2017-09-01,,Brother Su
빠빠빠,287000.0,"CHEEZE, Brother Su",Recipe!,,,KR,2013-04-16,,Brother Su
사는게 꽃같네,295000.0,"PRIZMOLIQ, Brother Su",Life's a Flower,,,KR,2014-10-06,,Brother Su
지금 이대로,204775.0,"Andup, Brother Su",20,,,US,2012-10-10,,Brother Su
만화처럼 (Like Romance Comics),,"Mad Clown, Brother Su",만화처럼,,,KR,2016-02-18,,Brother Su
외로운 동물 (Lonely Animals),,"San E, Mad Clown, Brother Su",못먹는 감,,,KR,2015-11-19,,Brother Su
벌써 크리스마스,241000.0,"K.Will, SOYOU, BOYFRIEND, MONSTA X, 우주소녀, 유승우, Brother Su, MIND U, DUETTO, 정세운",Christmas Time,,,US,2018-12-05,,Brother Su
what's wrong with u,198000.0,"Brother Su, 개코",what's wrong with u,,,,2018-04-27,,Brother Su
크리스마스데이 (Christmas Day),239000.0,"K.Will, SOYOU, BOYFRIEND, MONSTA X, 우주소녀, Mad Clown, 정기고, #Gun, 유승우, Brother Su, MIND U, DUETTO, 정세운, 광현",STARSHIP PLANET 2017 (스타쉽플래닛),,,KR,2017-12-08,,Brother Su
Like Romance Comics,204000.0,"Mad Clown, Brother Su",Like Romance Comics,,,XW,2016-02-18,,Brother Su
