title,length,track_artist,release_title,release_artist,release_group_type,country,release_date,label,query_artist
"""Human"" -Video Clip-",,최강창민,Human,,,JP,2021-12-08,,최강창민
-Video Clip- Off Shot Movie,,최강창민,Human,,,JP,2021-12-08,,최강창민
"Admit It, You Love It",230000.0,최강창민,Close To You,,,JP,2015-11-18,,최강창민
Airplane Mode,175000.0,최강창민,Devil,,,XW,2022-01-13,,최강창민
Alien,193000.0,최강창민,Devil,,,XW,2022-01-13,,최강창민
All That Love,193360.0,최강창민,All That Love,,,XW,2020-11-14,,최강창민
All That Love (instrumental),193360.0,최강창민,All That Love,,,XW,2020-11-14,,최강창민
Apology,235000.0,최강창민,RISE AS GOD,,,KR,2015-07-20,,최강창민
Chocolate,174000.0,최강창민,Chocolate,,,XW,2020-04-06,,최강창민
Chocolate (Japanese Ver.),173186.0,최강창민,Chocolate (Japanese Ver.),,,,2021-12-08,,최강창민
Closer,188000.0,최강창민,New Chapter #1 : The Chance of Love,,,KR,2018-03-29,,최강창민
Devil,213000.0,최강창민,Devil,,,XW,2022-01-13,,최강창민
Dirty Dancing,164000.0,최강창민,Devil,,,XW,2022-01-13,,최강창민
Don't Let Me Down,210000.0,최강창민,Human,,,,2021-12-08,,최강창민
Fever,246000.0,최강창민,Devil,,,XW,2022-01-13,,최강창민
Fever (Japanese Ver.),246847.0,최강창민,Fever (Japanese Ver.),,,,2023-06-04,,최강창민
Gold Dust,244000.0,최강창민,Close To You,,,JP,2015-11-18,,최강창민
Gold Dust (English Ver.),243173.0,최강창민,Gold Dust (English Ver.),,,,2021-12-08,,최강창민
HYBRID,296426.0,"최강창민, 하현우",HYBRID,,,XW,2023-05-04,,최강창민
HYBRID (instrumental),296440.0,"최강창민, 하현우",HYBRID,,,XW,2023-05-04,,최강창민
Heaven's Day,220000.0,최강창민,수리수리 (Spellbound),,,KR,2014-02-27,,최강창민
High Heels,223000.0,최강창민,Chocolate,,,XW,2020-04-06,,최강창민
Human,202173.0,최강창민,Human,,,,2021-12-08,,최강창민
Into the Water,245000.0,최강창민,Close To You,,,JP,2015-11-18,,최강창민
Into the Water -Video Clip-,,최강창민,Close To You,,,JP,2015-11-18,,최강창민
Into the Water -Video Clip- Off Shot Movie,,최강창민,Close To You,,,JP,2015-11-18,,최강창민
Jacket Making Movie,,최강창민,Close To You,,,JP,2015-11-18,,최강창민
Jacket Making Movie,,최강창민,Human,,,JP,2021-12-08,,최강창민
Lie,209000.0,"최강창민, CHUNG HA",Chocolate,,,XW,2020-04-06,,최강창민
Maniac,195000.0,최강창민,Devil,,,XW,2022-01-13,,최강창민
"Me, Myself & I",226000.0,최강창민,Chocolate,,,XW,2020-04-06,,최강창민
No Tomorrow,205000.0,최강창민,Chocolate,,,XW,2020-04-06,,최강창민
Oh No!,181000.0,최강창민,Close To You,,,JP,2015-11-18,,최강창민
Over,257252.0,최강창민,Human,,,,2021-12-08,,최강창민
Piano,193000.0,최강창민,Chocolate,,,XW,2020-04-06,,최강창민
Priority,215000.0,"최강창민, TAEYEON, 윈터",2022 Winter SMTOWN : SMCU PALACE,,,KR,2022-12-26,,최강창민
Put Your Records On,218320.0,최강창민,Human,,,,2021-12-08,,최강창민
Rise As One,181000.0,최강창민,RISE AS GOD,,,KR,2015-07-20,,최강창민
Rock with U,252000.0,최강창민,Close To You,,,JP,2015-11-18,,최강창민
Upon This Rock,,최강창민,The 3rd Asia Tour Concert 'Mirotic' in SEOUL,,,KR,2009-07-31,,최강창민
When I First Kissed You,,최강창민,The 2nd ASIA TOUR CONCERT ALBUM 'O',,,KR,2007-06-20,,최강창민
You Light My Moon,211000.0,최강창민,Human,,,,2021-12-08,,최강창민
もう愛してると言えない,290000.0,최강창민,Human,,,,2021-12-08,,최강창민
木枯らしが届く頃に,295000.0,최강창민,Close To You,,,JP,2015-11-18,,최강창민
道程,201000.0,최강창민,Close To You,,,JP,2015-11-18,,최강창민
고백 (Confession),236000.0,최강창민,Keep Your Head Down,,,KR,2011-01-05,,최강창민
고백 (Confession),243000.0,최강창민,Live World Tour - Catch Me in Seoul,,,KR,2014-05-22,,최강창민
눈물 같은 사람,242000.0,최강창민,전우치 OST Part 2,,,KR,2012-12-18,,최강창민
눈물 같은 사람 (Inst.),242000.0,최강창민,전우치 OST Part 2,,,KR,2012-12-18,,최강창민
사랑한다 그 말을 못해서,207628.0,최강창민,MBC 월화 특별 기획 `야경꾼 일지` OST Part. 3,,,XW,2014-08-26,,최강창민
사랑한다 그 말을 못해서 (inst.),204456.0,최강창민,MBC 월화 특별 기획 `야경꾼 일지` OST Part. 3,,,XW,2014-08-26,,최강창민
여정 (In a Different Life),205000.0,최강창민,여정 (In a Different Life),,,XW,2017-09-28,,최강창민
여정 (In a Different Life) (inst.),205000.0,최강창민,여정 (In a Different Life),,,XW,2017-09-28,,최강창민
