title,length,track_artist,release_title,release_artist,release_group_type,country,release_date,label,query_artist
AFTER MIDNIGHT,209000.0,威神V,Awaken The World - The 1st Album,,,US,2020-06-09,,威神V
Action Figure,199000.0,威神V,Kick Back,,,,2021-03-10,,威神V
Ain’t No Thang,180000.0,威神V,On My Youth,,,XW,2023-11-01,,威神V
BAD ALIVE,229000.0,威神V,Awaken The World - The 1st Album,,,US,2020-06-09,,威神V
Back To You,252000.0,威神V,Phantom,,,XW,2022-12-28,,威神V
Bad Alive (English Ver.),229000.0,威神V,Bad Alive (English Ver.),,,KR,2020-07-29,,威神V
Be Alright,207000.0,威神V,On My Youth,,,XW,2023-11-01,,威神V
Bounce Back,219000.0,威神V,Phantom,,,XW,2022-12-28,,威神V
Broken Love,245000.0,威神V,Phantom,,,XW,2022-12-28,,威神V
Diamonds Only,210000.0,威神V,Phantom,,,XW,2022-12-28,,威神V
ELECTRIC HEARTS,206000.0,威神V,Awaken The World - The 1st Album,,,US,2020-06-09,,威神V
Good Life,193000.0,威神V,Phantom,,,XW,2022-12-28,,威神V
Good Time,200000.0,威神V,Kick Back,,,,2021-03-10,,威神V
INTERLUDE: AWAKEN THE WORLD,54000.0,威神V,Awaken The World - The 1st Album,,,US,2020-06-09,,威神V
INVINCIBLE,209000.0,威神V,On My Youth,,,XW,2023-11-01,,威神V
Kick Back (Korean version),230000.0,威神V,Kick Back,,,,2021-03-10,,威神V
Let Me Love U,238000.0,威神V,Take Over The Moon - The Sequel,,,CN,2020-03-13,,威神V
Lighthouse,220000.0,威神V,On My Youth,,,XW,2023-11-01,,威神V
Love Talk,232000.0,威神V,Love Talk (English Ver.),,,CN,2019-11-01,,威神V
Low Low,177000.0,威神V,Phantom,,,XW,2022-12-28,,威神V
Miracle,190333.0,威神V,Universe,,,KR,2021-12-14,,威神V
Moonlight,214000.0,威神V,On My Youth,,,XW,2023-11-01,,威神V
No One But You,216000.0,威神V,On My Youth,,,XW,2023-11-01,,威神V
ONLY HUMAN,212000.0,威神V,Awaken The World - The 1st Album,,,US,2020-06-09,,威神V
On My Youth,212000.0,威神V,On My Youth,,,XW,2023-11-01,,威神V
On My Youth (English version),212000.0,威神V,On My Youth,,,XW,2023-11-01,,威神V
Phantom,228000.0,威神V,Phantom,,,XW,2022-12-28,,威神V
Phantom (IMLAY remix),190968.0,威神V,"iScreaM, Vol.23 : Phantom Remixes",,,XW,2023-04-14,,威神V
Phantom (Pierre Blanche remix),244992.0,威神V,"iScreaM, Vol.23 : Phantom Remixes",,,XW,2023-04-14,,威神V
Poppin’ Love,185000.0,威神V,On My Youth,,,XW,2023-11-01,,威神V
RODEO,157000.0,威神V,On My Youth,,,XW,2023-11-01,,威神V
Regular,217000.0,威神V,Take Over The Moon - The Sequel,,,CN,2020-03-13,,威神V
STAND BY ME,212760.0,威神V,Awaken The World - The 1st Album,,,US,2020-06-09,,威神V
Say It,195000.0,威神V,Take Over The Moon - The Sequel,,,CN,2020-03-13,,威神V
Try My Luck,202000.0,威神V,Phantom,,,XW,2022-12-28,,威神V
Turn Back Time (Korean Ver.),218000.0,威神V,Turn Back Time (Korean Ver.),,,KR,2020-06-18,,威神V
WayV.oice #1,92000.0,威神V,Take Over The Moon - Sequel,,,KR,2020-03-13,,威神V
WayV.oice #1,240000.0,威神V,Take Over The Moon - The Sequel,,,CN,2020-03-13,,威神V
Welcome To My Paradise,195443.0,威神V,Welcome To My Paradise,,,AL,2023-05-06,,威神V
噩梦 (Come Back),205000.0,威神V,The Vision,,,CN,2019-01-17,,威神V
多米诺 (DOMINO),197000.0,威神V,Awaken The World - The 1st Album,,,US,2020-06-09,,威神V
天空海 (Horizon),211000.0,威神V,Kick Back,,,,2021-03-10,,威神V
天选之城 (Moonwalk),222000.0,威神V,Take Over the Moon,,,CN,2019-10-24,,威神V
幸福遇见 (We Go NaNaNa),206000.0,威神V,Take Over the Moon,,,CN,2019-10-24,,威神V
心心相瘾 (King of Hearts),198000.0,威神V,Take Over the Moon,,,CN,2019-10-24,,威神V
执迷 (UNBREAKABLE),218000.0,威神V,Awaken The World - The 1st Album,,,US,2020-06-09,,威神V
无翼而飞 (Take Off),233000.0,威神V,Take Off,,,CN,2019-05-09,,威神V
月之迷 (Nectar),198000.0,威神V,NCT 2020 RESONANCE Pt. 1,,,KR,2020-10-12,,威神V
梦尽 (All for Love),197000.0,威神V,Kick Back,,,,2021-03-10,,威神V
梦想发射计划 (Dream Launch),226000.0,威神V,The Vision,,,CN,2019-01-17,,威神V
浪漫发酵 (UP FROM THERE),241000.0,威神V,Awaken The World - The 1st Album,,,US,2020-06-09,,威神V
爱不释手 (Let Me Love U),226000.0,威神V,Take Off,,,CN,2019-05-09,,威神V
理所当然 (Regular),217000.0,威神V,The Vision,,,CN,2019-01-17,,威神V
理所当然 (Regular),217000.0,威神V,Take Off,,,CN,2019-05-09,,威神V
真实谎言 (Say It),196000.0,威神V,Take Off,,,CN,2019-05-09,,威神V
秘境 (Kick Back),230000.0,威神V,Kick Back,,,,2021-03-10,,威神V
秘语 (Love Talk),232000.0,威神V,Take Over the Moon,,,CN,2019-10-24,,威神V
超越时空 (TURN BACK TIME),219000.0,威神V,Awaken The World - The 1st Album,,,US,2020-06-09,,威神V
面对面 (Face to Face),207000.0,威神V,Take Over the Moon,,,CN,2019-10-24,,威神V
黑夜日出 (Yeah Yeah Yeah),198000.0,威神V,Take Over the Moon,,,CN,2019-10-24,,威神V
