title,length,track_artist,release_title,release_artist,release_group_type,country,release_date,label,query_artist
3D,201812.0,"Jung Kook, Jack Harlow",3D,,,XW,2023-09-29,,Jung Kook
Closer to You,171000.0,"Jung Kook, Major Lazer",GOLDEN,,,,2023-11-03,,Jung Kook
Dreamers,201000.0,Jung Kook,Dreamers,,,XW,2022-11-20,,Jung Kook
Hate You,154236.0,Jung Kook,GOLDEN,,,,2023-11-03,,Jung Kook
My You,165071.0,Jung Kook,My You,,,JP,2022-06-13,,Jung Kook
Please Don't Change,147000.0,"Jung Kook, DJ Snake",GOLDEN,,,,2023-11-03,,Jung Kook
Seven,184000.0,"Jung Kook, Latto",Seven,,,,2023-07-14,,Jung Kook
Shot Glass of Tears,167000.0,Jung Kook,GOLDEN,,,,2023-11-03,,Jung Kook
Somebody,168599.0,Jung Kook,GOLDEN,,,,2023-11-03,,Jung Kook
Standing Next to You,206019.0,Jung Kook,GOLDEN,,,,2023-11-03,,Jung Kook
Stay Alive,210928.0,Jung Kook,Stay Alive,,,XW,2022-02-11,,Jung Kook
Still With You,239906.0,Jung Kook,Still With You,,,XW,2023-07-03,,Jung Kook
Too Sad to Dance,175911.0,Jung Kook,GOLDEN,,,,2023-11-03,,Jung Kook
Voice Memo A,,Jung Kook,GOLDEN,,,US,2023-11-03,,Jung Kook
Voice Memo M,,Jung Kook,GOLDEN,,,US,2023-11-03,,Jung Kook
Voice Memo R,,Jung Kook,GOLDEN,,,US,2023-11-03,,Jung Kook
Voice Memo Y,,Jung Kook,GOLDEN,,,US,2023-11-03,,Jung Kook
We Don't Talk Anymore,223000.0,"Jung Kook, Jimin","We Don’t Talk Anymore, Part 2",,,XW,2017-06-02,,Jung Kook
Yes or No,148000.0,Jung Kook,GOLDEN,,,,2023-11-03,,Jung Kook
