title,length,track_artist,release_title,release_artist,release_group_type,country,release_date,label,query_artist
I Did It,235000,SPICA,I Did It,,,XW,2014-08-07,,SPICA
I'll Be There,186490,SPICA,I'll Be There,,,KR,2012-09-19,,SPICA
LONELY (inst.),205240,SPICA,Lonely,,,KR,2012-11-21,,SPICA
Lonely,206000,SPICA,Lonely,,,KR,2012-11-21,,SPICA
No More,197410,SPICA,Painkiller,,,KR,2012-02-08,,SPICA
One Way,211000,SPICA,Secret Time,,,KR,2016-08-25,,SPICA
Painkiller,251376,SPICA,Painkiller,,,KR,2012-02-08,,SPICA
Painkiller (instrumental),251333,SPICA,Painkiller,,,KR,2012-02-08,,SPICA
Secret Time,179307,SPICA,Secret Time,,,KR,2016-08-25,,SPICA
Secret Time (inst.),179307,SPICA,Secret Time,,,KR,2016-08-25,,SPICA
Since You're Out of My Life,253677,SPICA,Lonely,,,KR,2012-11-21,,SPICA
Tonight,219000,SPICA,Tonight,,,KR,2013-08-28,,SPICA
Tonight (inst.),217000,SPICA,Tonight,,,KR,2013-08-28,,SPICA
Up N Down,211252,SPICA,Painkiller,,,KR,2012-02-08,,SPICA
With you,221000,SPICA,Lonely,,,KR,2012-11-21,,SPICA
You Don't Love Me,234000,SPICA,You Don't Love Me,,,XW,2014-01-27,,SPICA
You Don't Love Me (instrumental),234000,SPICA,You Don't Love Me,,,XW,2014-01-27,,SPICA
Your Dance,259000,"SPICA, 스페이스카우보이",Your Dance,,,XW,2013-09-26,,SPICA
고스트 (GHOST),204947,SPICA,Ghost,,,XW,2014-11-05,,SPICA
고스트 (GHOST) (inst.),204947,SPICA,Ghost,,,XW,2014-11-05,,SPICA
그날 밤,221000,SPICA,Lonely,,,KR,2012-11-21,,SPICA
너 때문에,196937,SPICA,"슈퍼대디열 (Original Television Soundtrack), Pt. 2",,,US,2015-03-28,,SPICA
너 때문에 (inst.),196196,SPICA,"슈퍼대디열 (Original Television Soundtrack), Pt. 2",,,US,2015-03-28,,SPICA
독하게,198219,SPICA,Doggedly,,,XW,2012-01-10,,SPICA
독하게 (inst.),198000,SPICA,Doggedly,,,XW,2012-01-10,,SPICA
러시안룰렛 (Russian Roulette),210077,SPICA,Painkiller,,,KR,2012-02-08,,SPICA
마녀의 일기,186000,SPICA,"A Witch’s Love, Pt. 1 (Original Television Soundtrack)",,,US,2014-04-15,,SPICA
마녀의 일기 (inst.),186000,SPICA,"A Witch’s Love, Pt. 1 (Original Television Soundtrack)",,,US,2014-04-15,,SPICA
일기장,228000,SPICA,Painkiller,,,KR,2012-02-08,,SPICA
화 (火),183000,SPICA,Painkiller,,,KR,2012-02-08,,SPICA
