title,length,track_artist,release_title,release_artist,release_group_type,country,release_date,label,query_artist
Take A Walk,216000.0,"ØFFSHORE, iHwak, HNMR, Jay B",Scene #2,,,XW,2020-03-26,,Jay B
DON’T TOUCH ME,229000.0,Jay B,1/? vol.2,,,,2018-01-22,,Jay B
The way we are,149000.0,Jay B,Be Yourself,,,KR,2022-09-22,,Jay B
Together (Inst.),259000.0,"Jay B, 지연",드림하이2 OST,,,KR,2012-03-26,,Jay B
Lost,161000.0,Jay B,1/? vol. 1,,,,2016-12-31,,Jay B
nostalgia,196866.0,"JUNNY, Jay B",nostalgia,,,XW,2021-12-27,,Jay B
Sweet Dream,198000.0,"ØFFSHORE, Jay B",Cut #1,,,XW,2020-06-04,,Jay B
PLAY,181000.0,"Royal Dive, JOMALXNE, Jay B, HNMR",Scene #1,,,XW,2019-06-24,,Jay B
행복을 찾아서 (feat. 백아연),264346.0,Jay B,Sixth Letter,,,KR,2012,,Jay B
길 (Road),244906.0,Jay B,Sixth Letter,,,KR,2012,,Jay B
SUNSET WITH YOU,204000.0,Jay B,Love.,,,KR,2022-01-26,,Jay B
RUNAWAY,198000.0,Jay B,1/? vol.4,,,,2019-08-04,,Jay B
INTRO,26000.0,Jay B,1/? vol.2,,,,2018-01-22,,Jay B
"어떤날, 너에게",253920.0,Jay B,Sixth Letter,,,KR,2012,,Jay B
AGAIN,197000.0,Jay B,Love.,,,KR,2022-01-26,,Jay B
Switch It Up,215197.0,"Jay B, sokodomo",SOMO: FUME,,,XW,2021-08-26,,Jay B
Dream of vision,236360.0,Jay B,Sixth Letter,,,KR,2012,,Jay B
Break it Down,171000.0,"Jay B, Sik‐K",Be Yourself,,,KR,2022-09-22,,Jay B
AM PM,217441.0,"Jay B, Whee In",SOMO: FUME,,,XW,2021-08-26,,Jay B
Smoke,180000.0,"ØFFSHORE, Jay B, JOMALXNE",Scene #2,,,XW,2020-03-26,,Jay B
U & I (inst.),213000.0,"Jay B, Jackson Wang",더 패키지 OST Part.4,,,KR,2017-10-27,,Jay B
왜그래?,194000.0,Jay B,Love.,,,KR,2022-01-26,,Jay B
my abandoned love,210000.0,Jay B,abandoned love.,,,KR,2022-10-17,,Jay B
Think About It,188000.0,"Jay B, 段宜恩, 영재",'Present : YOU' &ME edition,,,KR,2018-12-03,,Jay B
calm down,202000.0,Jay B,abandoned love.,,,KR,2022-10-17,,Jay B
go UP,159000.0,Jay B,Be Yourself,,,KR,2022-09-22,,Jay B
Paranoia,169000.0,Jay B,SOMO: FUME,,,KR,2021-08-27,,Jay B
ISLAND,183000.0,"Jay B, JOMALXNE",1/? vol.3,,,,2018-04-30,,Jay B
HIGHER,219000.0,"Deepshower, Jay B",Colors,,,,2018-08-11,,Jay B
Hello 2.0 (Legends Only),230000.0,"James Reid, Jay B, ØZI",Hello 2.0 (Legends Only),,,XW,2022-03-11,,Jay B
B.T.W,192585.0,"Jay B, Jay Park",SOMO: FUME,,,XW,2021-08-26,,Jay B
REBORN,,"Jay B, 영재",I WON'T LET YOU GO,,,JP,2019-01-30,,Jay B
Forever Love,222000.0,Jay B,Dream Knight Special OST,,,KR,2015-02-17,,Jay B
Just Stay,165000.0,"ØFFSHORE, Jay B, JUNNY",Cut #1,,,XW,2020-06-04,,Jay B
사랑보다 깊은 상처,261000.0,"Jay B, 박정현",연가 [戀歌],,,KR,2001-01-16,,Jay B
Together,259000.0,"지연, Jay B",Dream High 2,,,KR,2012-03-26,,Jay B
SOMETHING SPECIAL,210000.0,Jay B,1/? vol.4,,,,2019-08-04,,Jay B
Call Me,197000.0,"ØFFSHORE, JOMALXNE, Jay B",Scene #3,,,XW,2021-03-31,,Jay B
DEEPER,195000.0,Jay B,1/? vol.4,,,,2019-08-04,,Jay B
Holyday,188000.0,Jay B,Be Yourself,,,KR,2022-09-22,,Jay B
DON'T CARE,205000.0,Jay B,1/? vol.3,,,,2018-04-30,,Jay B
Don't Worry,144000.0,Jay B,1/? vol. 1,,,,2016-12-31,,Jay B
STOPLINE,275000.0,"Jay B, Rick Bridges",1/? vol.4,,,,2019-08-04,,Jay B
In To You,218092.0,"Jay B, G1nger",SOMO: FUME,,,XW,2021-08-26,,Jay B
Fountain of Youth,189000.0,Jay B,Be Yourself,,,KR,2022-09-22,,Jay B
FAME,143055.0,"Jay B, JUNNY",SOMO: FUME,,,XW,2021-08-26,,Jay B
