title,length,track_artist,release_title,release_artist,release_group_type,country,release_date,label,query_artist
Hater,127000.0,"Key!, Kenny Beats",777,,,XW,2018-05-04,,KEY
HIBACHI,174722.0,"The Cool Kids, Key!, Nikki Sweets",HIBACHI,,,XW,2021-06-18,,KEY
Bankroll,183000.0,"Curtis Williams, Mar90s, Key!",Zip Skylark 2: The Wrath of Danco,,,XW,2020-03-20,,KEY
Hey Intro!,113291.0,Key!,Marquis,,,XW,2023-08-18,,KEY
Break Up With Your Boyfriend,166882.0,"Working on Dying, Key!, Quadie Diesel",Break Up With Your Boyfriend,,,US,2020-10-02,,KEY
FYBR (First Year Being Rich),211000.0,"A$AP Mob, A$AP Twelvyy, A$AP Rocky, A$AP Ant, A$AP Ferg, Key!, Playboi Carti","Cozy Tapes, Vol. 2: Too Cozy",,,XW,2017-08-25,,KEY
HARD SOFT,122000.0,Key!,SO EMOTIONAL,,,XW,2019-06-24,,KEY
Guess Who,199000.0,Key!,Fathers Are the Curse,,,XW,2013-10-16,,KEY
38 Hot,142785.0,Key!,Before I Scream,,,XW,2016-05-31,,KEY
Change,96000.0,"Key!, Tony Seltzer",The Alpha Jerk,,,XW,2021-01-01,,KEY
Hater,129000.0,"Key!, Kenny Beats, Skepta",777 Deluxe,,,US,2018-11-30,,KEY
FALL HARD,142386.0,Key!,FALL HARD,,,XW,2019-06-14,,KEY
Grown Ass Man,223680.0,Key!,Mothers Are the Blame,,,XW,2012-07-02,,KEY
Go,181621.0,"El Jubo, Key!",S.B.I,,,XW,2022-11-11,,KEY
Damn Shame,216373.0,"Key!, ManMan Savage",No One Is Ready,,,XW,2013-03-06,,KEY
Fabo,176000.0,Key!,Fathers Are the Curse,,,XW,2013-10-16,,KEY
F*ck My Feelings,154000.0,"Key!, Omari Shakir",Fathers Are the Curse,,,XW,2013-10-16,,KEY
Broke Wrist,219000.0,"Rich the Kid, Key!, T-Wayne",Indies Vs Majors,,,XW,2015-10-29,,KEY
Buckhead,312048.0,"03 Greedo, Key!, Runway Richy, ManMan Savage, Mal & Quill",God Level,,,XW,2018-06-27,,KEY
Broke Wrist,230000.0,"Rich the Kid, Key!, TWAYNE",Best Of 2015 Playlist,,,XW,2015-12-23,,KEY
Boom,142303.0,Key!,Mama’s Man EP,,,XW,2022-05-18,,KEY
Cried in the Trap,204000.0,Key!,Hot This Week 8,,,XW,2015-05-30,,KEY
Famous,141000.0,"Key!, Kenny Beats",777,,,XW,2018-05-04,,KEY
Crazy Brazy,188000.0,"A$AP Mob, A$AP Rocky, A$AP Twelvyy, Key!","Cozy Tapes, Vol. 1: Friends–",,,XW,2016-10-31,,KEY
Cup Talk,133346.0,"El Jubo, Key!",S.B.I,,,XW,2022-11-11,,KEY
Don't Touch Me,170000.0,"Wifisfuneral, Key!",Ethernet Vol. 1,,,XW,2018-06-08,,KEY
Change The World,125217.0,Key!,Marquis,,,XW,2023-08-18,,KEY
Allready On The Way,124016.0,"ATTNWH0RE, Bear1Boss, Key!",Give EM Heaven,,,XW,2022-11-14,,KEY
Final Destination,152901.0,"ATTNWH0RE, Bear1Boss, Key!",Give EM Heaven,,,XW,2022-11-14,,KEY
Degree,205871.0,"Jay Rose, Key!",Degree,,,,2019-01-08,,KEY
Fallin Out,111168.0,"Big E, Key!",Fallin Out,,,XW,2018-10-01,,KEY
Destruction,150193.0,"Key!, Tony Seltzer",The Alpha Jerk,,,XW,2021-01-01,,KEY
Cheat Code,126315.0,"Key!, Redd Smash",Marquis,,,XW,2023-08-18,,KEY
Dig It,179000.0,"Key!, Kenny Beats",Dig It,,,XW,2018-04-27,,KEY
Boss,122000.0,"Key!, Kenny Beats",777,,,XW,2018-05-04,,KEY
Fight Club,,"Reese LaFlare, Trashtalk, OG Maco, Key!, Nevabitch",Jump Off A Building,,,,2015-03-02,,KEY
Fuck da Competition,193000.0,"OG Maco, Key!",Give Em Hell,,,XW,2014-07-08,,KEY
Broke Wrist,230000.0,"Rich the Kid, T-Wayne, Key!",Whip It,,,XW,2015-11-26,,KEY
Good Lord,192000.0,Key!,Fkeyi,,,XW,2014-09-24,,KEY
Blind Man,142222.0,"Lil Reek, Key!",The Graduation,,,US,2018-06-22,,KEY
Cable Guy,127000.0,"Key!, Kenny Beats, Jay Critch",Cable Guy,,,XW,2018-11-08,,KEY
Faces,112781.0,"Key!, Southside",808 Keys,,,XW,2014-09-16,,KEY
Death B4 Designer,206000.0,"Key!, Keith Ape",Martin Luther Key,,,XW,2015-12-25,,KEY
Heart,128000.0,"Key!, Tony Seltzer, 448rasta",The Alpha Jerk,,,XW,2021-01-01,,KEY
Bahamas,195000.0,"A$AP Mob, A$AP Rocky, A$AP Ferg, A$AP Twelvyy, Lil Yachty, Key!, ScHoolboy Q, Smooky MarGielaa","Cozy Tapes, Vol. 2: Too Cozy",,,XW,2017-08-25,,KEY
Any Many Miny Mo,192078.0,Key!,Before I Scream,,,XW,2016-05-31,,KEY
Hater,126857.0,"Key!, Kenny Beats",Hater,,,XW,2018-04-06,,KEY
Greg,223787.0,"Key!, Curtis Williams, TheCoolisMac",Mothers Are the Blame,,,XW,2014-01-06,,KEY
Free Waffles 2,160000.0,Key!,Fathers Are the Curse,,,XW,2013-10-16,,KEY
Comma,135915.0,"ATTNWH0RE, Bear1Boss, Key!",Give EM Heaven,,,XW,2022-11-14,,KEY
Demon Time,154437.0,"El Jubo, Key!",S.B.I,,,XW,2022-11-11,,KEY
Catch Me,142702.0,Key!,Marquis,,,XW,2023-08-18,,KEY
Guess Who,224839.0,"LOUDPVCK, 12th Planet, Key!",Guess Who,,,XW,2015-12-11,,KEY
Evolve,152716.0,"ATTNWH0RE, Bear1Boss, Key!",Give EM Heaven,,,XW,2022-11-14,,KEY
Don’t Believe Me II,232000.0,"Key!, ManMan Savage",Fkeyi,,,XW,2014-09-24,,KEY
Ghost,202000.0,"Playboi Carti, Key!",In Abundance,,,US,2016-03-08,,KEY
Been Had,207250.0,"Reese LaFlare, Key!",Been Had Boyz,,,,2017-01-05,,KEY
Blurry,128000.0,"Key!, Kenny Beats",777,,,XW,2018-05-04,,KEY
Give Em Hell,258000.0,Key!,SXSW 2015 Showcasing Artists - Part 1,,,US,2015,,KEY
