title,length,track_artist,release_title,release_artist,release_group_type,country,release_date,label,query_artist
오늘따라,205000,T.O.P,GD&TOP,,,KR,2010-12-24,,T.O.P
BIG BOY,198000,"T.O.P, 이은주",BIGBANG VOL.1 SINCE 2007,,,KR,2006-12-21,,T.O.P
DOOM DADA,324475,T.O.P,BIGBANG10 THE CONCERT 0.TO.10 FINAL IN SEOUL,,,,2017-05-25,,T.O.P
DOOM DADA,243000,T.O.P,BIGBANG10 THE CONCERT : 0.TO.10 IN JAPAN + BIGBANG10 THE MOVIE BIGBANG MADE,,,AL,2016-11-02,,T.O.P
친구,234000,"T.O.P, TAEYANG",우리들의 전설 OST,,,KR,2009-07-09,,T.O.P
Oh Mom,272000,T.O.P,GD&TOP,,,KR,2010-12-24,,T.O.P
DOOM DADA,213000,T.O.P,DOOM DADA,,,KR,2013-11-15,,T.O.P
아무렇지 않은척,307000,T.O.P,GREAT,,,KR,2008-02-27,,T.O.P
Doom Dada (Live),242000,"T.O.P, MINO, Sandara Park",2014 YG FAMILY CONCERT IN SEOUL,,,AF,2014-11-28,,T.O.P
Turn It Up,212000,T.O.P,Turn It Up,,,KR,2010-06-21,,T.O.P
DOOM DADA - BIGBANG JAPAN DOME TOUR 2013〜2014,230893,T.O.P,BIGBANG JAPAN DOME TOUR 2013〜2014,,,,2014-03-19,,T.O.P
PRETENDED + DOOM DADA,407000,T.O.P,BIGBANG10 THE CONCERT : 0.TO.10 -THE FINAL-,,,,2017-03-29,,T.O.P
아무렇지 않은 척 (feat. 지은),235000,T.O.P,Always,,,KR,2007-08-16,,T.O.P
TURN IT UP - BIGBANG JAPAN DOME TOUR 2013〜2014,179386,T.O.P,BIGBANG JAPAN DOME TOUR 2013〜2014,,,,2014-03-19,,T.O.P
TURN IT UP,214000,T.O.P,THE BEST OF BIGBANG 2006-2014,,,JP,2014-11-26,,T.O.P
DOOM DADA,216000,T.O.P,THE BEST OF BIGBANG 2006-2014,,,JP,2014-11-26,,T.O.P
DOOM DADA - KR Ver. (BIGBANG WORLD TOUR 2015〜2016 [MADE] IN JAPAN),257226,T.O.P,BIGBANG WORLD TOUR 2015〜2016 [MADE] IN JAPAN,,,,2016-02-24,,T.O.P
Turn It Up,212000,T.O.P,GD&TOP,,,KR,2010-12-24,,T.O.P
DOOM DADA,247000,T.O.P,BIGBANG10 THE CONCERT 0.TO.10 IN SEOUL,,,,2017-02-08,,T.O.P
Big Boy,226000,T.O.P,The Real Vol.1 (First Live Concert),,,,2007-02-08,,T.O.P
DOOM DADA,206706,T.O.P,2014 BIGBANG +α IN SEOUL,,,,2014-03-28,,T.O.P
DOOM DADA,310000,T.O.P,BIGBANG WORLD TOUR 2015〜2016 [MADE] IN JAPAN : THE FINAL,,,,2016-07-20,,T.O.P
