title,length,track_artist,release_title,release_artist,release_group_type,country,release_date,label,query_artist
Dangerous,218000,CRAVITY,Season 3. Hideout: Be Our Voice,,,XW,2021-01-19,,CRAVITY
Over & Over,186053,CRAVITY,EVERSHINE,,,,2024-02-26,,CRAVITY
A to Z,207267,CRAVITY,MASTER : PIECE,,,XW,2023-03-06,,CRAVITY
Outro : In Our Cosmos,87000,CRAVITY,LIBERTY : IN OUR COSMOS,,,XW,2022-03-22,,CRAVITY
Groovy,202053,CRAVITY,MASTER : PIECE,,,XW,2023-03-06,,CRAVITY
Gas Pedal,197000,CRAVITY,The Awakening : Written in the Stars,,,KR,2021-08-19,,CRAVITY
Maybe Baby (좋아하나봐),170000,CRAVITY,LIBERTY : IN OUR COSMOS,,,XW,2022-03-22,,CRAVITY
Give me your love,208000,CRAVITY,Season 3. Hideout: Be Our Voice,,,XW,2021-01-19,,CRAVITY
LOVE FIRE,186627,CRAVITY,SUN SEEKER,,,,2023-09-11,,CRAVITY
Moonlight,194000,CRAVITY,Season 3. Hideout: Be Our Voice,,,XW,2021-01-19,,CRAVITY
Cloud 9,201000,CRAVITY,Season 1. Hideout: Remember Who We Are,,,XW,2020-04-14,,CRAVITY
Light the way,199040,CRAVITY,MASTER : PIECE,,,XW,2023-03-06,,CRAVITY
FLY,197547,CRAVITY,MASTER : PIECE,,,XW,2023-03-06,,CRAVITY
Believer,213000,CRAVITY,Season 2. Hideout: The New Day We Step Into,,,XW,2020-08-24,,CRAVITY
Adrenaline,194000,CRAVITY,LIBERTY : IN OUR COSMOS,,,XW,2022-03-22,,CRAVITY
VENI VIDI VICI,210000,CRAVITY,The Awakening : Written in the Stars,,,KR,2021-08-19,,CRAVITY
Sunrise,197000,CRAVITY,Season 2. Hideout: The New Day We Step Into,,,XW,2020-08-24,,CRAVITY
My Turn,213000,CRAVITY,Season 3. Hideout: Be Our Voice,,,XW,2021-01-19,,CRAVITY
Cherry Blossom,174520,CRAVITY,EVERSHINE,,,,2024-02-26,,CRAVITY
9 o’clock,184907,CRAVITY,SUN SEEKER,,,,2023-09-11,,CRAVITY
Top of the Chain,201000,CRAVITY,Season 1. Hideout: Remember Who We Are,,,XW,2020-04-14,,CRAVITY
New Addiction,170000,CRAVITY,NEW WAVE,,,,2022-09-27,,CRAVITY
