title,length,track_artist,release_title,release_artist,release_group_type,country,release_date,label,query_artist
Nerdy,173000.0,정세운,Where is my Garden!,,,KR,2022-05-12,,정세운
Perfectly,172000.0,정세운,Quiz,,,KR,2024-01-04,,정세운
Glow in the show,192000.0,정세운,Quiz,,,KR,2024-01-04,,정세운
It’s you,219000.0,정세운,김비서가 왜 그럴까 (tvN 수목드라마) OST,,,KR,2018-07-19,,정세운
HORIZON,172000.0,정세운,24 Part.1,,,KR,2020-07-15,,정세운
Roller Coaster,183000.0,정세운,Where is my Garden!,,,KR,2022-05-12,,정세운
WATERFALL,210000.0,정세운,ANOTHER,,,KR,2018-07-23,,정세운
I Wonder,204000.0,정세운,ANOTHER,,,KR,2018-07-23,,정세운
O (동그라미),222000.0,정세운,24 Part.1,,,KR,2020-07-15,,정세운
IN THE DARK,210000.0,정세운,24 Part.2,,,KR,2021-01-07,,정세운
Going Home,239000.0,정세운,PLUS MINUS ZERO,,,KR,2019-03-19,,정세운
Pull me down,196000.0,"정세운, 자이로",Where is my Garden!,,,KR,2022-05-12,,정세운
바다를 나는 거북이,,정세운,EVER,,,KR,2017-09-01,,정세운
숨은 그림 찾기,186000.0,정세운,24 Part.2,,,KR,2021-01-07,,정세운
Good night,239253.0,정세운,Touch Your Heart OST,,,KR,2019-03-28,,정세운
내 이름을 부르면,263000.0,정세운,day,,,KR,2019-10-02,,정세운
"Toc, toC!",178000.0,정세운,AFTER,,,KR,2018-01-25,,정세운
IRONY,189000.0,정세운,AFTER,,,KR,2018-01-25,,정세운
Good night (instrumental),239253.0,정세운,Touch Your Heart OST,,,KR,2019-03-28,,정세운
17,198000.0,정세운,Quiz,,,KR,2024-01-04,,정세운
:m (MIND),181000.0,정세운,24 Part.2,,,KR,2021-01-07,,정세운
오! 나의 여신,,"정세운, 광현",EVER,,,KR,2017-09-01,,정세운
La La,219000.0,정세운,ANOTHER,,,KR,2018-07-23,,정세운
Lie Lie Lie,168000.0,정세운,day,,,KR,2019-10-02,,정세운
닿을 듯 말 듯,257000.0,정세운,AFTER,,,KR,2018-01-25,,정세운
FINE,189000.0,정세운,24 Part.2,,,KR,2021-01-07,,정세운
DoDoDo,203000.0,정세운,24 Part.2,,,KR,2021-01-07,,정세운
새벽별,198000.0,정세운,24 Part.1,,,KR,2020-07-15,,정세운
Miracle,,정세운,EVER,,,KR,2017-09-01,,정세운
Book,191000.0,정세운,Where is my Garden!,,,KR,2022-05-12,,정세운
DON'T KNOW,179000.0,정세운,24 Part.1,,,KR,2020-07-15,,정세운
sharpie,183000.0,"정세운, Nightly",Quiz,,,KR,2024-01-04,,정세운
Garden,169000.0,정세운,Where is my Garden!,,,KR,2022-05-12,,정세운
괜찮다면,,"정세운, Brother Su",EVER,,,KR,2017-09-01,,정세운
나의 바다,232000.0,정세운,PLUS MINUS ZERO,,,KR,2019-03-19,,정세운
Eye 2 Eye,225000.0,정세운,ANOTHER,,,KR,2018-07-23,,정세운
JUST U,,"정세운, Sik‐K",EVER,,,KR,2017-09-01,,정세운
20 Something,203000.0,정세운,ANOTHER,,,KR,2018-07-23,,정세운
Always,202000.0,정세운,Quiz,,,KR,2024-01-04,,정세운
온도차,200000.0,정세운,day,,,KR,2019-10-02,,정세운
SHADOWS,207000.0,정세운,ANOTHER,,,KR,2018-07-23,,정세운
BABY IT'S U,201000.0,정세운,AFTER,,,KR,2018-01-25,,정세운
비가 온대 그날처럼,227000.0,정세운,day,,,KR,2019-10-02,,정세운
SAY YES,179000.0,정세운,24 Part.1,,,KR,2020-07-15,,정세운
Beeeee,174000.0,정세운,24 Part.1,,,KR,2020-07-15,,정세운
White,225000.0,정세운,PLUS MINUS ZERO,,,KR,2019-03-19,,정세운
YOU ARE WITH ME!,187000.0,정세운,Quiz,,,KR,2024-01-04,,정세운
It’s you(inst.),219000.0,정세운,김비서가 왜 그럴까 (tvN 수목드라마) OST,,,KR,2018-07-19,,정세운
너와 나의 거리,219000.0,정세운,PLUS MINUS ZERO,,,KR,2019-03-19,,정세운
독백,200000.0,정세운,AFTER,,,KR,2018-01-25,,정세운
10분,188000.0,정세운,Where is my Garden!,,,KR,2022-05-12,,정세운
BE A FOOL,213000.0,정세운,24 Part.2,,,KR,2021-01-07,,정세운
Feeling,210000.0,"정세운, PENOMECO",PLUS MINUS ZERO,,,KR,2019-03-19,,정세운
싱어송라이돌 (Singer-songwridol),166000.0,정세운,Quiz,,,KR,2024-01-04,,정세운
No Better Than This,231000.0,정세운,AFTER,,,KR,2018-01-25,,정세운
Day & Day,203000.0,정세운,day,,,KR,2019-10-02,,정세운
오해는 마,,정세운,EVER,,,KR,2017-09-01,,정세운
Quiz,188000.0,정세운,Quiz,,,KR,2024-01-04,,정세운
니가 좋아한 노래,220000.0,정세운,PLUS MINUS ZERO,,,KR,2019-03-19,,정세운
