title,length,track_artist,release_title,release_artist,release_group_type,country,release_date,label,query_artist
ANTIFRAGILE,184444.0,LE SSERAFIM,ANTIFRAGILE,,,,2022-10-17,,LE SSERAFIM
ANTIFRAGILE,184000.0,LE SSERAFIM,ANTIFRAGILE,,,KR,2022-10-17,,LE SSERAFIM
ANTIFRAGILE,231000.0,LE SSERAFIM,ANTIFRAGILE,,,JP,2022-10-17,,LE SSERAFIM
ANTIFRAGILE,185293.0,LE SSERAFIM,UNFORGIVEN,,,JP,2023-08-23,,LE SSERAFIM
Blue Flame,202000.0,LE SSERAFIM,FEARLESS,,,KR,2022-05-02,,LE SSERAFIM
Blue Flame,201000.0,LE SSERAFIM,FEARLESS,,,KR,2023-01-25,,LE SSERAFIM
Blue Flame (2023 ver.),201893.0,LE SSERAFIM,UNFORGIVEN,,,KR,2023-05-01,,LE SSERAFIM
Burn the Bridge,154653.0,LE SSERAFIM,UNFORGIVEN,,,KR,2023-05-01,,LE SSERAFIM
Choices,201000.0,LE SSERAFIM,Choices,,,,2023-01-08,,LE SSERAFIM
EASY,164545.0,LE SSERAFIM,EASY,,,KR,2024-02-19,,LE SSERAFIM
EASY,192000.0,LE SSERAFIM,EASY,,,KR,2024-02-19,,LE SSERAFIM
EASY,165000.0,LE SSERAFIM,EASY,,,,2024-02-19,,LE SSERAFIM
EASY,164547.0,LE SSERAFIM,EASY (English ver.),,,XW,2024-02-23,,LE SSERAFIM
EASY (drum & bass remix),164727.0,LE SSERAFIM,EASY (remixes),,,XW,2024-02-28,,LE SSERAFIM
EASY (instrumental),164545.0,LE SSERAFIM,EASY (remixes),,,XW,2024-02-28,,LE SSERAFIM
EASY (pluggnb remix),151279.0,LE SSERAFIM,EASY (remixes),,,XW,2024-02-28,,LE SSERAFIM
EASY (slowed + reverb ver.),193769.0,LE SSERAFIM,EASY (English ver.),,,XW,2024-02-23,,LE SSERAFIM
EASY (slowed + reverb ver.),193767.0,LE SSERAFIM,EASY (remixes),,,XW,2024-02-28,,LE SSERAFIM
EASY (sped up ver.),132330.0,LE SSERAFIM,EASY (English ver.),,,XW,2024-02-23,,LE SSERAFIM
EASY (sped up ver.),132439.0,LE SSERAFIM,EASY (remixes),,,XW,2024-02-28,,LE SSERAFIM
FEARLESS,168000.0,LE SSERAFIM,FEARLESS,,,KR,2022-05-02,,LE SSERAFIM
FEARLESS,182000.0,LE SSERAFIM,FEARLESS,,,,2022-05-03,,LE SSERAFIM
FEARLESS,168000.0,LE SSERAFIM,FEARLESS (Japanese ver.),,,,2022-12-15,,LE SSERAFIM
FEARLESS,171000.0,LE SSERAFIM,FEARLESS,,,JP,2023-01-25,,LE SSERAFIM
FEARLESS (2023 ver.),168440.0,LE SSERAFIM,UNFORGIVEN,,,KR,2023-05-01,,LE SSERAFIM
FEARLESS -Japanese ver.- MV & Jacket Shoot Sketch,,LE SSERAFIM,FEARLESS,,,JP,2023-01-25,,LE SSERAFIM
Fire in the belly,198280.0,LE SSERAFIM,UNFORGIVEN,,,KR,2023-05-01,,LE SSERAFIM
Flash Forward,195520.0,LE SSERAFIM,UNFORGIVEN,,,KR,2023-05-01,,LE SSERAFIM
Good Bones,160000.0,LE SSERAFIM,EASY,,,,2024-02-19,,LE SSERAFIM
Good Bones,160000.0,LE SSERAFIM,EASY,,,KR,2024-02-19,,LE SSERAFIM
Good Parts (when the quality is bad but I am),156355.0,LE SSERAFIM,ANTIFRAGILE,,,,2022-10-17,,LE SSERAFIM
Good Parts (when the quality is bad but I am),156000.0,LE SSERAFIM,ANTIFRAGILE,,,KR,2022-10-17,,LE SSERAFIM
Guardian,159000.0,LE SSERAFIM,BASTIONS OST Part.4,,,XW,2023-06-09,,LE SSERAFIM
Guardian (inst.),159000.0,LE SSERAFIM,BASTIONS OST Part.4,,,XW,2023-06-09,,LE SSERAFIM
Impurities,196000.0,LE SSERAFIM,ANTIFRAGILE,,,KR,2022-10-17,,LE SSERAFIM
Impurities,196365.0,LE SSERAFIM,ANTIFRAGILE,,,,2022-10-17,,LE SSERAFIM
Impurities,222000.0,LE SSERAFIM,Impurities,,,,2022-11-14,,LE SSERAFIM
Making of Jacket Photos,,LE SSERAFIM,UNFORGIVEN,,,JP,2023-08-23,,LE SSERAFIM
Making of Music Video,,LE SSERAFIM,UNFORGIVEN,,,JP,2023-08-23,,LE SSERAFIM
No Celestial,166000.0,LE SSERAFIM,ANTIFRAGILE,,,KR,2022-10-17,,LE SSERAFIM
No Celestial,167000.0,LE SSERAFIM,ANTIFRAGILE,,,,2022-10-17,,LE SSERAFIM
No Celestial,166491.0,LE SSERAFIM,ANTIFRAGILE,,,XW,2022-10-17,,LE SSERAFIM
No‐Return (Into the unknown),184826.0,LE SSERAFIM,UNFORGIVEN,,,KR,2023-05-01,,LE SSERAFIM
Perfect Night,182000.0,LE SSERAFIM,Perfect Night,,,,2023-10-27,,LE SSERAFIM
Perfect Night,159080.0,LE SSERAFIM,Perfect Night,,,XW,2023-10-27,,LE SSERAFIM
Perfect Night (Choreography ver.),162000.0,LE SSERAFIM,Perfect Night (Choreography ver.),,,,2023-11-02,,LE SSERAFIM
Perfect Night (Holiday remix),162336.0,LE SSERAFIM,Perfect Night (Holiday remix),,,XW,2023-11-24,,LE SSERAFIM
Perfect Night (slowed + reverb ver.),175894.0,LE SSERAFIM,Perfect Night (remix),,,XW,2023-10-30,,LE SSERAFIM
Perfect Night (sped up ver.),128779.0,LE SSERAFIM,Perfect Night (remix),,,XW,2023-10-30,,LE SSERAFIM
Smart,166384.0,LE SSERAFIM,EASY,,,KR,2024-02-19,,LE SSERAFIM
Smart,166000.0,LE SSERAFIM,EASY,,,,2024-02-19,,LE SSERAFIM
Smart (chill remix),162783.0,LE SSERAFIM,Smart (remixes),,,,2024-03-22,,LE SSERAFIM
Smart (English ver.),166384.0,LE SSERAFIM,Smart (remixes),,,,2024-03-22,,LE SSERAFIM
Smart (festival house remix),145161.0,LE SSERAFIM,Smart (remixes),,,,2024-03-22,,LE SSERAFIM
Smart (instrumental),166384.0,LE SSERAFIM,Smart (remixes),,,,2024-03-22,,LE SSERAFIM
Smart (Miami bass remix),135111.0,LE SSERAFIM,Smart (remixes),,,,2024-03-22,,LE SSERAFIM
Smart (slowed + reverb ver.),235500.0,LE SSERAFIM,Smart (remixes),,,,2024-03-22,,LE SSERAFIM
Smart (smartest remix),176571.0,LE SSERAFIM,Smart (remixes),,,,2024-03-22,,LE SSERAFIM
Smart (sped up ver.),129471.0,LE SSERAFIM,Smart (remixes),,,,2024-03-22,,LE SSERAFIM
Sour Grapes,197000.0,LE SSERAFIM,FEARLESS,,,KR,2022-05-02,,LE SSERAFIM
Swan Song,157000.0,LE SSERAFIM,EASY,,,,2024-02-19,,LE SSERAFIM
Swan Song,157179.0,LE SSERAFIM,EASY,,,KR,2024-02-19,,LE SSERAFIM
The Great Mermaid,178000.0,LE SSERAFIM,FEARLESS,,,KR,2022-05-02,,LE SSERAFIM
The Hydra,104000.0,LE SSERAFIM,ANTIFRAGILE,,,KR,2022-10-17,,LE SSERAFIM
The Hydra,104203.0,LE SSERAFIM,ANTIFRAGILE,,,,2022-10-17,,LE SSERAFIM
The World Is My Oyster,107000.0,LE SSERAFIM,FEARLESS,,,KR,2022-05-02,,LE SSERAFIM
The World Is My Oyster (2023 ver.),106813.0,LE SSERAFIM,UNFORGIVEN,,,KR,2023-05-01,,LE SSERAFIM
UNFORGIVEN,182146.0,"LE SSERAFIM, Nile Rodgers",UNFORGIVEN,,,KR,2023-05-01,,LE SSERAFIM
UNFORGIVEN,259000.0,"LE SSERAFIM, Nile Rodgers",UNFORGIVEN,,,JP,2023-05-01,,LE SSERAFIM
UNFORGIVEN,182933.0,"LE SSERAFIM, Nile Rodgers, Ado",UNFORGIVEN -Japanese ver.-,,,KR,2023-08-08,,LE SSERAFIM
UNFORGIVEN,,"LE SSERAFIM, Nile Rodgers, Ado",UNFORGIVEN,,,JP,2023-08-23,,LE SSERAFIM
We got so much,166000.0,LE SSERAFIM,EASY,,,,2024-02-19,,LE SSERAFIM
We got so much,165748.0,LE SSERAFIM,EASY,,,KR,2024-02-19,,LE SSERAFIM
ジュエリー,163813.0,LE SSERAFIM,Jewelry,,,KR,2023-07-25,,LE SSERAFIM
ドレスコード,216347.0,LE SSERAFIM,Dresscode,,,KR,2023-11-20,,LE SSERAFIM
"이브, 프시케 그리고 _",185652.0,LE SSERAFIM,"이브, 프시케 그리고 _",,,XW,2023-06-22,,LE SSERAFIM
"이브, 프시케 그리고 _",213002.0,"LE SSERAFIM, BIBI, CAMO, Mirani","Eve, Psyche & the Bluebeard’s wife",,,XW,2023-06-27,,LE SSERAFIM
"이브, 프시케 그리고 푸른 수염의 아내",185533.0,LE SSERAFIM,UNFORGIVEN,,,KR,2023-05-01,,LE SSERAFIM
"이브, 프시케 그리고 푸른 수염의 아내",227000.0,LE SSERAFIM,"Eve, Psyche & the Bluebeard’s wife",,,,2023-05-23,,LE SSERAFIM
"이브, 프시케 그리고 푸른 수염의 아내",186119.0,LE SSERAFIM,"Eve, Psyche & the Bluebeard’s wife (English ver.)",,,XW,2023-07-06,,LE SSERAFIM
"이브, 프시케 그리고 푸른 수염의 아내",186119.0,"LE SSERAFIM, UPSAHL","Eve, Psyche & the Bluebeard’s wife",,,XW,2023-07-14,,LE SSERAFIM
"이브, 프시케 그리고 푸른 수염의 아내",185538.0,"LE SSERAFIM, Demi Lovato","Eve, Psyche & the Bluebeard’s wife",,,XW,2023-08-04,,LE SSERAFIM
