title,length,track_artist,release_title,release_artist,release_group_type,country,release_date,label,query_artist
10분전 (On My Way To U),203000.0,BOYFRIEND,Obsession,,,KR,2014-06-09,,BOYFRIEND
Alarm,192000.0,BOYFRIEND,Obsession,,,KR,2014-06-09,,BOYFRIEND
ALL IN,57000.0,BOYFRIEND,BOYFRIEND in Wonderland,,,KR,2015-03-09,,BOYFRIEND
Back It Up,70000.0,BOYFRIEND,Obsession,,,KR,2014-06-09,,BOYFRIEND
Be my shine ～君を離さない～,218000.0,BOYFRIEND,Be my shine ～君を離さない～,,,JP,2012-08-22,,BOYFRIEND
Be my shine ～君を離さない～ (Instrumental),218000.0,BOYFRIEND,Be my shine ～君を離さない～,,,JP,2012-08-22,,BOYFRIEND
Be My Shine〜君を離さない〜(約１０分）,,BOYFRIEND,Start Up!,,,JP,2014-04-18,,BOYFRIEND
Bewitch,73000.0,BOYFRIEND,Witch,,,KR,2014-10-13,,BOYFRIEND
BOUNCE,194000.0,BOYFRIEND,BOYFRIEND in Wonderland,,,KR,2015-03-09,,BOYFRIEND
Boyfriend,187000.0,BOYFRIEND,BOYFRIEND,,,KR,2011-05-26,,BOYFRIEND
Boyfriend (2012 Remix),189000.0,BOYFRIEND,We are “BOYFRIEND”,,,JP,2012-06-06,,BOYFRIEND
Boyfriend (Inst.),187000.0,BOYFRIEND,BOYFRIEND,,,KR,2011-05-26,,BOYFRIEND
BOYFRIEND ～JAPANESE VER. ～,190000.0,BOYFRIEND,Be my shine ～君を離さない～,,,JP,2012-08-22,,BOYFRIEND
BOYFRIEND ～JAPANESE VER. ～(Instrumental),188000.0,BOYFRIEND,Be my shine ～君を離さない～,,,JP,2012-08-22,,BOYFRIEND
Brand New Day,289000.0,BOYFRIEND,SEVENTH COLOR,,,JP,2014-07-23,,BOYFRIEND
Call Me,197000.0,BOYFRIEND,Call Me,,,JP,2018-07-25,,BOYFRIEND
CODE NAME; SPY GET LOVE,273000.0,BOYFRIEND,SEVENTH MISSION,,,JP,2013-05-29,,BOYFRIEND
CRAZY FLY,295000.0,BOYFRIEND,SEVENTH COLOR,,,JP,2014-07-23,,BOYFRIEND
Dangerous,201000.0,BOYFRIEND,SEVENTH MISSION,,,JP,2013-05-29,,BOYFRIEND
DARK CARNIVAL,240000.0,BOYFRIEND,My Avatar,,,JP,2014-03-26,,BOYFRIEND
DARK CARNIVAL (Instrumental),238000.0,BOYFRIEND,My Avatar,,,JP,2014-03-26,,BOYFRIEND
Deny,186000.0,BOYFRIEND,Obsession,,,KR,2014-06-09,,BOYFRIEND
Do-Do-Do,,BOYFRIEND,Start Up!,,,JP,2014-04-18,,BOYFRIEND
DO-DO-DO,236000.0,BOYFRIEND,スタートアップ！,,,JP,2014-05-28,,BOYFRIEND
DO-DO-DO (Instrumental),234000.0,BOYFRIEND,スタートアップ！,,,JP,2014-05-28,,BOYFRIEND
Do-Do-Do（Instrumental）,,BOYFRIEND,Start Up!,,,JP,2014-04-18,,BOYFRIEND
Don't Stop,180000.0,BOYFRIEND,SEVENTH COLOR,,,JP,2014-07-23,,BOYFRIEND
Don't Touch My Girl,209000.0,BOYFRIEND,Don't Touch My Girl,,,XW,2011-10-06,,BOYFRIEND
Don't Touch My Girl (instrumental),209000.0,BOYFRIEND,Don't Touch My Girl,,,XW,2011-10-06,,BOYFRIEND
Excuse Me,191000.0,BOYFRIEND,JANUS,,,KR,2012-11-08,,BOYFRIEND
Excuse Me,189000.0,BOYFRIEND,아이야 (I Yah),,,KR,2013-01-10,,BOYFRIEND
Excuse Me,189000.0,BOYFRIEND,I Yah,,,KR,2013-01-14,,BOYFRIEND
Falling,,BOYFRIEND,NEVER END,,,KR,2017-08-10,,BOYFRIEND
Falling,,BOYFRIEND,NEVER END,,,KR,2017-08-10,,BOYFRIEND
First Kiss,316000.0,BOYFRIEND,SEVENTH MISSION,,,JP,2013-05-29,,BOYFRIEND
Freedom,228000.0,BOYFRIEND,SEVENTH COLOR,,,JP,2014-07-23,,BOYFRIEND
Give me the Light,233000.0,BOYFRIEND,SEVENTH COLOR,,,JP,2014-07-23,,BOYFRIEND
Go Back,193000.0,BOYFRIEND,JANUS,,,KR,2012-11-08,,BOYFRIEND
Go Back,192000.0,BOYFRIEND,아이야 (I Yah),,,KR,2013-01-10,,BOYFRIEND
Go Back,193000.0,BOYFRIEND,I Yah,,,KR,2013-01-14,,BOYFRIEND
Here!,182000.0,BOYFRIEND,SEVENTH COLOR,,,JP,2014-07-23,,BOYFRIEND
Here! MUSIC VIDEO + メイキング,,BOYFRIEND,SEVENTH COLOR,,,JP,2014-07-23,,BOYFRIEND
I'm In Love,65671.0,BOYFRIEND,Love Style,,,KR,2012-06-14,,BOYFRIEND
It's U,186000.0,BOYFRIEND,We are “BOYFRIEND”,,,JP,2012-06-06,,BOYFRIEND
Jackpot,230000.0,BOYFRIEND,Jackpot,,,JP,2016,,BOYFRIEND
Jum Jum Jum / Little By Little,184000.0,BOYFRIEND,Don't Touch My Girl,,,XW,2011-10-06,,BOYFRIEND
Jum Jum Jum / Little By Little (instrumental),184000.0,BOYFRIEND,Don't Touch My Girl,,,XW,2011-10-06,,BOYFRIEND
Keep on lovin' you,270000.0,BOYFRIEND,SEVENTH COLOR,,,JP,2014-07-23,,BOYFRIEND
Let's Get It Started,59000.0,"BOYFRIEND, Maboos",BOYFRIEND,,,KR,2011-05-26,,BOYFRIEND
Listen,214000.0,BOYFRIEND,JANUS,,,KR,2012-11-14,,BOYFRIEND
Listen (동현 Solo),214000.0,BOYFRIEND,JANUS,,,KR,2012-11-08,,BOYFRIEND
LOST MEMORY,193000.0,BOYFRIEND,BOYFRIEND in Wonderland,,,KR,2015-03-09,,BOYFRIEND
Love Style (inst.),189100.0,BOYFRIEND,Love Style,,,KR,2012-06-14,,BOYFRIEND
Love Style (러브스타일),191000.0,BOYFRIEND,Love Style,,,KR,2012-06-14,,BOYFRIEND
My Avatar,279000.0,BOYFRIEND,My Avatar,,,JP,2014-03-26,,BOYFRIEND
My Avatar (Instrumental),279000.0,BOYFRIEND,My Avatar,,,JP,2014-03-26,,BOYFRIEND
My I,192000.0,BOYFRIEND,SEVENTH MISSION,,,JP,2013-05-29,,BOYFRIEND
MY LADY ～冬の恋人～,214000.0,BOYFRIEND,キミとDance Dance Dance / MY LADY ～冬の恋人～,,,JP,2012-11-28,,BOYFRIEND
MY LADY ～冬の恋人～ (Instrumental),219000.0,BOYFRIEND,キミとDance Dance Dance / MY LADY ～冬の恋人～,,,JP,2012-11-28,,BOYFRIEND
My Way,190000.0,BOYFRIEND,SEVENTH COLOR,,,JP,2014-07-23,,BOYFRIEND
ON & ON,191000.0,BOYFRIEND,ON & ON,,,KR,2013-05-28,,BOYFRIEND
On & On (Inst.),190000.0,BOYFRIEND,ON & ON,,,KR,2013-05-28,,BOYFRIEND
Party Plane,253000.0,BOYFRIEND,SEVENTH MISSION,,,JP,2013-05-29,,BOYFRIEND
Pinky Santa,307000.0,BOYFRIEND,Pinky Santa,,,JP,2013-11-20,,BOYFRIEND
Pinky Santa (Instrumental),307000.0,BOYFRIEND,Pinky Santa,,,JP,2013-11-20,,BOYFRIEND
SAYONARA,279000.0,BOYFRIEND,SEVENTH COLOR,,,JP,2014-07-23,,BOYFRIEND
Sexy Love,269000.0,BOYFRIEND,SEVENTH COLOR,,,JP,2014-07-23,,BOYFRIEND
Star,,BOYFRIEND,NEVER END,,,KR,2017-08-10,,BOYFRIEND
Star,,BOYFRIEND,NEVER END,,,KR,2017-08-10,,BOYFRIEND
Stop It,189000.0,BOYFRIEND,JANUS,,,KR,2012-11-08,,BOYFRIEND
Stop it,187000.0,BOYFRIEND,아이야 (I Yah),,,KR,2013-01-10,,BOYFRIEND
Stop It,188000.0,BOYFRIEND,I Yah,,,KR,2013-01-14,,BOYFRIEND
Suggest,218000.0,BOYFRIEND,Witch,,,KR,2014-10-13,,BOYFRIEND
Super Hero,226000.0,BOYFRIEND,Love Style,,,KR,2012-06-14,,BOYFRIEND
Supernatural,205000.0,BOYFRIEND,SEVENTH MISSION,,,JP,2013-05-29,,BOYFRIEND
The Same Sky,324000.0,BOYFRIEND,SEVENTH COLOR,,,JP,2014-07-23,,BOYFRIEND
TO MOON,252000.0,BOYFRIEND,瞳のメロディ,,,JP,2013-03-27,,BOYFRIEND
TO MOON (Instrumental),252000.0,BOYFRIEND,瞳のメロディ,,,JP,2013-03-27,,BOYFRIEND
Waikiki,219000.0,BOYFRIEND,SEVENTH MISSION,,,JP,2013-05-29,,BOYFRIEND
Where R U,69514.0,BOYFRIEND,I’ll Be There,,,KR,2011-12-08,,BOYFRIEND
WHITE DAY,176000.0,BOYFRIEND,BOYFRIEND in Wonderland,,,KR,2015-03-09,,BOYFRIEND
White Out,250000.0,BOYFRIEND,Witch,,,KR,2014-10-13,,BOYFRIEND
WITCH,226000.0,BOYFRIEND,Witch,,,KR,2014-10-13,,BOYFRIEND
YOU & I,198000.0,BOYFRIEND,BOYFRIEND,,,KR,2011-05-26,,BOYFRIEND
You & I,200000.0,BOYFRIEND,We are “BOYFRIEND”,,,JP,2012-06-06,,BOYFRIEND
YOU & I (Inst.),198000.0,BOYFRIEND,BOYFRIEND,,,KR,2011-05-26,,BOYFRIEND
You Are My Lady (Intro),45000.0,BOYFRIEND,Don't Touch My Girl,,,XW,2011-10-06,,BOYFRIEND
You're My Lady,45000.0,BOYFRIEND,내 여자 손대지마,,,KR,2011-10-06,,BOYFRIEND
ひとりじゃないふたり (Not One But Two),216000.0,BOYFRIEND,We are “BOYFRIEND”,,,JP,2012-06-06,,BOYFRIEND
やめないでSummer,247000.0,BOYFRIEND,SEVENTH COLOR,,,JP,2014-07-23,,BOYFRIEND
