title,length,track_artist,release_title,release_artist,release_group_type,country,release_date,label,query_artist
AGAIN? AGAIN!,198586,Xdinary Heroes,Livelock,,,,2023-10-12,,Xdinary Heroes
Bad Chemical,185386,Xdinary Heroes,Livelock,,,,2023-10-12,,Xdinary Heroes
Bicycle,190880,Xdinary Heroes,Deadlock,,,AF,2023-04-26,,Xdinary Heroes
Break the Brake,200573,Xdinary Heroes,Livelock,,,,2023-10-12,,Xdinary Heroes
Come into my head,194387,Xdinary Heroes,Deadlock,,,AF,2023-04-26,,Xdinary Heroes
Crack in the mirror,160000,Xdinary Heroes,Overload,,,XW,2022-11-11,,Xdinary Heroes
Dear H.,177413,Xdinary Heroes,Deadlock,,,AF,2023-04-26,,Xdinary Heroes
Enemy,174893,Xdinary Heroes,Livelock,,,,2023-10-12,,Xdinary Heroes
Freakin' Bad,183670,Xdinary Heroes,Deadlock,,,AF,2023-04-26,,Xdinary Heroes
Freddy,205200,Xdinary Heroes,Livelock,,,,2023-10-12,,Xdinary Heroes
Ghost,156000,Xdinary Heroes,Overload,,,XW,2022-11-11,,Xdinary Heroes
Good enough,237533,Xdinary Heroes,Deadlock,,,AF,2023-04-26,,Xdinary Heroes
Hair Cut,205000,Xdinary Heroes,Overload,,,XW,2022-11-11,,Xdinary Heroes
Hair Cut (inst.),205000,Xdinary Heroes,Overload,,,XW,2022-11-11,,Xdinary Heroes
Happy Death Day,220000,Xdinary Heroes,Happy Death Day,,,KR,2021-12-06,,Xdinary Heroes
Happy Death Day (inst.),220000,Xdinary Heroes,Happy Death Day,,,KR,2021-12-06,,Xdinary Heroes
Knock Down,216000,Xdinary Heroes,"Hello, World!",,,XW,2022-07-20,,Xdinary Heroes
LUNATIC,224000,Xdinary Heroes,Overload,,,XW,2022-11-11,,Xdinary Heroes
MONEYBALL,192854,Xdinary Heroes,Troubleshooting,,,,2024-04-30,,Xdinary Heroes
Man in the Box,189187,Xdinary Heroes,Deadlock,,,AF,2023-04-26,,Xdinary Heroes
Money On My Mind,207027,Xdinary Heroes,Troubleshooting,,,,2024-04-30,,Xdinary Heroes
No Matter,209814,Xdinary Heroes,Troubleshooting,,,,2024-04-30,,Xdinary Heroes
PLUTO,200920,Xdinary Heroes,Livelock,,,,2023-10-12,,Xdinary Heroes
Paint It,202920,Xdinary Heroes,Troubleshooting,,,,2024-04-30,,Xdinary Heroes
Paranoid,230960,Xdinary Heroes,Livelock,,,,2023-10-12,,Xdinary Heroes
Pirates,199000,Xdinary Heroes,"Hello, World!",,,XW,2022-07-20,,Xdinary Heroes
Strawberry Cake,218000,Xdinary Heroes,"Hello, World!",,,XW,2022-07-20,,Xdinary Heroes
Sucker Punch!,214000,Xdinary Heroes,"Hello, World!",,,XW,2022-07-20,,Xdinary Heroes
Test Me,199000,Xdinary Heroes,"Hello, World!",,,XW,2022-07-20,,Xdinary Heroes
Test Me (inst.),199000,Xdinary Heroes,"Hello, World!",,,XW,2022-07-20,,Xdinary Heroes
UNDEFINED,169080,Xdinary Heroes,Troubleshooting,,,,2024-04-30,,Xdinary Heroes
Walking to the Moon,165667,Xdinary Heroes,Troubleshooting,,,,2024-04-30,,Xdinary Heroes
Wego Wego,188146,Xdinary Heroes,Wego Wego (Killer Peter X Xdinary Heroes) [Original Webtoon Soundtrack],,,XW,2024-03-08,,Xdinary Heroes
Wego Wego (instrumental),188146,Xdinary Heroes,Wego Wego (Killer Peter X Xdinary Heroes) [Original Webtoon Soundtrack],,,XW,2024-03-08,,Xdinary Heroes
X-MAS,183000,Xdinary Heroes,Overload,,,XW,2022-11-11,,Xdinary Heroes
Zzz..,215000,Xdinary Heroes,Overload,,,XW,2022-11-11,,Xdinary Heroes
checkmate,207480,Xdinary Heroes,Deadlock,,,AF,2023-04-26,,Xdinary Heroes
until the end of time,216027,Xdinary Heroes,Troubleshooting,,,,2024-04-30,,Xdinary Heroes
꿈을 꾸는 소녀,216534,Xdinary Heroes,Troubleshooting,,,,2024-04-30,,Xdinary Heroes
불꽃놀이의 밤,195440,Xdinary Heroes,Troubleshooting,,,,2024-04-30,,Xdinary Heroes
어리고 부끄럽고 바보 같은,212774,Xdinary Heroes,Troubleshooting,,,,2024-04-30,,Xdinary Heroes
