title,length,track_artist,release_title,release_artist,release_group_type,country,release_date,label,query_artist
Chemistry,197000,"Maddox, Hash Swan",SignHere Episode 5,,,XW,2019-10-25,,Maddox
Passport,199000,"NiiHWA, Maddox",Passport,,,,2019-11-08,,Maddox
LAMP,215000,"EDEN, Maddox",LAMP,,,,2018-12-20,,Maddox
But Maybe,198000,Maddox,But Maybe,,,,2019-04-03,,Maddox
Spread The Love,231000,"Maddox, 우원재",SignHere Episode 6,,,XW,2019-11-01,,Maddox
Drive,201000,"KillaGramz, Maddox",HUE.,,,,2018-06-22,,Maddox
Juice,240000,"Choi Seo Hyun, Maddox, Seungrae",SignHere Episode 1,,,XW,2019-09-27,,Maddox
Color Blind,195000,Maddox,Color Blind,,,,2019-12-20,,Maddox
Lullaby,234000,"Maddox, Hoody",SignHere Episode 3,,,XW,2019-10-11,,Maddox
3 Things,205000,"EDEN, Maddox",EXHALANT,,,,2019-03-15,,Maddox
