title,length,track_artist,release_title,release_artist,release_group_type,country,release_date,label,query_artist
Abracadabra,174107,백호,Abracadabra,,,,2023-09-28,,백호
Abracadabra (inst.),174107,백호,Abracadabra,,,,2023-09-28,,백호
BAD 4 U,180000,백호,Absolute Zero,,,KR,2022-10-12,,백호
Elevator,163347,백호,Elevator,,,,2023-08-31,,백호
Festival in my car,202000,백호,Absolute Zero,,,KR,2022-10-12,,백호
LOVE BURN,226000,백호,Absolute Zero,,,KR,2022-10-12,,백호
NEED IT,203000,백호,Romanticize,,,XW,2021-04-19,,백호
No Rules,170000,백호,Absolute Zero,,,KR,2022-10-12,,백호
Wanna go back (feat. Sik-K),204000,백호,Absolute Zero,,,KR,2022-10-12,,백호
We don’t care no more (Feat. June One of Glen Check),240000,백호,Absolute Zero,,,KR,2022-10-12,,백호
