title,length,track_artist,release_title,release_artist,release_group_type,country,release_date,label,query_artist
Hair in the Air,167000,"YERI, NCT",DreamWorks Trolls x SM STATION,,,US,2018-12-13,,YERI
Nap Fairy (Instrumental),216453,"YERI, Sam Kim",Nap Fairy - SM STATION,,,XW,2022-08-25,,YERI
스물에게 (Dear Diary),218000,YERI,Dear Diary,,,XW,2019-03-14,,YERI
Nap Fairy,216453,"YERI, Sam Kim",Nap Fairy - SM STATION,,,XW,2022-08-25,,YERI
It′s You,195453,YERI,It’s You,,,XW,2021-09-02,,YERI
Sorrow,210146,"RAVI, YERI, 김우석",Sorrow,,,XW,2020-08-07,,YERI
Snow Dream 2021,216720,"YERI, 해찬, 钟辰乐, 지성, 宁宁",2021 Winter SMTOWN : SMCU EXPRESS,,,KR,2021-12-27,,YERI
스물에게 (Dear Diary) (inst.),218000,YERI,Dear Diary,,,XW,2019-03-14,,YERI
Woman on the Beach,213000,"RAVI, YERI, 전웅",Woman on the Beach,,,XW,2020-07-24,,YERI
Your Warmth,211000,"Babylon, YERI",Your Warmth,,,,2019-12-03,,YERI
Tuesdays is better than Mondays,221000,"Giant Pink, YERI",Tuesdays is better than Mondays,,,,2019-05-29,,YERI
It′s You (instrumental),195466,YERI,It’s You,,,XW,2021-09-02,,YERI
