title,length,track_artist,release_title,release_artist,release_group_type,country,release_date,label,query_artist
"1, 2, 3! -JP ver.-",205000.0,승리,THE GREAT SEUNGRI -JP EDITION-,,,JP,2018-08-08,,승리
ALONE -JP ver.-,229000.0,승리,THE GREAT SEUNGRI -JP EDITION-,,,JP,2018-08-08,,승리
BE FRIEND,200000.0,승리,THE GREAT SEUNGRI,,,KR,2018-07-20,,승리
BE FRIEND -JP ver.-,201000.0,승리,THE GREAT SEUNGRI -JP EDITION-,,,JP,2018-08-08,,승리
Crayon (Live),241000.0,"승리, G‐Dragon",2014 YG FAMILY CONCERT IN SEOUL,,,AF,2014-11-28,,승리
Documentary of V.I in Japan (Digest),,승리,LET'S TALK ABOUT LOVE,,,JP,2013-09-25,,승리
GG BE,,"승리, JENNIE",LET'S TALK ABOUT LOVE,,,JP,2013-09-25,,승리
GG Be (지지베) (Kirin remix),,"승리, JENNIE",THE GREAT SEUNGRI,,,KR,2018-07-22,,승리
GG Be (지지베) (feat. Jennie Kim of YG New Artist),217000.0,승리,LET'S TALK ABOUT LOVE,,,KR,2013-08-12,,승리
GOOD LUCK TO YOU,198000.0,승리,THE GREAT SEUNGRI,,,KR,2018-07-20,,승리
GOOD LUCK TO YOU -JP ver.-,198000.0,승리,THE GREAT SEUNGRI -JP EDITION-,,,JP,2018-08-08,,승리
GOTTA TALK TO U (KR Ver.) Music Video,,승리,LET'S TALK ABOUT LOVE,,,JP,2013-09-25,,승리
HOTLINE,211000.0,승리,THE GREAT SEUNGRI,,,KR,2018-07-20,,승리
HOTLINE -JP ver.-,211000.0,승리,THE GREAT SEUNGRI -JP EDITION-,,,JP,2018-08-08,,승리
I KNOW,,"승리, May J.",LET'S TALK ABOUT LOVE,,,JP,2013-09-25,,승리
I KNOW,158000.0,승리,BIGBANG JAPAN DOME TOUR 2017 -LAST DANCE-,,,,2018-03-14,,승리
I KNOW,156000.0,승리,BIGBANG JAPAN DOME TOUR 2017 -LAST DANCE- : THE FINAL,,,,2018-08-17,,승리
I KNOW (Punch Sound remix),,"승리, IU",THE GREAT SEUNGRI,,,KR,2018-07-22,,승리
