title,length,track_artist,release_title,release_artist,release_group_type,country,release_date,label,query_artist
恋のサイン -Special Features-,,INFINITE F,恋のサイン,,,JP,2014-11-19,,INFINITE F
가슴이 뛴다,198000.0,INFINITE F,Azure,,,JP,2014-12-01,,INFINITE F
My Girl,205000.0,INFINITE F,Azure,,,JP,2014-12-01,,INFINITE F
恋のサイン -Music Video-,,INFINITE F,恋のサイン,,,JP,2014-11-19,,INFINITE F
미치겠어,232000.0,INFINITE F,Season 2,,,KR,2014-05-21,,INFINITE F
君が好きだよ,193000.0,INFINITE F,恋のサイン,,,JP,2014-11-19,,INFINITE F
恋のサイン,202000.0,INFINITE F,恋のサイン,,,JP,2014-11-19,,INFINITE F
너라서,189000.0,INFINITE F,Azure,,,JP,2014-12-01,,INFINITE F
My Girl -Japanese Ver.-,206000.0,INFINITE F,恋のサイン,,,JP,2014-11-19,,INFINITE F
