title,length,track_artist,release_title,release_artist,release_group_type,country,release_date,label,query_artist
walking on the moon,258000.0,JUN. K,LOVE LETTER,,,JP,2015-11-25,,JUN. K
love letter remix,247000.0,JUN. K,77-1X3-00,,,KR,2017-01-12,,JUN. K
NO LOVE (Album ver.),275000.0,JUN. K,LOVE & HATE,,,JP,2014-05-12,,JUN. K
EVEREST (Album ver.),291000.0,JUN. K,LOVE LETTER,,,JP,2015-11-25,,JUN. K
사랑... 안녕 (Inst.),258000.0,JUN. K,아이러브 이태리 (tvN 월화드라마) OST Part 2,,,KR,2012-06-12,,JUN. K
私たちの別れた話 (Duet with May J.),239000.0,JUN. K,NO TIME,,,JP,2018-04-04,,JUN. K
引っ越し,192000.0,JUN. K,NO TIME,,,JP,2018-04-04,,JUN. K
no shadow,218000.0,JUN. K,NO SHADOW,,,JP,2016-12-14,,JUN. K
REAL LOVE,,"JUN. K, Lang Lang",LOVE & HATE,,,JP,2014-05-12,,JUN. K
With You,246000.0,JUN. K,LOVE & HATE,,,JP,2014-05-12,,JUN. K
Mr. NO♡ -Japanese ver.-,142000.0,JUN. K,NO SHADOW,,,JP,2016-12-14,,JUN. K
TRUE SWAG Part 2,,"JUN. K, SIMON",LOVE & HATE,,,JP,2014-05-12,,JUN. K
NO LOVE -Korean ver.- (MUSIC VIDEO),282000.0,JUN. K,77-1X3-00 -japan edition-,,,JP,2017-03-15,,JUN. K
이사하는 날,188000.0,JUN. K,나의 20대,,,KR,2017-11-27,,JUN. K
Comma,221000.0,JUN. K,NO TIME,,,JP,2018-04-04,,JUN. K
手紙を書く,289000.0,JUN. K,LOVE & HATE,,,JP,2014-05-12,,JUN. K
Ms. NO TIME (Instrumental),212000.0,JUN. K,NO TIME,,,JP,2018-04-04,,JUN. K
alive pt2,232000.0,JUN. K,77-1X3-00,,,KR,2017-01-12,,JUN. K
just one night,212000.0,JUN. K,77-1X3-00,,,KR,2017-01-12,,JUN. K
Ms. NO TIME (taalthechoi Remix),185000.0,JUN. K,NO TIME,,,JP,2018-04-04,,JUN. K
LOVE LETTER,247000.0,JUN. K,LOVE LETTER,,,JP,2015-11-25,,JUN. K
가지마,261000.0,"JUN. K, 임정희",Dream High,,,KR,2011-02-24,,JUN. K
Sorry,192000.0,JUN. K,LOVE LETTER,,,JP,2015-11-25,,JUN. K
TRUE SWAG,225000.0,JUN. K,Grown,,,KR,2013-06-19,,JUN. K
good morning,211000.0,JUN. K,LOVE LETTER,,,JP,2015-11-25,,JUN. K
Ms. NO TIME,212000.0,JUN. K,NO TIME,,,JP,2018-04-04,,JUN. K
우리집,212000.0,JUN. K,Mr. NO♡,,,KR,2016-08-09,,JUN. K
