title,length,track_artist,release_title,release_artist,release_group_type,country,release_date,label,query_artist
두비두밥,213226,45RPM,Hit-Pop,,,KR,2008-02-13,,45RPM
Love Song,244120,45RPM,Old Rookie,,,KR,2005-05-04,,45RPM
Master Piece,239506,45RPM,Old Rookie,,,KR,2005-05-04,,45RPM
위하여,242333,45RPM,Old Rookie,,,KR,2005-05-04,,45RPM
제발,248253,"45RPM, Gummy",Hit-Pop,,,KR,2008-02-13,,45RPM
행복을 찾는 속삭임,270106,"45RPM, 김종진, Sugar Flow",Hit-Pop,,,KR,2008-02-13,,45RPM
새침떼기,251746,"45RPM, J-Dogg",Hit-Pop,,,KR,2008-02-13,,45RPM
1등 따라하기,183826,45RPM,Old Rookie,,,KR,2005-05-04,,45RPM
새침떼기 (PEEJAY 4.5 Refix),296520,45RPM,Hit-Pop,,,KR,2008-02-13,,45RPM
About Love,255466,"45RPM, Soul One, 조여정",Hit-Pop,,,KR,2008-02-13,,45RPM
Tonight,207093,45RPM,Hit-Pop,,,KR,2008-02-13,,45RPM
살짝쿵,237493,"45RPM, 정훈희",Hit-Pop,,,KR,2008-02-13,,45RPM
생각의 소리,221266,45RPM,Old Rookie,,,KR,2005-05-04,,45RPM
못 말리는 삼형제,234546,45RPM,Hit-Pop,,,KR,2008-02-13,,45RPM
[silence],4000,45RPM,Old Rookie,,,KR,2005-05-04,,45RPM
Summer Day (나는 내가 지난 여름에 한일을 알고 있다),254946,"45RPM, 쿤타",Hit-Pop,,,KR,2008-02-13,,45RPM
리기동,264026,45RPM,Old Rookie,,,KR,2005-05-04,,45RPM
One Two Three,146733,45RPM,Old Rookie,,,KR,2005-05-04,,45RPM
Boom,238640,45RPM,Old Rookie,,,KR,2005-05-04,,45RPM
Old Rookie,229986,45RPM,Old Rookie,,,KR,2005-05-04,,45RPM
즐거운 생활 (Ending Title),233760,45RPM,품행제로,,,KR,2002-12-27,,45RPM
Ooh-Weee,237746,45RPM,Hit-Pop,,,KR,2008-02-13,,45RPM
December,226893,45RPM,Old Rookie,,,KR,2005-05-04,,45RPM
보릿고개,284826,"45RPM, Boltrix",2001 大韓民國,,,KR,2001-04-01,,45RPM
Past Luv,215653,45RPM,Old Rookie,,,KR,2005-05-04,,45RPM
재밌는 힙합,193933,45RPM,Old Rookie,,,KR,2005-05-04,,45RPM
Bring Back,248693,45RPM,Old Rookie,,,KR,2005-05-04,,45RPM
Show Time,269280,45RPM,Hit-Pop,,,KR,2008-02-13,,45RPM
Hey DJ,220253,"45RPM, 유타",Hit-Pop,,,KR,2008-02-13,,45RPM
"리기동 (feat. Red Roc, Sugar Flow)",264000,45RPM,YG 10th Anniversary Special Album,,,KR,2006-07-31,,45RPM
어기야 디어차,198280,45RPM,Old Rookie,,,KR,2005-05-04,,45RPM
One,248200,45RPM,Old Rookie,,,KR,2005-05-04,,45RPM
즐거운 생활,202253,45RPM,Old Rookie,,,KR,2005-05-04,,45RPM
Let’s Get It Party,202000,"Gummy, 45RPM",Comfort,,,KR,2008-03-12,,45RPM
