title,length,track_artist,release_title,release_artist,release_group_type,country,release_date,label,query_artist
Sign,203000.0,Brown Eyed Girls,Brown Eyed Girls BEST - Special Moments,,,KR,2014-08-08,,Brown Eyed Girls
Must Have Friends,250000.0,Brown Eyed Girls,Brown Eyed Girls BEST - Special Moments,,,KR,2014-08-08,,Brown Eyed Girls
L.O.V.E (instrumental),217000.0,Brown Eyed Girls,"With L.O.V.E, BROWN EYED GIRLS",,,KR,2008-01-17,,Brown Eyed Girls
east4A translates YOU (east4A Soulsome Mix),255000.0,Brown Eyed Girls,Sound-G,,,,2009-07-21,,Brown Eyed Girls
Magic (Foi 2010 주제곡),192000.0,Brown Eyed Girls,Brown Eyed Girls BEST - Special Moments,,,KR,2014-08-08,,Brown Eyed Girls
Boy,210000.0,Brown Eyed Girls,Black Box,,,KR,2013-07-29,,Brown Eyed Girls
Good Fellas,238000.0,Brown Eyed Girls,Black Box,,,KR,2013-07-29,,Brown Eyed Girls
Second,256000.0,Brown Eyed Girls,Brown Eyed Girls BEST - Special Moments,,,KR,2014-08-08,,Brown Eyed Girls
Fractal,215000.0,Brown Eyed Girls,Basic,,,KR,2015-11-05,,Brown Eyed Girls
Come With Me,234000.0,Brown Eyed Girls,The Original,,,KR,2012-07-17,,Brown Eyed Girls
Candy Man,204000.0,Brown Eyed Girls,Brown Eyed Girls BEST - Special Moments,,,KR,2014-08-08,,Brown Eyed Girls
My Style (junjaman wet dream remix),242000.0,Brown Eyed Girls,Sound-G,,,KR,2009-07-21,,Brown Eyed Girls
Far away,239000.0,"Brown Eyed Girls, MC 몽",Your Story,,,KR,2006-03-02,,Brown Eyed Girls
Abracadabra (Japanese version),184000.0,Brown Eyed Girls,Sound-G,,,JP,2010-08-25,,Brown Eyed Girls
Far Away (feat. Mc Mong),,Brown Eyed Girls,Brown Eyed Girls BEST - Special Moments,,,KR,2014-08-08,,Brown Eyed Girls
L.O.V.E,217000.0,Brown Eyed Girls,"With L.O.V.E, BROWN EYED GIRLS",,,KR,2008-01-17,,Brown Eyed Girls
junjaman translates MY STYLE – (junjaman wet dream remix),242000.0,Brown Eyed Girls,Sound-G,,,,2009-07-21,,Brown Eyed Girls
Wave,208000.0,Brown Eyed Girls,Basic,,,KR,2015-11-05,,Brown Eyed Girls
Saintbinary translates HOLD THE LINE (Saintbinary Sweet Purple remix),342000.0,Brown Eyed Girls,Sound-G,,,,2009-07-21,,Brown Eyed Girls
Sign (Junjaman Remix),206000.0,Brown Eyed Girls,Sound-G .S.I.G.N.,,,KR,2009-10-29,,Brown Eyed Girls
Hold The Line (With Cho PD),,Brown Eyed Girls,Brown Eyed Girls BEST - Special Moments,,,KR,2014-08-08,,Brown Eyed Girls
Abracadabra－(video clip),,Brown Eyed Girls,Sound-G,,,JP,2010-08-25,,Brown Eyed Girls
Triangle,235000.0,Brown Eyed Girls,떠나라 미스김,,,KR,2007-09-06,,Brown Eyed Girls
Hush,196000.0,Brown Eyed Girls,Brown Eyed Girls BEST - Special Moments,,,KR,2014-08-08,,Brown Eyed Girls
Candy Man (instrumental),207000.0,Brown Eyed Girls,Sound-G,,,KR,2009-07-21,,Brown Eyed Girls
Second (Hip-Hop version),,Brown Eyed Girls,Your Story,,,KR,2006-08-30,,Brown Eyed Girls
Abracadabra,184000.0,Brown Eyed Girls,Sound-G,,,KR,2009-07-21,,Brown Eyed Girls
Hold the Line (Inst.),,Brown Eyed Girls,Your Story,,,KR,2006-08-30,,Brown Eyed Girls
Satisfaction,217000.0,Brown Eyed Girls,Black Box,,,KR,2013-07-29,,Brown Eyed Girls
You,210000.0,Brown Eyed Girls,My Style,,,KR,2008-09-16,,Brown Eyed Girls
2019년 겨울 첫눈으로 만든 그댈 2020년 눈으로 다시 만들 순 없겠지만,269000.0,Brown Eyed Girls,2019년 겨울 첫눈으로 만든 그댈 2020년 눈으로 다시 만들 순 없겠지만,,,KR,2020-01-02,,Brown Eyed Girls
You,210000.0,Brown Eyed Girls,Brown Eyed Girls BEST - Special Moments,,,KR,2014-08-08,,Brown Eyed Girls
