title,length,track_artist,release_title,release_artist,release_group_type,country,release_date,label,query_artist
"1,2,3,4",188000,APRIL,Da Capo,,,KR,2020-04-22,,APRIL
Angel Song,215000,APRIL,The Blue,,,KR,2018-03-12,,APRIL
BEEP,215000,APRIL,The Blue,,,KR,2018-03-12,,APRIL
Crazy,228000,APRIL,"Crazy [From “Backstreet Rookie” (Original Television Soundtrack), Pt. 2]",,,,2020-06-26,,APRIL
Fine Thank You,203000,APRIL,Prelude,,,KR,2017-01-04,,APRIL
Hey Yo Hey,203000,APRIL,eternity,,,KR,2017-09-20,,APRIL
Hurry Hurry,214000,APRIL,Dreaming,,,KR,2015-08-24,,APRIL
Jelly,224000,APRIL,Spring,,,KR,2016-04-27,,APRIL
Knock Knock,200000,APRIL,Dreaming,,,KR,2015-08-24,,APRIL
LALALILALA,195000,APRIL,Da Capo,,,KR,2020-04-22,,APRIL
Love Clock,198000,APRIL,the Ruby,,,KR,2018-10-16,,APRIL
Luv Me x3,202000,APRIL,Dreaming,,,KR,2015-08-24,,APRIL
M.F.B.F. (내 미래의 남자친구에게),178000,APRIL,Spring,,,KR,2016-04-27,,APRIL
Magic in Love,213000,APRIL,eternity,,,KR,2017-09-20,,APRIL
MAYDAY,178000,APRIL,MAYDAY,,,KR,2017-05-29,,APRIL
Muah!,204000,APRIL,Muah!,,,,2015-11-23,,APRIL
Now or Never,211000,APRIL,Hello Summer,,,KR,2020-07-29,,APRIL
Oh! My Mistake,223000,APRIL,Oh! My Mistake,,,,2018-10-16,,APRIL
Oh-e-Oh,192000,APRIL,the Ruby,,,KR,2018-10-16,,APRIL
Oops I'm Sorry,179000,APRIL,Da Capo,,,KR,2020-04-22,,APRIL
PARADISE,213000,APRIL,Hello Summer,,,KR,2020-07-29,,APRIL
Snowman,185000,APRIL,Snowman,,,,2015-12-21,,APRIL
Take My Hand,246000,APRIL,Take My Hand,,,,2017-09-20,,APRIL
The Blue Bird,195000,APRIL,The Blue Bird,,,,2018-03-12,,APRIL
TinkerBell,201027,APRIL,TinkerBell,,,JP,2018-04-25,,APRIL
Wake Up,197000,APRIL,Spring,,,KR,2016-04-27,,APRIL
WOW,197000,APRIL,Prelude,,,KR,2017-01-04,,APRIL
YES SIR,180000,APRIL,MAYDAY,,,KR,2017-05-29,,APRIL
꿈사탕 (Dream Candy),216000,APRIL,Dreaming,,,KR,2015-08-24,,APRIL
꿈사탕 (Special ver.),244000,APRIL,Prelude,,,KR,2017-01-04,,APRIL
너.zip,201000,APRIL,Da Capo,,,KR,2020-04-22,,APRIL
눈을 뜨면,230000,APRIL,Spring,,,KR,2016-04-27,,APRIL
느낌,199000,APRIL,Dreaming,,,KR,2015-08-24,,APRIL
따끔,198000,APRIL,MAYDAY,,,KR,2017-05-29,,APRIL
띵,192000,APRIL,eternity,,,KR,2017-09-20,,APRIL
봄의 나라 이야기,203000,APRIL,Prelude,,,KR,2017-01-04,,APRIL
사랑해도 될까요,217000,APRIL,eternity,,,KR,2017-09-20,,APRIL
손을 잡아줘,210000,APRIL,eternity,,,KR,2017-09-20,,APRIL
숨바꼭질,200000,APRIL,The Blue,,,KR,2018-03-12,,APRIL
스릴러,202000,APRIL,Dreaming,,,KR,2015-08-24,,APRIL
시간아 멈춰라,200000,APRIL,Prelude,,,KR,2017-01-04,,APRIL
시간차,227000,APRIL,Da Capo,,,KR,2020-04-22,,APRIL
아쉬워,215000,APRIL,The Blue,,,KR,2018-03-12,,APRIL
예쁜 게 죄,205000,APRIL,the Ruby,,,KR,2018-10-16,,APRIL
유리성,210000,APRIL,Boing Boing,,,KR,2015-11-25,,APRIL
이렇게 너,215000,APRIL,이렇게 너,,,KR,2017-02-26,,APRIL
이야기,186000,APRIL,the Ruby,,,KR,2018-10-16,,APRIL
인형,233000,APRIL,Da Capo,,,KR,2020-04-22,,APRIL
지금 모습 이대로,198000,APRIL,Prelude,,,KR,2017-01-04,,APRIL
찌릿찌릿,181000,APRIL,eternity,,,KR,2017-09-20,,APRIL
팅커벨,201000,APRIL,Spring,,,KR,2016-04-27,,APRIL
파랑새,195000,APRIL,The Blue,,,KR,2018-03-12,,APRIL
