2014,APOP Entertainment,Gain,Fxxk U (feat. Bumkey)
2014,APOP Entertainment,Gain,Truth or Dare (진실 혹은 대담)
2014,APOP Entertainment,Gain,A Tempo
2015,APOP Entertainment,Gain,Apple (feat. Jay Park)
2015,APOP Entertainment,Gain,Paradise Lost
2015,APOP Entertainment,Gain,Free Will
2016,APOP Entertainment,Gain,Carnival (The Last Day)
2016,APOP Entertainment,Gain,End Again
2016,APOP Entertainment,Gain,Carrie (The First Day)
2017,APOP Entertainment,Gain,Kaa (가)
2019,APOP Entertainment,Gain,Truth
