2014,Yuehua Entertainment,UNIQ,Falling In Love
2014,Yuehua Entertainment,UNIQ,Born To Fight (Teenage Mutant Ninja Turtles OST)
2014,Yuehua Entertainment,UNIQ,Celebrate (Penguins of Madagascar OST)
2015,Yuehua Entertainment,UNIQ,EOEO
2015,Yuehua Entertainment,UNIQ,Luv Again
2015,Yuehua Entertainment,UNIQ,Listen to Me
2015,Yuehua Entertainment,UNIQ,Best Friend
2015,Yuehua Entertainment,UNIQ,Happy New Year
2017,Yuehua Entertainment,UNIQ,Happy New Year 2017
2018,Yuehua Entertainment,UNIQ,Never Left
2018,Yuehua Entertainment,UNIQ,Next Mistake
2018,Yuehua Entertainment,UNIQ,Monster
2020,Yuehua Entertainment,UNIQ,Remember That Day When We
2022,Yuehua Entertainment,최예나,Before Anyone Else
2022,Yuehua Entertainment,최예나,Smiley (feat. BIBI)
2022,Yuehua Entertainment,최예나,Lxxk 2 U
2022,Yuehua Entertainment,최예나,Pretty Boys
2022,Yuehua Entertainment,최예나,Vacay
2022,Yuehua Entertainment,최예나,Make U Smile
2022,Yuehua Entertainment,최예나,Smartphone
2022,Yuehua Entertainment,최예나,WithOrWithOut
2022,Yuehua Entertainment,최예나,Lemon-Aid
2022,Yuehua Entertainment,최예나,U
2023,Yuehua Entertainment,최예나,Intro; Love Is Over
2023,Yuehua Entertainment,최예나,Wash Away
2023,Yuehua Entertainment,최예나,Love War (feat. BE’O)
2023,Yuehua Entertainment,최예나,Bad Hobby
2023,Yuehua Entertainment,최예나,Hate Rodrigo (feat. Yuqi of (G)I-DLE)
2023,Yuehua Entertainment,최예나,Wicked Love
2024,Yuehua Entertainment,최예나,Good Morning
2024,Yuehua Entertainment,최예나,Good Girls in the Dark
2024,Yuehua Entertainment,최예나,Damn U
2024,Yuehua Entertainment,최예나,The Ugly Duckling
2019,Yuehua Entertainment,EVERGLOW,달아 (Moon)
2019,Yuehua Entertainment,EVERGLOW,봉봉쇼콜라 (Bon Bon Chocolat)
2019,Yuehua Entertainment,EVERGLOW,D+1
2019,Yuehua Entertainment,EVERGLOW,Hush
2019,Yuehua Entertainment,EVERGLOW,Adios
2019,Yuehua Entertainment,EVERGLOW,You Don’t Know Me
2020,Yuehua Entertainment,EVERGLOW,SALUTE
2020,Yuehua Entertainment,EVERGLOW,DUN DUN
2020,Yuehua Entertainment,EVERGLOW,PLAYER
2020,Yuehua Entertainment,EVERGLOW,NO LIE
2020,Yuehua Entertainment,EVERGLOW,LA DI DA
2020,Yuehua Entertainment,EVERGLOW,UNTOUCHABLE
2020,Yuehua Entertainment,EVERGLOW,GxxD BOY
2020,Yuehua Entertainment,EVERGLOW,NO GOOD REASON
2021,Yuehua Entertainment,EVERGLOW,FIRST
2021,Yuehua Entertainment,EVERGLOW,DON’T ASK DON’T TELL
2021,Yuehua Entertainment,EVERGLOW,PLEASE PLEASE
2021,Yuehua Entertainment,EVERGLOW,Back Together
2021,Yuehua Entertainment,EVERGLOW,Pirate
2021,Yuehua Entertainment,EVERGLOW,Don’t Speak
2021,Yuehua Entertainment,EVERGLOW,Nighty Night
2021,Yuehua Entertainment,EVERGLOW,Company
2023,Yuehua Entertainment,EVERGLOW,SLAY
2023,Yuehua Entertainment,EVERGLOW,Oh Ma Ma God
2023,Yuehua Entertainment,EVERGLOW,Make Me Feel
2022,Yuehua Entertainment,Tempest,Bad News
2022,Yuehua Entertainment,Tempest,Just A Little Bit
2022,Yuehua Entertainment,Tempest,Find Me
2022,Yuehua Entertainment,Tempest,to YOU (있을게)
2022,Yuehua Entertainment,Tempest,Bad At Love
2022,Yuehua Entertainment,Tempest,Young & Wild
2022,Yuehua Entertainment,Tempest,Can't Stop Shining
2022,Yuehua Entertainment,Tempest,Only One Day (하루만)
2022,Yuehua Entertainment,Tempest,START UP
2022,Yuehua Entertainment,Tempest,Taste The Feeling
2022,Yuehua Entertainment,Tempest,Dragon (飛上)
2022,Yuehua Entertainment,Tempest,Loving Number
2022,Yuehua Entertainment,Tempest,Raise Me Up
2023,Yuehua Entertainment,Tempest,EYE OF THE STORM (폭풍의 눈)
2023,Yuehua Entertainment,Tempest,Dangerous (난장)
2023,Yuehua Entertainment,Tempest,Freak Show
2023,Yuehua Entertainment,Tempest,I’ll Be There
2023,Yuehua Entertainment,Tempest,Vroom Vroom
2023,Yuehua Entertainment,Tempest,DIVE
2023,Yuehua Entertainment,Tempest,Bluetooth
2024,Yuehua Entertainment,Tempest,LIGHTHOUSE
2024,Yuehua Entertainment,Tempest,There
2024,Yuehua Entertainment,Tempest,B.O.K
2024,Yuehua Entertainment,Tempest,Slow Motion
