1998,YG Entertainment,1TYM,1TYM
1998,YG Entertainment,1TYM,Good Love
1998,YG Entertainment,1TYM,What’s This World Coming To?
1998,YG Entertainment,1TYM,1TYM Attack
1998,YG Entertainment,1TYM,Do You Know Me?
1998,YG Entertainment,1TYM,하나 둘 셋 넷 (1, 2, 3, 4)
1998,YG Entertainment,1TYM,Every Day and Night
1998,YG Entertainment,1TYM,어쩔겁니까 (What You Gonna Do?)
1998,YG Entertainment,1TYM,정 (Affection)
1998,YG Entertainment,1TYM,뭐가 나 (What’s Up)
1998,YG Entertainment,1TYM,1TYM is back
1998,YG Entertainment,1TYM,어쩔겁니까 (What You Gonna Do?) (Remix)
1998,YG Entertainment,1TYM,니가 날 알어 (Do You Know Me?) (Instrumental)
1998,YG Entertainment,1TYM,Hippy To Da Happa (Outro)
2000,YG Entertainment,1TYM,어쩔겁니까 (What You Gonna Do?)
2000,YG Entertainment,1TYM,One Love
2000,YG Entertainment,1TYM,가 (Go)
2000,YG Entertainment,1TYM,어린 남자 (Young Men)
2000,YG Entertainment,1TYM,비몽사몽 (Confused)
2000,YG Entertainment,1TYM,Sexy
2000,YG Entertainment,1TYM,동네 한 바퀴 (Round The Town)
2000,YG Entertainment,1TYM,Do You Know Me?
2000,YG Entertainment,1TYM,어쩔겁니까 (What You Gonna Do?) (Remix)
2000,YG Entertainment,1TYM,가 (Go) (Remix)
2001,YG Entertainment,1TYM,니가 날 알어 (Do You Know Me?)
2001,YG Entertainment,1TYM,Ready or Not Yo
2001,YG Entertainment,1TYM,어린 남자 (Young Men)
2001,YG Entertainment,1TYM,얼음 (Ice)
2001,YG Entertainment,1TYM,Without You
2001,YG Entertainment,1TYM,어쩔겁니까 (What You Gonna Do?) (Remix)
2001,YG Entertainment,1TYM,Hot 뜨거 (Hot)
2001,YG Entertainment,1TYM,One Time
2001,YG Entertainment,1TYM,One Love
2001,YG Entertainment,1TYM,Hey DJ
2001,YG Entertainment,1TYM,Mother
